	P32238	P20309	P18825	P21554	Q9H244	P30872	Q9Y5N1	Q8NFJ5	P25105	P11229	P28335	P21728	P35462	P30939	P08912	Q13258	P29275	P47900	P0DMS8	P48039	P28223	P51681	P43088	P30542	O15303	P34981	P13945	O60883	Q99677	P51582	P21918	P43657	P34969	P43119	Q9UBS5	P32239	Q96G91	P43116	P30874	Q14416	P25024	Q8TDS4	P35367	P21731	P14416	P28221	P28222	P25100	Q9Y271	P30518	P29274	O95665	Q15391	P07550	O00222	P30556	Q14832	P34995	Q15722	Q5T6X5	P24530	Q9H3N8	P08173	P41143	P21917	Q14831	P28566	P41145	P25021	P43115	P08908	P41594	P47898	Q14833	P32745	P35368	P08588	P50406	P25101	P18089	P41231	P37288	P35346	P08100	P35348	P35372	Q9NPC1	Q13255	Q9NS75	P08913	Q13639	P41595	Q15077	P08172
Q15722	0.3598493531124929	0.3602601567631983	0.26675687586614916	0.29105915731986226	0.3548591755281584	0.33599093876644676	0.3319934687755196	0.2706848751129697	0.36922234074826227	0.3566346779795408	0.330772549545606	0.3193330759890245	0.300196895094882	0.420283274347329	0.39672770882170544	0.3853997093331414	0.3447396913782392	0.34829902962808684	0.2823064233009586	0.32713282691731765	0.30277625964283206	0.4027992113892792	0.4265505263396032	0.31119883816058647	0.28198307156953534	0.4201214169054521	0.33869368929054633	0.2997111918729919	0.32176013984755175	0.3588000508002904	0.2998513271115951	0.3205687024370714	0.3321761646959694	0.26813462706723923	0.33593297687595125	0.34813966642797395	0.2876810624071625	0.384302001233008	0.33716793437182957	0.27863555101076415	0.4809404613599467	0.43985958714216833	0.38654551927988834	0.47904939449089967	0.27601649593228017	0.3102875074586006	0.3345558414018181	0.3138593980962084	0.43566262752180757	0.31786851706240626	0.2954544202259541	0.2949261544785338	0.41574847895326483	0.39113422759315697	0.22721419519971364	0.3897898505026825	0.27409739819803014	0.4989844467556758	1.0	0.36479255685812767	0.3297269348183225	0.37732627068470403	0.2649496018250219	0.4010339925500695	0.29814163869839266	0.28112917291501505	0.29521418603540556	0.38923852748708093	0.3801473051351816	0.4276833076091822	0.2870975574398448	0.26970831783960186	0.2700851717278885	0.2688846297915705	0.3152011072998874	0.37987175117406774	0.259185725723706	0.25676441183992077	0.3113942375967723	0.29552576454026275	0.42119362226244006	0.3388332285008977	0.3270910755792821	0.3528995511712077	0.31900104949664443	0.32868189693284144	0.6591761671875134	0.3157154109278845	0.4142032976133652	0.29801272529291845	0.37016391489041206	0.30246497077467266	0.42663562050082793	0.381662279012038	
Q5T6X5	0.3449358808995089	0.38007881517265185	0.22627714247544406	0.2605530538582697	0.30235916176580135	0.3159640737475492	0.34279459919485594	0.2671510339441456	0.18693627877281221	0.36299224100392863	0.3088377260011569	0.33004367959032666	0.29605022843850226	0.3480009460343688	0.3866180713769377	0.34046616472590474	0.31711234383870623	0.32887737797946437	0.21049942350518835	0.32740539785393286	0.24665456382505524	0.22915487673908327	0.30860017369272014	0.274859412000671	0.2889533922117383	0.37269727310396916	0.31283037671981967	0.19428883689051557	0.24682301649504262	0.27561478438614606	0.275890834993008	0.3417263657051818	0.3325806323690199	0.34029432326519055	0.35594779998640985	0.3017963077181579	0.2725175768699147	0.3240936520011176	0.31126692989116245	0.2977423279741651	0.2943463750008817	0.2559694448330131	0.38037474199464	0.45775326915414394	0.29222299944032487	0.34996463927748733	0.27648034212810074	0.3217068638350083	0.3321802926924503	0.3087050856077187	0.3152686898438816	0.3099126403440916	0.3114070463117017	0.3019018044863058	0.23480332333830606	0.36789611765495334	0.23261808867027395	0.31663582065375967	0.36479255685812767	0.9999999999999997	0.2709232666136142	0.21365186111817716	0.2974369176683609	0.3089450503905628	0.23694829955150662	0.32028903564041195	0.2983382406056141	0.2874113044845472	0.3374314254282331	0.3040133477850327	0.24592724255983675	0.3623791347955684	0.31206936342631	0.3347173508505552	0.31062952729713583	0.3442792109760723	0.2621844034814762	0.26297720084602705	0.27570121689898974	0.28683923274511913	0.3346519187037714	0.27867667357502424	0.3264992466500867	0.29008782082933726	0.27237609681389735	0.31274203835241926	0.3033322569643093	0.37279501254714176	0.3616824854272902	0.32266930463807075	0.3520371516183375	0.28390956719082494	0.41988950521759955	0.38574682486524337	
P24530	0.3207600033707483	0.34375654407255296	0.31590179684667874	0.2818507943903697	0.28500985715404115	0.29189514056858645	0.3247048268222068	0.2595590797546692	0.2876493966096826	0.35304443714866207	0.2959696640879328	0.40435060938084283	0.3162453015700468	0.32017331243968117	0.3749282622137998	0.39411898495079367	0.3710338894610116	0.3695642182105731	0.2634538369025733	0.28263120231916683	0.37051017556021726	0.33887955658406066	0.22141861346682878	0.30141931088975954	0.29624623254340077	0.3468089244937558	0.2885493128128932	0.23353332434350438	0.3247223965135685	0.2804215317948593	0.3179113999409292	0.366625923729083	0.2696204943717304	0.35723570967061613	0.29033241205646154	0.3517637088687582	0.20516272954203407	0.3361297473438699	0.34789994261133395	0.30051341816824784	0.33403997277035263	0.2444500561872133	0.31603899665758745	0.43462884815551406	0.395709426116131	0.30312647686171	0.26682021433605946	0.42401758400649503	0.3034875092026973	0.30762066380534625	0.3711881765081968	0.25559494516454984	0.3161350353645343	0.35757329378946046	0.23389968350038504	0.4108281441496398	0.2690196913770979	0.3961592450415696	0.3297269348183225	0.2709232666136142	0.9999999999999999	0.23791572963991564	0.16879244505542032	0.3213460806974276	0.26766598684178494	0.28535606992871343	0.2966671878977745	0.3488726830265334	0.28226893683343285	0.2870289895605038	0.2519039627601317	0.3776832308881697	0.20631677926992048	0.3238312588834964	0.2777755121087331	0.3991186197710619	0.27535769734835247	0.24902543840534508	0.6033749675715087	0.28711393640212335	0.3642952653176239	0.27211782020512454	0.3375021347567039	0.37663910790901894	0.32644900249527686	0.29286035291665324	0.2775743156584837	0.37864547651933206	0.31514022278663817	0.26869254815600374	0.2987713905457422	0.26319037119155597	0.28797624292123686	0.3336544367170573	
Q9H3N8	0.21712481280388743	0.29956634991414927	0.3028819648708351	0.2980525274870019	0.3277291558533738	0.32533434410555817	0.4240440698822373	0.27834582317379475	0.22994843585580246	0.3364766071814606	0.22712769259673338	0.34387610862910567	0.3338233824452083	0.4334759937655007	0.33559870106947753	0.36646035604115235	0.3899407857855372	0.24398222612100984	0.2603307106224421	0.36249552090616544	0.2952396691909503	0.3072516628712688	0.2710483813687574	0.33246617029539594	0.3201842088684598	0.3178288732615575	0.3456539803334363	0.317984432498825	0.19901002006911367	0.3623180459540949	0.33036519498940287	0.2778252174823858	0.3628184158383492	0.28912538587189984	0.3310024210579074	0.30428472209221397	0.2835264964782236	0.30513188345291764	0.4076253098788296	0.3319427776688333	0.4045749943498362	0.33146724261783655	0.35591982748421647	0.40859135329695784	0.2646101990356088	0.37519514726142206	0.310860940283121	0.27984421891146616	0.33657761941066067	0.2941714262324041	0.29880177204360786	0.2614012525768066	0.38319080388537524	0.3293666290518692	0.2699100601171622	0.33099905130261864	0.22294079545031886	0.4154736905148145	0.37732627068470403	0.21365186111817716	0.23791572963991564	1.0	0.3203026165941201	0.3713798468248618	0.29143966344440086	0.34006391959881965	0.3431902232213184	0.3944883998234467	0.3709991551556313	0.339190851897365	0.3386819960121895	0.2923911214943972	0.3246031340677865	0.2819660483083531	0.35402993160301444	0.33662543333961514	0.2577291414104776	0.31229019576113803	0.2366948826110306	0.35701645292132705	0.3148808765337625	0.24624606060937965	0.3471743219744456	0.27040576739221395	0.32488304508047483	0.2804355954304185	0.2874473586660514	0.263503965697535	0.3464603564362516	0.36603034527936873	0.3211411520303532	0.3324291462676428	0.2912454954136201	0.4060786006650907	
P08173	0.30714494050415364	0.5162471765544757	0.32599875978957865	0.3522463787578163	0.31864744121731003	0.30220904649831903	0.40600300354011065	0.18783164762747262	0.2158963106229707	0.5276784256393536	0.3076465630743397	0.42070321034346236	0.4446547455136943	0.4481368830829403	0.5406071840652107	0.32693361844963764	0.32189624155136154	0.24569512209587335	0.21656866451768905	0.34020933400967845	0.37572249656017453	0.20711340244629234	0.2839233418070147	0.23159775656523546	0.37456506261725514	0.33065719504148466	0.26673018971542717	0.3669993061560911	0.13042703601986944	0.30746186283984916	0.3877991363494784	0.2252164605855032	0.3037386505913644	0.33259627536513603	0.44525927042252605	0.3742141099919645	0.2582971791613056	0.2874796416988776	0.4003562566518905	0.43038994054383184	0.2185873812719203	0.3355062609374704	0.3941785362513729	0.371681587729393	0.3564626354862994	0.44036697840022804	0.3619918090430765	0.39073137160259486	0.2555045639701615	0.2748325191393805	0.29520578077897175	0.3419146267651125	0.3031806550248566	0.3658202510625731	0.31956570770006226	0.3350385792866765	0.36839185126539986	0.26313974072591495	0.2649496018250219	0.2974369176683609	0.16879244505542032	0.3203026165941201	1.0	0.3912557375341523	0.3765112185417868	0.4069764677100136	0.45342203354223803	0.39778093933802083	0.3493870145499007	0.437214905728575	0.4188853824188797	0.38277131885718463	0.45454016754209015	0.39486453758635964	0.35905135900799945	0.34987316692777987	0.24421306274708574	0.3544396097265717	0.2035675365572436	0.3409487057798869	0.20864034778029397	0.3202256062156602	0.35357021791853954	0.33834429102250296	0.3148536049235691	0.45275791545851984	0.17242103062862615	0.3489189137517005	0.20235068414460167	0.3571577532850394	0.3625634279842638	0.3308725269714723	0.2503408448935562	0.5979133738144331	
P41143	0.3620209186627695	0.39133163778723934	0.4420465971441239	0.49902737465535113	0.3801093908653725	0.39262277015031055	0.4766094759382552	0.19224177629245595	0.2800807598290892	0.43587968151705686	0.4082853817812303	0.4830858576800613	0.46427720657814575	0.49108627929444604	0.3652000035975046	0.384167774342445	0.470269077608902	0.33398498512221286	0.29516383137171265	0.382032823145166	0.4510247141861638	0.36877259013036956	0.33700950111766376	0.431676032889123	0.34959032325370487	0.4286741105652402	0.47224696053686943	0.3474559331840408	0.2763236027816377	0.3793063215982973	0.4359017661859387	0.2782055622081238	0.45694748397165635	0.3655277763245096	0.487165457052398	0.41186376625887133	0.28993780922623613	0.36898925310515274	0.42666008699265545	0.4529119056774623	0.3402083888001008	0.33054618479555764	0.3450148425840266	0.4721267024389886	0.4345598620666997	0.48363587375804684	0.49698931707036587	0.4101565455121262	0.33694450248222824	0.34765363629349433	0.43117838225238003	0.3637630506303611	0.3806385383686307	0.5407931495492778	0.3262874693389797	0.4079214807996928	0.347418138085384	0.40874026522096013	0.4010339925500695	0.3089450503905628	0.3213460806974276	0.3713798468248618	0.3912557375341523	1.0	0.27589257852843774	0.3829204115723271	0.4592894229550087	0.7507129042078149	0.39438337771691073	0.40328656020490605	0.4653640416712097	0.43183063379987147	0.3508510934641157	0.36763440264396907	0.3992592952287432	0.4450432165227599	0.4325952399350304	0.4110433767518352	0.2880894726699239	0.45224127044533136	0.36844852704291	0.29507858170811857	0.4061524994995864	0.4527426573583271	0.3890038352521439	0.6471035225450203	0.34885509193637576	0.4087502770061647	0.2753642046847578	0.41776497895219106	0.4015778641466918	0.4643159306643073	0.3548563140235196	0.5443240597766549	
P21917	0.2748334466887533	0.33290394123773676	0.31286030947092625	0.28642472127569957	0.28807066639076345	0.3220506099076542	0.4199112415245966	0.234785017424108	0.24775479322601246	0.4154953843613247	0.33104542304535234	0.37826225794531093	0.3353878073570618	0.39083705695390025	0.3245938052681361	0.29739162451204604	0.3113929613260641	0.2662221808685306	0.5116047836513211	0.23262058047208045	0.3410975760675194	0.24657672178839973	0.2870700963081635	0.2803331715633077	0.3242984790648511	0.2776486080696246	0.27969458487406396	0.20400130526708465	0.1726055085110989	0.28710871592592224	0.3359800600576962	0.2901937639179023	0.2740178426896105	0.24046830369055944	0.34814748185639893	0.29125848060728476	0.5010219901897237	0.30082471320813514	0.3339826637874871	0.32687308814466703	0.25168275017506053	0.2709542787341155	0.3636600651236239	0.3107011352425914	0.3318353169097759	0.3594230598947631	0.3628108973118751	0.28329795929994717	0.2598691152513696	0.293375839496546	0.2913719487887928	0.306489446856476	0.31555145241202887	0.3318109898991991	0.24717478299042123	0.28414075266666566	0.3101989516141276	0.33556050309785346	0.29814163869839266	0.23694829955150662	0.26766598684178494	0.29143966344440086	0.3765112185417868	0.27589257852843774	1.0	0.3225594877510205	0.3661087969619461	0.3329327085598464	0.29707565317234114	0.3133834044670439	0.3651543818501163	0.345648440118406	0.35804900452224053	0.3388558892548718	0.31261875379277393	0.31498072671619	0.2906603585981232	0.30699589498000984	0.28294954226752966	0.34014955861470786	0.26703892570342835	0.277726743696118	0.3020259618625872	0.3057839504686122	0.2905644401022328	0.3217216897998151	0.27070545975118154	0.3330641263808539	0.29308406110017304	0.3086466427867119	0.3264561376665776	0.30764921304313986	0.28626562896307195	0.3896702201980064	
Q14831	0.27743779569126226	0.4175794883171057	0.35512084652279335	0.4054060605287609	0.24910996879390654	0.37781447330477247	0.5036901876394555	0.1919399199495561	0.25746624829832626	0.4716904786823284	0.38335838800087696	0.4297776609520444	0.4340677598706588	0.5161041562372124	0.43751710977950364	0.28991818536227404	0.24771336735534488	0.27540515657107734	0.31267570653630306	0.4214235649049255	0.3811620244844577	0.22510372064343842	0.24379485256423417	0.2864903227904165	0.6543685100563374	0.32558587841231135	0.2907414812600085	0.36450357357798535	0.2075165859298214	0.3223157712493756	0.3681362723857723	0.26582453582288557	0.3588017438395299	0.2934008757689443	0.5156093423697736	0.3540342174127025	0.2491140539457628	0.32992325967067426	0.45114074783585345	0.6813783289067517	0.21599364879264144	0.2479283638736504	0.2845963010189898	0.41116303737422866	0.40660211410536634	0.5127829875319757	0.4285415298349679	0.33304023537593375	0.3478870811791164	0.31406261521887513	0.24937147498309847	0.3616477468055897	0.2952701622043612	0.28580009018400854	0.680576390697782	0.2708386481161246	0.6085226100611856	0.27250433035354305	0.28112917291501505	0.32028903564041195	0.28535606992871343	0.34006391959881965	0.4069764677100136	0.3829204115723271	0.3225594877510205	1.0	0.5191947379921344	0.3485115393229567	0.2685258654352274	0.31810251839628545	0.4326277994453054	0.5775891748945892	0.4870666712721763	0.7149977793863449	0.35511480729660405	0.32622120527441356	0.26563776755359714	0.3358987516476441	0.24198290607584252	0.34923494041105196	0.3095205048352012	0.32417401059823847	0.34451939428061185	0.345826768861494	0.3048806005349662	0.3726578618874725	0.241503990234392	0.548749547963307	0.3219297802821638	0.3562034099843395	0.26902421925122677	0.345276686441814	0.21341919480399146	0.5102846897467639	
P28566	0.3647889659717079	0.44206249281813714	0.43414264115830514	0.47504193160824476	0.28684243327011794	0.42613958612927044	0.6671504595302882	0.23875473355515367	0.21456795454227595	0.5339325992785757	0.44301906029623594	0.5385198482038954	0.4423404404890349	0.5390845993711059	0.3925748064194858	0.3211745867843415	0.29750769842374175	0.240341154525968	0.26189660747572824	0.3820236089950334	0.486050124840011	0.2888420862048966	0.3099809604911568	0.430004349690424	0.43286073619899723	0.4343957479382438	0.3487011240001797	0.40830540491462364	0.21991836302161302	0.32004984281885823	0.42858579989171486	0.3210236036234283	0.3800267513598359	0.3209332912716969	0.512024636021107	0.4786731665047324	0.23208477701056293	0.31839404111371683	0.5000997907435136	0.5430989010461749	0.31811743803931525	0.3007756631471051	0.3609405193450387	0.36389989134766865	0.45586710255582197	0.5968024508287857	0.543748378536477	0.399398488142645	0.23495585724615647	0.2772249476430602	0.34997059773190453	0.496715948809942	0.3135033538803267	0.3451230447940815	0.40364083809251267	0.2689748084446502	0.490477793065499	0.3029699241568217	0.29521418603540556	0.2983382406056141	0.2966671878977745	0.3431902232213184	0.45342203354223803	0.4592894229550087	0.3661087969619461	0.5191947379921344	1.0	0.4319447102168494	0.33127480534618964	0.30965419990864174	0.5915214228936072	0.506375001711311	0.5526403452923246	0.536284771611123	0.4189082846573162	0.4398434299180204	0.3418617231066887	0.3995883998949955	0.24794247326784596	0.4325773249457308	0.25535558001470215	0.34627660114125725	0.4356328700320955	0.31436218138248906	0.40094670958288725	0.3704112422794274	0.24989928647374304	0.4808895063458355	0.26377025359757306	0.44942571201374704	0.4100507859808688	0.407299200335511	0.22511804248956438	0.5706538332767231	
P41145	0.34990359554931766	0.4072880198218901	0.44848862352332497	0.46356425903548826	0.3207830310524784	0.4190172233554976	0.45918149124380625	0.20598776396139593	0.28311488706840526	0.45853937053349286	0.4240312431437079	0.4950560727381263	0.48393083699478107	0.4879619596522229	0.40313192514217483	0.37501177932280805	0.46574147992303405	0.29299351414685554	0.2787135755969773	0.3272458367652236	0.4551405157598105	0.3819706616094626	0.34409687482316564	0.399286192402167	0.359597990685505	0.42181766720384456	0.39322605283876544	0.3284703528255916	0.24648612357823307	0.2750596563490194	0.4662667140274078	0.23939820801676567	0.49468532801488224	0.2960173682511169	0.5327568041779009	0.3944724080198436	0.34017970595502134	0.3251404036527003	0.46426397803532327	0.4175451933741096	0.3291281111600815	0.3249184382762198	0.41211109919332356	0.4128103172893883	0.44079434778488624	0.5558412103647974	0.4986892690099452	0.3919725794859438	0.3341932955893441	0.3107511761739382	0.41015785836476937	0.3617246206216615	0.35694160923433776	0.4907755029622315	0.3021763580856206	0.3855478033182432	0.3242489042543614	0.4145106621029835	0.38923852748708093	0.2874113044845472	0.3488726830265334	0.3944883998234467	0.39778093933802083	0.7507129042078149	0.3329327085598464	0.3485115393229567	0.4319447102168494	1.0	0.3983791041955795	0.39534723606715116	0.4310134228969846	0.4243032442940808	0.34565311522866327	0.33096573786271	0.39723956778400205	0.43967051488312536	0.4091884372564818	0.3721984300968243	0.34513698245598334	0.443989559646497	0.3160048397099262	0.3584361021181298	0.4101595303913997	0.4286412920892472	0.39072365554892036	0.6437738271838631	0.31445862854330153	0.3811379201375748	0.2661742785773228	0.4344825503871445	0.38488299016285077	0.39481702072737457	0.320800624236865	0.5580042838207016	
P25021	0.33350428848497093	0.40169904373105914	0.29522281624192415	0.31639368847872634	0.35502569479200424	0.333569649082598	0.40158024039013845	0.17321211548860904	0.2929365847431339	0.43315028998510147	0.31262375122365904	0.41749823963335747	0.3889980612269144	0.41628994238803724	0.39462499498664616	0.4431453556863291	0.4491987102902229	0.29446567661624024	0.20251861334636906	0.3719807204067161	0.33403527413794054	0.3342323726513064	0.3291141796691375	0.3285109853143967	0.2800436441382662	0.38537777452537997	0.40605820114896807	0.24075807473097086	0.3298313194181285	0.38557719777665445	0.389060542163455	0.290472928555028	0.3798425813219415	0.35925024690874674	0.37005527716991216	0.380707018490408	0.22455478340874385	0.3920256446165024	0.3358883021835721	0.3153820110347503	0.37435943589296267	0.3615670863244271	0.41901165595365797	0.4287091755852249	0.3256518051171624	0.38153884281598455	0.3709733119583086	0.3326976663841528	0.4334405837287435	0.4141065727956895	0.41196366657122685	0.33117269752673195	0.36286698586673244	0.4410565234309896	0.20289767388302768	0.33592802549686235	0.2842369929970705	0.35993270321396736	0.3801473051351816	0.3374314254282331	0.28226893683343285	0.3709991551556313	0.3493870145499007	0.39438337771691073	0.29707565317234114	0.2685258654352274	0.33127480534618964	0.3983791041955795	1.0	0.30855566101248105	0.279890657418273	0.3154559542823533	0.3294715177302857	0.2645292563317837	0.2735713671549421	0.36257185294955263	0.36591540801889433	0.40418791835070206	0.2691888323487183	0.3477201284474485	0.37890583182076704	0.29827172917335587	0.3468950252265677	0.3325477727383735	0.31968269039332675	0.38228504639417826	0.33672249712865976	0.3304391729506503	0.33531259439109173	0.32706176511581697	0.44949790340071694	0.33990984547228825	0.3450833109506364	0.42882928616346183	
P43115	0.32010412975057045	0.30763206837759827	0.40601750698855604	0.36168488885982475	0.3575030390920771	0.36637100655956656	0.41257874859323473	0.2771946141305003	0.27087177927766937	0.407002911364765	0.3318095451561146	0.4410027720891692	0.41618847529197284	0.4607454325572084	0.37871371214215266	0.414002239240701	0.38966368638061155	0.23993810745018612	0.2937131682237581	0.34566961912858424	0.3664813447814837	0.31507345931370395	0.42323026581472045	0.38019575552483176	0.29318263595583616	0.3575916715191213	0.3890476575680713	0.3723353379889599	0.19287486747860128	0.38220833997964554	0.40285237198791823	0.25925065606073716	0.3719543252450914	0.3501339388164667	0.41159123649019874	0.31820400933111426	0.30833954724636514	0.4727025056527787	0.4435153167416229	0.3240564586260817	0.2744547879045147	0.4460217106444503	0.3686628770179014	0.514522735793477	0.3886539121591725	0.4859864313377034	0.4144824995014353	0.3579155247387368	0.3013208695700734	0.26649931420317874	0.3274587621449483	0.3137626247042522	0.35552922574843915	0.4231955907297871	0.2462998188749672	0.4110113681250406	0.31122020767927555	0.6321448743724678	0.4276833076091822	0.3040133477850327	0.2870289895605038	0.339190851897365	0.437214905728575	0.40328656020490605	0.3133834044670439	0.31810251839628545	0.30965419990864174	0.39534723606715116	0.30855566101248105	1.0	0.3525892784817813	0.3590357426626648	0.380566751592632	0.33373810214572186	0.400075071970022	0.4393193942930897	0.29017247968927834	0.32958173062079077	0.33757473747509414	0.4399883358243096	0.2461968496644167	0.39139297924884087	0.41485834766514584	0.3404472779528115	0.35987223895473486	0.3451106938506265	0.3703091018542482	0.3267861201419028	0.20354552577421958	0.42881947525216785	0.35728885814283684	0.3221761698997876	0.27194225788965354	0.4622829389772417	
P08908	0.32007019817262006	0.3028596699902102	0.43491436033227315	0.44439836643471936	0.35377064941700387	0.350549825800856	0.5784663060721276	0.1424531621703336	0.16138396922998952	0.5119923359992379	0.5181668538986366	0.509490350671729	0.486050844541335	0.44097312396180866	0.3447156280439656	0.2980444321666186	0.3270874010897662	0.28107193527985663	0.24542933755818955	0.3321248999241572	0.44499057149693877	0.28511905840618107	0.29255094389997205	0.42272239803425304	0.36725477865805767	0.3465830090020747	0.366699520080289	0.3223948118002635	0.1466197988246453	0.26122846616993467	0.4136687207904536	0.26716699045453485	0.39724648140551244	0.25913665796656304	0.4938411859720117	0.43451974838308094	0.22209805933356816	0.2694885248851906	0.41964317083905844	0.47697397470119995	0.20199515005775093	0.2344326569877217	0.3448299826951645	0.368017986903507	0.3951883354097863	0.5064013227337294	0.47928908885585264	0.3353686178055725	0.21781888074914862	0.3234115829445051	0.36687031584902685	0.3901221195461884	0.2802187851890832	0.3776493530861025	0.3119687439096678	0.34341825204082155	0.43415103801096044	0.29970329562944564	0.2870975574398448	0.24592724255983675	0.2519039627601317	0.3386819960121895	0.4188853824188797	0.4653640416712097	0.3651543818501163	0.4326277994453054	0.5915214228936072	0.4310134228969846	0.279890657418273	0.3525892784817813	0.9999999999999999	0.4794376840258827	0.5539216188524569	0.5277040450258331	0.3524389786475277	0.4403492903400832	0.37577061698291436	0.3394065254262651	0.29654638544074985	0.43300663372320153	0.2843020893100235	0.33924950782449953	0.3920430241356161	0.3813713487974254	0.4132344932857398	0.41362705352010753	0.209812530254462	0.4703690743663059	0.2546212942544993	0.39763593270788533	0.3928215810407193	0.3723193136820706	0.26520376886987684	0.4716689231158324	
P41594	0.34342569454281063	0.4352301305173751	0.37287909521256796	0.5112590254572705	0.3239916394957875	0.34904747036040373	0.6019086432269365	0.21250946524298156	0.19013369527535712	0.6764223943811463	0.4939370410584031	0.6206452679908179	0.4711309381042559	0.40941163715271783	0.4210826108072729	0.3443126033625856	0.36244832853704834	0.3166078516377137	0.28976151773524245	0.3358486159630407	0.5232649392795937	0.2784949030111805	0.26169738965854106	0.4462555611262058	0.4500802276152903	0.4031959877474144	0.3329644251179996	0.3579847435574055	0.2912764633784211	0.24710525616746848	0.47726978505602724	0.3267164866783614	0.4410553378368007	0.3686236019268754	0.5498108804552003	0.4755453343267798	0.24874917293340507	0.2938962462348426	0.39326250625618686	0.6405377922360944	0.22463188055203764	0.2330513244389037	0.3528278243557508	0.39860991881751834	0.5169959069925456	0.4437973353209117	0.3927134640025396	0.3988477672812621	0.28948471073543525	0.341037899185328	0.36174818436544787	0.4982333189887407	0.27903333819284226	0.33820374969368916	0.42140598586184697	0.3663515331266962	0.6121866865478596	0.2632576851932976	0.26970831783960186	0.3623791347955684	0.3776832308881697	0.2923911214943972	0.38277131885718463	0.43183063379987147	0.345648440118406	0.5775891748945892	0.506375001711311	0.4243032442940808	0.3154559542823533	0.3590357426626648	0.4794376840258827	1.0	0.5032256366710154	0.6480782814549106	0.31665507308269025	0.4463564314552746	0.28706402491174554	0.35878384018699283	0.2639007548141945	0.36718649870973397	0.3131039356615435	0.3165133848680496	0.3343442518866033	0.35471209080712907	0.33104484391736816	0.35341473503682114	0.2517907168475293	0.7706006556395009	0.27770623080706014	0.3861591688219327	0.28900334951066753	0.3482680279395448	0.24740973588515772	0.5131492619233473	
P47898	0.2959768813366096	0.33775380711904385	0.35912330949545285	0.38564170213998605	0.3346046738867611	0.33401693261792537	0.6326238799755299	0.1927643902108605	0.1405809173923167	0.5173020510411177	0.40632341092394786	0.483795784513642	0.46351934364773223	0.501401151289658	0.31541962786135913	0.2638379384390361	0.31995733657053943	0.21393505184886064	0.2316220825376673	0.28909403074557444	0.3060334581417949	0.2139680157440923	0.3108119877168771	0.3720182616352821	0.37496188810426806	0.3774672781463426	0.2635751083980674	0.4034255325996065	0.07212254429469264	0.3232091970428924	0.43900143698651983	0.2674337539298431	0.3494035161122375	0.26871068526897945	0.447727065115784	0.4287445230759205	0.26097147690938066	0.2947027324266962	0.42223876619426404	0.4402063675859894	0.17777330237673	0.2770309320992592	0.3245141298513794	0.34717520430213294	0.41407036376528006	0.4431457002982907	0.43206149757363765	0.33070589509879644	0.21500686973002942	0.2981500786820179	0.2914068719668118	0.5832453116425955	0.29328187044691106	0.30652346324207397	0.4110918915301911	0.27396595883915903	0.521281019143718	0.2597290033003281	0.2700851717278885	0.31206936342631	0.20631677926992048	0.3246031340677865	0.45454016754209015	0.3508510934641157	0.35804900452224053	0.4870666712721763	0.5526403452923246	0.34565311522866327	0.3294715177302857	0.380566751592632	0.5539216188524569	0.5032256366710154	1.0	0.5296219053640918	0.38558116568212175	0.350781707588648	0.2990758681583828	0.35648242454145523	0.21442527265393663	0.32813562612073816	0.24881463372899834	0.2670561425423863	0.37256228822941584	0.33687885978943916	0.31612075276921947	0.4448022876584871	0.1721266527100899	0.4967034766227835	0.24199514129521313	0.41426681693893475	0.3245003927125317	0.3527910862897541	0.24981394344345967	0.4806433543331613	
Q14833	0.27796080462402556	0.4086699557404909	0.3688779864652074	0.39139951506157306	0.3209808975528629	0.3592393258711432	0.5570132977071136	0.17444490491202125	0.21076472314051542	0.5177956061457596	0.45041359512060325	0.489674088381305	0.4210224548412469	0.438610394024358	0.4170755142823532	0.2996761708487391	0.24339277227118108	0.2951356348412481	0.2936051707054217	0.3694029660906869	0.396696579819019	0.2559080352533282	0.22474915018833794	0.3809362548861394	0.5992364452354368	0.329052361664931	0.2895713007689955	0.45213981162678785	0.2723486213149622	0.3364903543819112	0.3709762278494627	0.261974761139784	0.344208190798816	0.3018176198713263	0.48336709901656427	0.4001224918920493	0.2374861303863435	0.26792516905866604	0.4462409176099128	0.6928390654757333	0.17564507057569775	0.2351404238998857	0.2967378528105458	0.3805560715106825	0.43510163456095763	0.4537957452109227	0.4208404695628928	0.31496160161108133	0.26604095584953846	0.34387855070904033	0.30749448698702664	0.38124182450379923	0.3144324784832841	0.29897862507503253	0.5349308924263222	0.28290435414234555	0.6580414348495764	0.23777645645510254	0.2688846297915705	0.3347173508505552	0.3238312588834964	0.2819660483083531	0.39486453758635964	0.36763440264396907	0.3388558892548718	0.7149977793863449	0.536284771611123	0.33096573786271	0.2645292563317837	0.33373810214572186	0.5277040450258331	0.6480782814549106	0.5296219053640918	0.9999999999999998	0.37828853943959206	0.36346822956016006	0.22720467718225507	0.33495343216311335	0.24020124126522413	0.35837963456397315	0.3362508220975165	0.33731169556566715	0.3789615501800748	0.341467115016477	0.3241237660441582	0.31331341098493004	0.20815056284464678	0.6616958542722935	0.3036697294829891	0.3625292838328432	0.26826162392073727	0.3287032963286568	0.25382148929494047	0.4800061943451918	
