	P48039	Q9H3N8	Q8TDS4	P07550	P47898	Q9Y5N1	P25100	P18089	P13945	P08913	P25101	P30542	P50406	Q13255	P34995	P30872	P35372	P08908	P21917	P41143	P43088	P34969	P0DMS8	P28222	P21728	Q9NPC1	P30556	P41594	Q8NFJ5	P43116	P25105	Q5T6X5	P37288	O60883	P29275	P35368	Q99677	P35367	P08588	Q14832	P51681	P24530	P28335	P30874	P29274	O15303	P20309	P47900	P35346	Q9NS75	O00222	P30518	P25021	P32238	P08912	Q15077	Q13258	P18825	Q14833	P08100	O95665	P14416	P21918	P41595	Q9UBS5	Q14831	P28221	Q15722	P11229	Q13639	P34981	P41145	Q9Y271	P43657	P30939	Q96G91	P21554	P21731	P32745	P41231	P43119	P51582	P35348	Q14416	P28566	P25024	Q9H244	P28223	P43115	Q15391	P32239	P08172	P08173	P35462
P14416	7.850004900778351	9.79629315542087	9.032375932016468	6.306204590759698	6.9809367935079	6.176076353930486	7.222784878594861	8.086088539397503	7.888243997153313	7.614676095104747	7.594362376009286	7.427147065884616	8.787927187917528	6.339369909287792	7.741481192322044	7.82817580097708	6.858801480190513	7.667988152754979	10.072967969264834	6.855637014387456	8.87151219005272	7.582050428697084	11.671931735765947	7.272825288953575	5.173450695574226	10.008811323423455	6.908499134638401	6.040231144014412	9.650146842154268	7.915280841581641	9.838692670434755	9.774975148761929	9.349794180013713	8.177294580537781	6.971722257806201	7.054801887116543	10.288849577883497	8.093744113344348	8.158666845497466	7.5959651531370325	7.555430515890602	7.08582014510086	7.775083663156058	6.918538407273158	7.419917562339403	7.919577749415204	7.272052206263215	8.03709750034831	7.62143636443104	9.465044608661595	8.851569304436318	7.342825087293301	7.955196934933154	8.285406947195934	8.419069046008499	9.054448045895919	7.054161599949759	8.197339952694575	7.247194536223189	6.635194219026541	6.902041911221877	0.0	6.818380250487028	9.19130853884735	6.4258518883799915	7.0248269115270245	7.185222774322625	8.123301136705988	6.270566472664285	9.392182054026689	7.106478162853445	6.860785148841543	8.854798906964128	8.339203661107678	6.355903466807884	10.276291531762377	7.14605101907564	6.445487299409569	8.160830471777139	8.216139227520028	7.122451199530815	8.692041668302995	8.168893335257513	6.577655710269296	6.832984921365594	7.870746495750646	8.37414124359852	7.406796044390732	7.342237635690749	8.129129543795205	7.045834476019626	5.729061168199885	8.323524576814789	6.148157849545535	
P21918	8.667278327123922	9.74159391026859	9.85501697560323	7.1574450320220055	7.375787539978244	7.022116511216567	8.465408337459909	8.596945996811032	8.492543887618458	8.402157598776723	8.53342182781002	8.298501977843227	8.5304140822177	7.466073393041402	8.187912686021486	8.54335295218647	7.711095509735795	8.016889631010162	10.351004104232617	7.378745883066389	9.186617397742618	6.377235743043184	11.882475692558499	7.3047818057554785	4.487643671391049	10.014731342098859	7.570749187300096	6.87051385524246	10.725465800191381	8.402594918678046	9.920438741855957	10.27370188748536	9.571040537542732	8.799362098043682	7.485764609601576	7.626564042725401	11.00779761078504	8.493836960955544	8.168672802147576	7.446978222110277	8.425857674527926	8.093837909870063	7.958548656505667	7.550138542528169	8.194651679629498	8.650084169448425	7.814650196104015	9.119881397996563	8.077803728604	9.899816464443822	8.170426454582545	8.256673174545092	8.046265706712324	8.70264106527019	8.679787193869894	9.633601837099544	7.970151055269893	9.367591499019952	8.157963194102198	7.473272968955438	8.197821589843583	6.818380250487028	0.0	9.629495617898712	7.178951347068571	7.8167781870364275	7.645866841693938	8.520475694898945	6.711528664532149	9.238408939763666	7.817297947036741	7.221216598595945	9.268255373726896	9.40043936120408	7.225257464248226	10.547060161218896	7.538028684517653	7.130612024279621	8.44983071306053	8.827478746625424	7.400827270759556	9.266519994143435	8.710064733303748	7.287501451227833	7.525486987895449	8.576176302719878	8.66967871107253	7.611034328483294	7.77717702447445	8.66836978396745	7.5245889405375594	6.645545893841216	8.543597934391642	5.817566908790808	
P41595	9.278293110057824	10.442473340737612	10.699617801782257	8.481794524061552	8.9532413992501	8.46131935768827	9.30670112486076	9.43830913576907	9.751279802234182	9.737811898890264	9.500256346334654	9.937328002399711	9.969192577745218	8.984658555959417	8.832305746484316	9.827144228635715	8.633480633980689	9.214629387101622	11.214237517684616	8.181248614254757	9.948443120995103	9.18928630325612	12.553941881099743	8.883312443085817	8.66719984558076	10.837771177352751	9.068259980818508	8.730402122975793	11.241171015756732	9.17453123482516	10.666620196516975	10.98199091329659	9.937371317091008	10.65209889513732	9.351802602710565	8.679914309388993	11.331462827291617	8.88582069389608	9.351523102623993	9.26732538752538	9.805211975015498	9.455272602198912	8.928144633471385	9.011356710532109	10.133626061910345	9.842227655956464	8.849155143198658	9.695925906756596	9.720850952614489	10.38376999488665	10.259315851831769	9.18192922333346	9.283055124197354	9.056419999631723	9.493048722943682	9.9930078020619	8.925370437465642	10.055112176590427	9.406380657606942	9.276185252312034	9.27857971859683	9.19130853884735	9.629495617898712	0.0	8.884717307435814	9.000373218133483	8.819529461314396	9.480724583166445	8.421256684558404	10.029235990611253	8.69793971477931	8.687774719607104	9.881390492069627	9.515256900909668	7.946174860327179	11.537237291895098	9.16258778217573	8.134095132399416	9.697306879693624	9.317028718333306	9.176722732058122	9.755369362874246	9.278959346694785	8.90399796713554	8.654584023256922	9.646240005337088	10.33022984986638	9.32174597274627	9.289429036277635	9.77501069135634	8.758464937982778	8.023379529154685	9.789461128771801	9.337768381186482	
Q9UBS5	7.191932564098671	9.116909949086617	8.726061244356226	6.1455134292079014	6.36761632225803	5.166830174931084	7.662409087631112	7.752478086283604	7.981610753343544	7.791412077162684	7.354805769990085	6.892986032275726	7.967857358574864	5.871733153703888	7.131385065286581	7.323328083391643	6.870833629077479	6.725228012055851	9.757058103209838	6.143779668230151	8.025959256031545	6.674702549345388	11.131938118753379	6.960596581846734	5.716184314929547	9.177370255124817	6.599444168298824	5.399233377645393	9.316427505339613	6.953786080056632	8.413778249825743	9.120565907090334	7.717506387024605	7.560873527795255	6.79527306499183	6.933841994654883	9.476221479855692	7.68126714908515	7.823750111125817	6.170860328632995	6.790151856070151	7.211557658385325	6.902940884747985	6.505021086331339	7.594539120828343	7.103003106387945	6.749577835703714	7.736766496840798	7.222269838717355	8.89553523887346	7.988397295221455	7.218326149368496	7.322605889030984	7.6152049101631185	7.718386072108866	8.221749507486656	6.572617238248935	8.410378479362917	6.601610628900719	5.969979984393463	6.634583941971768	6.4258518883799915	7.178951347068571	8.884717307435814	0.0	5.9671903980879035	6.889070680354159	7.377310533577283	5.496967953850071	8.891627430977872	6.81668390231272	5.912636561754673	8.0912469186446	7.808004805812505	5.304282774598876	9.781872376720957	6.264320598885761	5.638635015972	7.2822438317389	7.260602469910786	6.502531123078706	7.914249482473235	7.851310068835726	5.771497518239797	6.11278776470328	7.43791847796274	7.932303271827919	7.348765177350664	6.811802477579606	7.181803156021753	6.409471563450802	4.777472679929931	7.4750722949974255	6.896746432586578	
Q14831	7.154709538575553	9.268152044928154	9.137190209811136	7.131320370514227	6.438080749101706	5.970663297406112	7.903709660311408	8.448162120559722	8.488596162497496	8.213384852420052	8.125517287160891	7.913433317017307	8.71857623004548	5.901459989877144	7.915684488256332	7.916307466457409	7.45974646115374	7.3503700942914465	10.085507674841	7.065705648688631	8.919863072802363	7.359088877807346	11.348940736968759	7.303612796785312	6.487268043228873	9.948227821017431	7.350381785806404	5.559130508317837	10.078866052906006	7.549381584194341	9.043448256419502	9.53360404703254	8.501740328195103	8.017240393461215	7.813852670302012	7.598558333419071	10.233572736253892	8.457756980488043	8.613902688127204	5.757097917874164	7.687905492271001	7.601617442570905	7.3986316229097735	6.7648738899153225	8.385000896743835	5.941825940174739	7.042456680899181	8.434809090088773	7.9210381674874455	8.928228620977926	6.041243645187587	7.721802142185995	8.193779288336625	8.219695597100388	7.693586692013522	9.023803516888798	7.297491063439459	8.801549038482674	5.111009149440963	6.755405015790679	7.304940555969048	7.0248269115270245	7.8167781870364275	9.000373218133483	5.9671903980879035	0.0	6.970448195506832	8.000350180898653	6.066088170419959	9.733908358424477	7.2046631325394275	7.305525604083385	8.120048646423669	8.3145912866231	5.775713496456885	10.193597014752655	7.144175242355778	6.163865124318027	7.943036919253559	7.774037440165992	7.004475333939487	8.057091340407453	8.366906851261463	5.123647043372683	6.339787159981657	7.957672386492693	8.658914419932449	7.804085696165944	7.654114283579354	7.970339641012069	7.114928195496832	5.551824345543122	7.933563763567606	7.391032869917602	
P28221	7.453986728138441	9.486444234982407	9.246618934436725	7.462189589448464	7.436707906602141	6.526314071587597	7.701959987376409	7.926477136095157	8.362232486755172	7.619204990368147	8.33676228643043	8.008203221942106	8.551281309827862	7.758388849438561	7.748137055698042	8.09099280706362	7.579384996444062	7.427505443932173	10.236260332960212	7.1569094091072465	9.14171046909535	7.178224207996332	11.912445603385413	6.529214703985766	6.633068651732465	9.93168754643372	7.80533971282343	7.171702116052685	10.031540997881555	8.012496621916013	9.954472792635569	9.81528323917278	8.935740827202368	8.805421144135394	7.600140662384456	7.319625073953758	10.636292709220674	8.186013713223295	8.215538425684157	7.783821327996764	8.174477828274554	8.277959630535229	7.30141213127781	7.306026277494881	7.586315732692351	8.518485607406552	7.957719945773691	8.837591459495169	8.067709841285307	9.518484864840817	8.523577675540713	8.58254636969877	8.184219280670229	8.214755645763363	8.493270211670353	9.102278300189758	7.841761302382718	8.02878480698093	7.681760105046558	7.702124243974959	7.977503505952304	7.185222774322625	7.645866841693938	8.819529461314396	6.889070680354159	6.970448195506832	0.0	8.547851670961563	7.009567672512268	9.149172384770411	7.817148176644982	6.684262760917704	9.027435491385019	8.843914800985916	5.856026704132624	10.57414584247769	7.4468856833665	6.976016887217836	8.162030308669435	8.5179730405649	7.729122127721116	9.04405696741241	8.05953048951373	6.763473887679964	6.419093332579557	8.36766588048099	8.879861807111427	7.833577055018556	7.302069531043205	8.221452643554404	7.9159221675716305	6.35055168923041	8.239973895989579	7.435149784827092	
Q15722	8.027886449021368	9.203253067789866	8.190558417198169	6.969616450802876	8.061389477462585	7.306654040750544	8.329718004852097	9.047989408467556	8.479268041413077	8.859934588000765	8.07339189286406	8.108710167211854	9.452088740431552	7.639011087944785	6.852838435224481	8.440260058702451	8.059193729429072	8.550243205936104	10.422058434122677	7.287052600762805	8.034043739212793	7.833167330408094	11.672606381700932	8.160573787468392	7.461788939791601	7.079675784187757	7.103492236442538	7.684154749684194	9.875629361435651	7.534483550453849	8.603362012830567	9.453658983527674	8.658740615344971	8.695417478622492	7.646772432815517	7.60381400179977	9.738071588078581	8.098184410394355	8.951770836376838	8.191072245567634	7.118084463384997	7.700190621319951	8.013953875321606	7.765047525223957	8.448821104881294	8.770396440405094	7.67595494378088	8.292882652502662	8.303294308430079	8.544212120841763	9.461023020053334	8.038204026744673	7.818329314812589	8.021170714277767	8.171971332137579	7.98988283618084	7.161101277378694	9.59154657191833	8.490738642420071	7.1353000768104184	8.055334267938271	8.123301136705988	8.520475694898945	9.480724583166445	7.377310533577283	8.000350180898653	8.547851670961563	0.0	7.065669821190275	9.300122717126127	7.006171583702342	7.4076965680139235	7.810292353281946	8.305565116093046	6.658189355286831	10.15953117997724	8.144550744262345	6.255077223912167	8.48059828622362	7.435091416663123	7.534012648009084	8.1517597502814	8.563463154780397	8.063368826876449	8.028611619976946	6.817921114297459	8.318363603290985	8.549475720773417	7.331156831830643	7.539673910354736	7.514714101449758	6.579429502449605	9.084356020988062	8.510489879092216	
P11229	7.300949391515211	8.938226488083057	8.602304617722066	5.632521852864056	5.808747151206682	4.623726948113156	6.942011989873386	7.861713460538274	7.769068491713255	7.623008916613256	7.391110770420669	6.473030397670253	7.893388219089258	5.208686573955027	6.9083146085977045	7.620387571675329	6.745332906136164	6.504787065694787	9.263123385900718	6.236088264177442	7.92580404481884	6.557341876800002	11.241505864786564	6.897651838325735	4.9341509137879385	9.376918516451626	5.861428231216571	4.415071275745654	9.223902551400718	6.784300944985389	8.433928236676865	8.979829448571476	7.876279310135792	7.675839768035323	6.548305700844784	6.294778241137281	9.507404047049485	6.77547698006469	7.674069921370588	6.037504524674801	6.679288220011086	6.659068115905209	6.506770796078776	6.520873257848894	7.276107674709824	7.417256335105024	5.45788691853643	7.635821369567897	7.02955072331075	8.482103002043212	8.099476934156733	6.894611525749176	6.7680037820122765	7.056699857923476	6.313886882846248	7.960261427192629	6.18713748448642	8.357763573053607	6.2826584568433805	5.6877000725801	5.722811984541036	6.270566472664285	6.711528664532149	8.421256684558404	5.496967953850071	6.066088170419959	7.009567672512268	7.065669821190275	0.0	8.573656814271455	6.147647217173461	6.176559038191398	7.983246498912637	7.575265831832207	5.366539745362544	9.662726829989198	6.398208908518312	5.176536712532164	7.336745933918983	7.160956981052477	5.787580654275754	7.81801178746017	7.375456532408229	5.888027289245283	5.831725489601007	7.126346904311848	7.697152146612291	6.553651495890179	6.66703538907957	7.104738439075343	5.71492543588344	4.184616360731173	6.861884023403311	6.8458119754733175	
Q13639	9.506218935511239	10.7679540705921	10.293723905870333	7.940653019618402	9.39235231622387	8.988352136769928	9.426146953206358	9.086039952747644	9.221080972299967	9.306266738297806	9.974797246259909	9.944611763567446	8.74707774197506	9.346818008326935	9.122750847280555	10.034658801633004	9.595066611456515	9.301609906968073	11.273340965832386	8.88413993235029	9.948905779140935	8.984338649993646	13.120204479079023	9.120738620413091	8.469209192627293	11.152181344493288	8.942529221742667	9.360016592052098	11.833490714351072	9.419965201350607	10.973760042813549	10.642968819147214	10.033819827544171	10.652323566104421	8.675367092088814	8.807816406780223	12.184707338506058	9.78677986004109	8.789432750374655	9.88526375916511	9.836222770797274	9.537226833216252	9.11422769248889	9.200051486466828	9.694202608025785	10.593653622217914	8.884994495172023	10.36260050171332	9.692764123855671	10.84477538195532	10.961762752985075	9.4570804429262	8.793610858921605	9.874881867816827	9.47252972254892	10.129921894878292	9.017195214246312	9.930914447726263	10.046889294012026	8.897276192702359	9.491354466086877	9.392182054026689	9.238408939763666	10.029235990611253	8.891627430977872	9.733908358424477	9.149172384770411	9.300122717126127	8.573656814271455	0.0	9.035537487273055	9.023647004225491	10.304443343556533	10.242288930002582	8.784442624793819	11.872204370688682	9.677551471299505	8.46529624584399	9.840765296482783	10.199241857377993	9.188601429928996	10.719523676453242	9.439074231824973	9.806636587832562	8.896009072731614	9.832482016696158	10.29672244784158	9.468726784902998	9.315565243497728	9.949983902999897	9.306352280854666	8.386716578360968	9.796039182135845	9.413293745463719	
P34981	7.325117523756253	9.232294363686517	8.70412927317744	6.563425851087676	6.9265657505210205	6.336688135499896	7.637152037956394	8.606469644902157	7.973441123070708	8.51954123648765	7.411933737895589	7.642891861398038	8.833323491213054	6.410370775732807	6.998955085745556	7.865159944025336	7.381131851721911	7.729793878349753	10.21087298150168	6.594271168468591	8.008636459587642	7.175606423965297	11.607996562343352	7.689925536285955	6.345398168809536	9.060010950946968	6.8106976376455295	6.3760313084205285	9.53268417627783	7.117364002235173	8.79615909434899	9.103184814206797	7.750141680177396	7.974528057744457	6.899698308357586	6.822359347122884	9.831761846984556	7.59831135169127	8.148193380229857	7.193578954952178	6.893759381476425	7.037034873915712	7.072016013479893	6.898963909080276	7.772724618862498	8.17729885503478	6.748500593002019	8.150979564187132	7.621215749457875	8.714303693411637	8.791579441083181	7.6949648898167275	7.2902186523920856	7.580664412334714	7.671196584961289	8.275770419406639	6.6962796486430936	8.909404529955054	7.654105238246018	6.4609773769816385	6.831679785784864	7.106478162853445	7.817297947036741	8.69793971477931	6.81668390231272	7.2046631325394275	7.817148176644982	7.006171583702342	6.147647217173461	9.035537487273055	0.0	6.699201611065433	7.970480602453161	7.510456339533717	5.910561509232054	9.67227802022748	7.164053950174923	5.851061590858483	7.827472344236863	7.351233823803135	6.538119844192986	7.600431638612603	7.6708803306047715	6.88746771819899	6.709041779515396	7.324047532885834	8.409552141198297	7.581110789571781	7.262100011605699	7.418829806844121	6.5540283973798985	5.685150867399626	8.24208456251979	7.889657337758689	
P41145	7.743102109896973	8.9216660398032	8.723564873385886	6.078538567173871	7.321919502003165	6.272455912205095	7.585817209710665	7.863601544510171	7.8957109759572655	7.749549478675539	7.589050455795037	7.3002995242463244	8.50558874299187	6.952472616615613	7.136151148216305	7.677207271658515	5.671762659235688	7.397470276691789	10.026262545665347	4.5144778256915945	8.351555092996406	6.560658627530735	11.561185465744648	6.865137911463433	6.145858415562098	9.533939910271688	6.7977894777434775	6.51930754091454	10.036024257889503	7.59928888353314	8.918018196403594	9.76656635256335	8.309476676805115	8.26474300019239	6.625398040547968	6.961851707986699	10.019265920867227	7.706550378206568	7.776085240145218	7.601764123310051	6.91586047812429	7.288862863411464	7.177503065810798	6.7132709916034905	7.48033418795525	8.035567941892918	7.121077877294718	8.36758659337936	7.54025433065537	9.290289527521406	8.748941660330928	7.782560973503214	7.457769814589404	7.825340826254375	7.9198287662605455	8.437324203123252	6.893352382498318	8.201287541374906	7.835458534923107	6.378065959677321	7.360898535381729	6.860785148841543	7.221216598595945	8.687774719607104	5.912636561754673	7.305525604083385	6.684262760917704	7.4076965680139235	6.176559038191398	9.023647004225491	6.699201611065433	0.0	8.22915261492968	8.496691979990443	5.954464370745328	9.637047090198795	6.821805718380385	6.210419773477927	7.716547915672322	7.7833735259192265	7.036800358943679	8.376504024932382	7.872122011614093	6.960857869582667	6.929006835955688	7.416813458991661	8.277274171014685	7.349476767583575	7.2511084665692165	7.642446995874351	6.934612258115742	5.367963041782013	8.015554718426541	7.092176152956959	
Q9Y271	7.7812218600793175	9.818755366833999	9.402408936442802	7.865296233999842	8.886158639433226	8.236768888624194	8.561022286885803	9.599721217612412	9.208684206077091	9.50372040911108	8.410125855280526	9.046695298888778	9.661393108849504	8.207790680166054	7.912558902379796	9.166239006720357	8.906550776574516	9.430748485700363	11.009563984899874	8.166971908441012	9.200683630994108	8.491331338113461	12.073755107439826	8.979799015961978	8.276086386413455	9.228713999335131	7.955371656946937	8.136744485211224	10.393299707066408	8.303448538085684	8.791740363646575	10.00297724773962	9.574731826158137	9.46901062557782	8.135893364069277	8.300374146343119	8.643424100619837	8.511317496309529	9.260774528504593	8.876809296279083	8.118520731798126	8.359997803140105	8.67347182142764	8.575445128865512	8.759791075458837	9.01220820850434	8.028837017475674	8.647003825878596	9.244293831708427	7.679360176130431	9.670777010710202	8.563185921829772	7.901676397183512	8.813326781284033	8.777023917971805	8.716550254160671	7.764774247044708	10.095293982355422	8.983071501098854	8.010005857802135	8.980002220588545	8.854798906964128	9.268255373726896	9.881390492069627	8.0912469186446	8.120048646423669	9.027435491385019	7.810292353281946	7.983246498912637	10.304443343556533	7.970480602453161	8.22915261492968	0.0	8.2327513290997	7.518501350989428	10.67417645354498	8.747238229520718	6.55741800516764	9.270407250559044	7.892579335613145	7.952077652752614	8.43799656624929	8.94598565820189	8.458494102943327	8.877271200129867	7.8763239515113295	8.860900116701748	8.844566999136182	8.583403817726385	8.235299553773817	8.503893311344692	7.317145361208415	9.574727188116945	9.157368256754095	
P43657	8.638645542666191	10.035991985948524	9.351243292235145	7.7337228147147865	8.305968294956042	7.6961856656344025	8.725510193759682	9.246172544199501	9.041126414169891	9.135803777126622	7.828768387151942	8.554964989881265	9.670148394487232	7.773776198668313	7.566934523848888	9.055183883047087	8.970282132298584	8.873314707430877	10.619364443249392	8.229100800299088	8.694606953846991	8.703317229898262	11.774024795661113	8.759014236992538	8.098227348867244	9.271559855060024	7.916503094414573	7.633994032192346	9.726502658114894	8.020010803025306	9.317937653023403	9.752637362915618	8.919572391049336	9.019519296923669	8.203935153764142	8.034675385152992	8.798151305781143	8.478469821812878	9.333729814237577	8.418990376326095	8.069661923275765	7.712036644371432	8.625397455190745	8.379924735894395	8.51237948258772	9.01371364846847	7.899626544829178	8.36465794983874	9.01347841230244	7.948205131304053	9.706376232558334	8.579258451541616	8.580247478965576	8.375314857237253	8.631985716271155	8.39452733216946	7.619720018947875	9.616471567004208	8.741387640924055	7.828468461502544	8.153503074041959	8.339203661107678	9.40043936120408	9.515256900909668	7.808004805812505	8.3145912866231	8.843914800985916	8.305565116093046	7.575265831832207	10.242288930002582	7.510456339533717	8.496691979990443	8.2327513290997	0.0	7.205951533801601	10.6502080637496	8.417364146950602	6.686196345658926	9.216446088843714	7.838856666339366	7.759977472525715	8.747550930755741	8.662518491917995	8.356234389154169	8.100591508313588	8.152601156508537	9.212261702860397	9.080515928336764	8.559375630547773	8.333717839130184	7.598797609124887	6.993295584074549	9.523623510236327	9.154349805791487	
P30939	6.580023218152675	8.353353883347292	7.80883293161113	5.826918110086269	5.8571603666979115	5.160938388684324	6.832812022514537	7.53091295162905	7.550194488712063	7.266837951519701	6.976599548897186	6.646592028706369	7.339170206060059	6.215537970915119	6.419627001279221	6.9007904932522	6.422427114747706	6.877615061120131	9.368717540646543	5.863272785098545	7.63333018801255	6.296002243394044	10.955687632919958	6.26498965760848	5.7910166970185415	8.697840848576009	6.4646950174687525	5.863476276060949	8.698940016798186	6.384203455880156	8.298909481594258	9.030457650338995	7.663823534715934	7.306712278431286	6.346682080855422	6.218627378226852	9.21661754894819	7.099246253099697	7.530595713954627	6.422624407792016	6.517832900905748	6.720599577187209	6.504944466588874	6.179851946251544	7.090428787441845	6.987253316557934	6.379231892504198	7.431617403964318	6.816702192058264	8.267173191576575	7.939243372975996	6.920659207752251	6.772721118960582	6.9543631328770505	7.126813686755976	7.790984290625967	6.060097711297448	7.85096464650937	6.701535510378356	5.87653634204902	6.582269625542313	6.355903466807884	7.225257464248226	7.946174860327179	5.304282774598876	5.775713496456885	5.856026704132624	6.658189355286831	5.366539745362544	8.784442624793819	5.910561509232054	5.954464370745328	7.518501350989428	7.205951533801601	0.0	9.509244997522526	6.555005615897497	4.7979791898599755	6.795505678977759	6.866211503677142	6.0827631677530825	7.228305122736691	7.111106814160003	5.862066324845002	5.7611490267603065	6.594567168618181	7.651613047418328	7.180239376965722	6.326634309543047	6.592641020954899	6.2547523693657165	4.025962336096109	7.294173173394118	6.836004455457898	
Q96G91	10.678646285342216	11.298794385787414	10.973809435762725	9.75288732113707	10.121989726980324	9.585486473814662	10.620465557991427	10.918356060178326	10.723439888570217	11.001822150783715	10.524128802840412	10.028538331168477	11.551230518255904	9.902571423130725	9.70819002482397	10.521476797261272	10.025753892246408	10.793891540549028	9.887417948187945	9.915418791406847	10.812276728820782	10.31735662146126	8.463598003396456	10.601865014224138	9.910698691442263	11.624347491729376	9.681407308380887	9.929786653990243	11.968368544443564	10.060920985667424	11.238745234722401	11.534244952034209	10.87214795269921	10.868779243964035	9.488675495068769	10.391284311151182	12.517804418834235	10.505578033490506	11.078768817417629	10.196716165503027	10.012688655315566	10.419331343790086	10.283346933352496	10.157892213767672	10.538057400543059	10.661344075966324	10.164805781215273	10.557876446810425	10.69747977118043	11.280340527987471	11.436617908345985	10.658894672484907	10.627230547241616	11.210019996774058	10.698733381620224	10.334800909250239	9.916303124149875	11.479624272277471	10.5734379695317	9.589616524835872	10.453488862416341	10.276291531762377	10.547060161218896	11.537237291895098	9.781872376720957	10.193597014752655	10.57414584247769	10.15953117997724	9.662726829989198	11.872204370688682	9.67227802022748	9.637047090198795	10.67417645354498	10.6502080637496	9.509244997522526	0.0	10.301037052418234	9.151037908761063	10.71995586327631	10.34575925658875	9.712833827794059	10.220741899004922	10.73478400033734	10.294747801384204	10.36877281594992	10.076632160494594	10.406634667393392	10.656402560463189	9.961740617793874	10.188591074078689	10.179292172630676	9.29144421112188	10.839889201352927	10.707790806505948	
P21554	7.738217256443653	9.659426324280734	9.148201679576806	6.611032647735413	7.261890858916564	6.131561736470959	8.175245744001206	8.416450895721841	8.343961130866699	8.370387605311711	8.43271465040336	7.504360277541717	8.855620236072154	6.451150525736556	7.725555577477545	8.573086147930272	7.270091714886656	7.441807847602633	10.42962358909416	6.552509084818737	9.008542020659222	6.971068329138799	11.708840589007131	7.335860437442068	6.2522666148463975	9.853625511302715	7.081959949536673	6.191344559100475	9.921720710154128	7.718864731180647	8.60659298200961	10.05249775236905	8.884907550292075	8.489704579754346	7.035463020610009	7.547793427860743	10.621903175457843	8.011296929549975	8.064784092377568	7.11897221378549	7.306286743559683	7.836977319787411	7.388042569199872	7.2233677093805415	7.481452210346495	8.064791397188948	7.693544337324109	8.538788518723196	7.962504701072657	9.723008314658335	8.51513011344309	7.669381706870957	8.104424488021332	8.351957446321116	8.672047949911548	8.889718804109613	7.106396922602557	8.438943597881714	7.62234960182066	6.8333770005330265	7.563237381879763	7.14605101907564	7.538028684517653	9.16258778217573	6.264320598885761	7.144175242355778	7.4468856833665	8.144550744262345	6.398208908518312	9.677551471299505	7.164053950174923	6.821805718380385	8.747238229520718	8.417364146950602	6.555005615897497	10.301037052418234	0.0	6.511220285175376	8.155164188929998	8.209939440724353	6.9540872786708405	8.644762164379165	8.46603682287744	6.906122526115399	6.811136382024459	8.008511476064887	8.093603645005068	8.041383001803258	7.609905533904431	8.416263507458934	6.975335911544798	6.030555912347257	8.434675487419716	7.674656828412534	
P21731	6.37732728359552	8.470410866663219	7.880264987837979	5.215608030273959	6.467622015327119	5.442863310384348	6.531527193913351	7.423709766810529	7.084118003326969	7.223625925223522	6.174355406644163	6.615221655856907	7.822291645968654	6.163278411189115	5.745899079432247	7.510804290576018	6.721786519093094	7.12472294275571	9.751915625583297	5.851534790122784	7.194153786284168	6.407884976770106	10.850893213133306	6.879467676339208	5.6758243688535135	8.421553274429023	5.1760894631953835	5.7366738608147845	8.905224474444076	6.01193591217744	7.6930577180577995	8.388859008747943	7.68619118190493	7.285462606385941	5.8615753302877955	5.815252136316688	8.814662301568998	7.2044809559497285	7.101536045420924	6.661448646306834	6.08940146818391	6.036745134831213	6.626826045782551	6.409038048356458	6.870711603690529	7.397496510360432	6.067424010926669	7.046417270478592	7.156626986795666	7.4461625545589305	8.08884081476638	6.635002812132513	6.647454831603797	6.939687044276572	7.043756334335034	7.374124379012041	5.163725502474713	8.009282776149783	6.846789718653796	5.532976220378743	6.629512713946702	6.445487299409569	7.130612024279621	8.134095132399416	5.638635015972	6.163865124318027	6.976016887217836	6.255077223912167	5.176536712532164	8.46529624584399	5.851061590858483	6.210419773477927	6.55741800516764	6.686196345658926	4.7979791898599755	9.151037908761063	6.511220285175376	0.0	7.189296869221451	6.439458754945696	5.511931145745743	7.22451215665369	6.733013354528743	6.340796143017743	6.538885051816855	5.879176689956126	7.237744161091986	7.0121254610552475	5.912178748537556	6.653640055331619	6.046004573204869	4.300820351817134	7.612615078676656	7.019538233285549	
