	P43657	P34981	P08912	Q13639	P35346	P37288	Q9Y271	P47898	P08588	P24530	P29275	P30939	P48039	P35367	P51681	P0DMS8	Q13255	P18089	P25105	P18825	P43088	Q15077	P07550	P08173	P41595	P25024	P25021	P28221	P32239	Q9NPC1	Q8NFJ5	P41145	O15303	Q5T6X5	P47900	P20309	P30518	P21918	P43116	P08913	P43115	P50406	P25100	Q9H3N8	O00222	P41594	P35368	P32745	P21731	Q15722	P41231	O60883	P30874	Q14833	Q99677	P08908	Q9H244	P30872	P25101	P28223	P21554	P30542	P29274	P28566	Q96G91	P34969	P34995	Q14831	Q9NS75	P35372	P28222	P11229	P08100	O95665	Q9UBS5	Q14832	P21728	Q14416	Q15391	P28335	P21917	P13945	P14416	P41143	P43119	Q9Y5N1	Q8TDS4	P32238	P08172	P35462	P51582	Q13258	P35348	P30556
P25101	0.7871347331479748	0.8112047197502813	0.852851702423472	0.8040544114072732	0.7804333556726657	0.7993004538154681	0.7351278152350474	0.8092369658687254	0.7745709517936686	0.891178994366451	0.8225502403062296	0.7756242446987912	0.7957850938707365	0.8182766236142442	0.7601215642041251	0.8209263679755286	0.8698046117673981	0.7729929973818694	0.749467896350187	0.6665957226532535	0.8326033341278877	0.7267661606919952	0.8535722304897202	0.8103680568332015	0.759521013518137	0.7781629711047189	0.77738769732305	0.7332657035506888	0.7567942054547935	0.6968180205313093	0.7530364178166059	0.8051194378445372	0.847472754305151	0.816162778386386	0.7652400241592802	0.8544048758411554	0.7350668272947695	0.7710050891990937	0.7985249184931839	0.7226595616922696	0.7806864672477025	0.7633082021694101	0.7414479810934788	0.7477417244191167	0.8296586777879695	0.8365698440114666	0.8187627425977712	0.8162155774919471	0.7720398465696947	0.7821845879128603	0.7326301849854446	0.8069340401326903	0.774047315398387	0.8366427407138166	0.7943518617778577	0.739643019387326	0.8266410433709512	0.7944454441536806	1.0000000000000002	0.798868782669526	0.7940432396514848	0.8344176682531667	0.7788236368037268	0.7584987338664592	0.7138210276676217	0.7724636172973182	0.6922535674001855	0.8476290894688449	0.7850476562284754	0.8383748248553828	0.7916781085071898	0.7968801692320034	0.767391907817279	0.7672044898165647	0.8898837408207936	0.8387849553940843	0.8153091861099041	0.8411189177080853	0.7848315466732282	0.8223999149044576	0.6831873363953755	0.736741249404942	0.7880720878384057	0.834673418660539	0.7991403550849543	0.7036251978212773	0.799588110628353	0.8054678977098276	0.7890379039644845	0.7594147788996601	0.8029529834100415	0.7463858660361693	0.7542670055709115	0.7784733786281106	
P28223	0.777523417848644	0.863548249571101	0.8707246537847763	0.7993848260874674	0.7931488959402467	0.8093282437245081	0.757252288864236	0.8055129523686094	0.8084245568140783	0.7860558001377715	0.7993916188451646	0.8096316493158773	0.8173980272081166	0.8063220935910455	0.808745799025788	0.7956294016280077	0.8791753718001936	0.7691381649398122	0.7615718963154191	0.7408404025606886	0.7818792620126768	0.7708494473760857	0.7905036462614116	0.8466655045201223	0.8854180208961767	0.8431296852531747	0.8067200201753763	0.8165355673657501	0.806066290344638	0.6989027281022334	0.7860622131425103	0.7596157312565256	0.820274134057954	0.8424119054803464	0.8051478366089307	0.9009784431928224	0.7218235196144412	0.7715521532343455	0.7548294124240688	0.7849842605471633	0.8377050044739592	0.7853899434767029	0.7522400287233827	0.8626375695475099	0.8570874048470623	0.8301242500005086	0.8907609673765055	0.8264004605131462	0.7871792443851005	0.8442491552431245	0.7376272059514098	0.8246778847598165	0.8196572941423849	0.8571311964329266	0.7460717984114101	0.8118226265214826	0.7766340228743437	0.7663305271070824	0.798868782669526	1.0	0.8209224671401331	0.8345462511361937	0.8034378371153281	0.8218237342261034	0.7289704413905685	0.8663827064037796	0.7179865482462274	0.8660078282009518	0.7871053828560255	0.8044723246052472	0.8293824089295607	0.8559939367054675	0.859987007479734	0.7109995982649893	0.8645541646081512	0.8274320758733684	0.8518520129934227	0.8422061333831126	0.7620164210515022	0.8651878252801121	0.7586494340415442	0.7542613462532487	0.8736036827605774	0.7758922783258919	0.8122877811135185	0.7834575874166317	0.862724804012929	0.8218808716571911	0.8080475420074275	0.8025529449319371	0.7950450553416123	0.7834430591361184	0.8438353005792221	0.8447950183598338	
P21554	0.7981104410542333	0.8586692204661707	0.8375268549309854	0.7931117284501638	0.7596390467140646	0.796356724413726	0.711901495839216	0.6986644988168151	0.7449790019587729	0.806301819155919	0.7964092165653002	0.7836838259807104	0.7465230837891654	0.8382447249372479	0.8163276817020624	0.7508231790752644	0.8965013913372284	0.7485703298186897	0.8100972684423993	0.6779184580014399	0.8353003282591075	0.741054916102641	0.8154691337149074	0.7558721817191985	0.7996241450604371	0.8193469639991607	0.8034808689190442	0.7869964695987866	0.8099626448821108	0.6723945460058819	0.7589665621243864	0.7515368603733348	0.8888587004346854	0.8488874679838591	0.7167824920049891	0.8383174813660559	0.7421445297975399	0.7411330834867423	0.7981601516938563	0.781120231822646	0.7957385519548501	0.7344952638544249	0.8140521215920138	0.7430480292984674	0.8664060480669163	0.8894343575050977	0.7963238787753745	0.8164263586792821	0.7678809350135127	0.7679758393404404	0.7885132670953345	0.803937460952804	0.7631853055835047	0.8843805109886171	0.8071085825310195	0.7661240193797317	0.7903557753084319	0.7689411321799567	0.7940432396514848	0.8209224671401331	1.0	0.7761775592671888	0.8017119308661448	0.7659132816418314	0.7121174675076707	0.7833718547341152	0.7276095768286558	0.9026073954875475	0.7634065355942518	0.8064232115743597	0.8334825298002426	0.7950877208682766	0.761358667881162	0.6916647655556535	0.8800619967464609	0.8700301711672433	0.8222972199276691	0.8612323501798698	0.7768627501869184	0.7629441731452222	0.6949730492055882	0.6536827603930144	0.7942812450791203	0.8311169366029632	0.7156916738277979	0.7778835996509016	0.7964522802564737	0.7929593207390881	0.7530342652244431	0.6819775517548426	0.7732924309299607	0.7729985609478455	0.7723197389298053	0.7544871961064193	
P30542	0.7870224323374687	0.8492325526153285	0.8289119832266865	0.7623564370734918	0.7265084927377033	0.7787328090134077	0.7543142269591094	0.794567101655713	0.7106358114308897	0.7609088821609318	0.8298584259396936	0.7726198786832328	0.8097666840809716	0.7332504671036695	0.8231334537627065	0.8045143806141513	0.8523149973665304	0.7719681299074616	0.7449489052349932	0.6693937447485679	0.8080780164194761	0.7630835345004282	0.8061686373043043	0.778552037817422	0.8325932420257159	0.8134277230529557	0.7609220826425013	0.7145428866308285	0.7488642898725945	0.7253527436494698	0.7659407229511564	0.7974615380385314	0.8127823957805377	0.8250401819458991	0.7910193156633437	0.8252751992015923	0.757642502247818	0.7575623696255401	0.8080577494813382	0.6992335570308987	0.7730534161080562	0.7210158751144766	0.7343464168959442	0.7879234167893964	0.788259695465603	0.8347063965122475	0.7983540898407457	0.8289094561806662	0.7206186646494023	0.7990981736527815	0.7203145328558995	0.8100193146350338	0.7633315510981196	0.799514550521408	0.8084928581481218	0.7822155467031376	0.7817641382515564	0.7406280328969634	0.8344176682531667	0.8345462511361937	0.7761775592671888	0.9999999999999998	0.7398501602161418	0.7660308061639908	0.7791109252333439	0.791684216535137	0.7270258389689841	0.8139556307448191	0.8059856040542478	0.8148615905130078	0.8018092776535768	0.8062565955533602	0.7460761062211171	0.7561225125941108	0.8451758646095604	0.8069018603641298	0.8175548463116449	0.7926824836521043	0.7497358182347553	0.7765469494022647	0.719568966576954	0.7434469956785792	0.8158357303522955	0.8260761956327864	0.8176534101149234	0.7133244270257707	0.8697314654881583	0.8150836143361059	0.7889107042925358	0.7676894417912755	0.75368343329774	0.7858413276433013	0.777006445774593	0.7778767475266423	
P29274	0.7674676245980814	0.8045742101623141	0.8063754168804369	0.7592684038679606	0.70792854740567	0.7371236269347725	0.6688419515817359	0.7040255545799174	0.7592647962136828	0.723773282205314	0.8590776243991162	0.7576815735546165	0.7468781482961802	0.7654358678054101	0.6737300690146204	0.8156018993412057	0.7979508055947986	0.7398813636006353	0.7533331583617998	0.701000653975154	0.81643698087133	0.7312972791824578	0.833259210011233	0.7885995863539723	0.761818095042845	0.736224618979981	0.7557994649523336	0.747837523098003	0.6924968084856798	0.6619899214628439	0.6785703337687305	0.6923498844187392	0.8117343343672153	0.7709846001897918	0.7657061459413045	0.8036397842831937	0.720035402158549	0.7376976631303014	0.7391642843505726	0.7337816324297376	0.739908505471591	0.7153197509135121	0.7681309325396944	0.7623416050867123	0.7858262543374204	0.7900452576153331	0.82253712925009	0.7338291455378142	0.7028119424972658	0.7442276916633178	0.6940862753064709	0.7801716626221016	0.7906164768515894	0.7951075275852123	0.7364908902222895	0.7979246017707152	0.7128465965981557	0.7475556236512388	0.7788236368037268	0.8034378371153281	0.8017119308661448	0.7398501602161418	0.9999999999999999	0.7344513437039725	0.6908992490218502	0.7269779084774126	0.6588861960911868	0.835548176868462	0.7219356129729055	0.7184206315551936	0.7453254370573404	0.7598480084976876	0.7848700455125776	0.65689260647087	0.7832152257246254	0.7902783121618421	0.7920291322382363	0.7649800871831942	0.6997715989395698	0.7838840029998458	0.6989015440108445	0.7124399431832246	0.7793378351084823	0.7810055668509625	0.742401527323845	0.7237382325908506	0.7537307297894296	0.7155383142479752	0.7847837777161086	0.6926051337044402	0.716487223348502	0.6662332352775298	0.713249605802256	0.7548460485386507	
P28566	0.7530989159106405	0.7913475372263684	0.7867149676819534	0.7759443553766104	0.7369020902214933	0.7698646123148177	0.6798405340692505	0.7941387425228713	0.7169209117386931	0.7052603249752905	0.8047036138040286	0.8529219161991671	0.7523332720757085	0.7880335662651624	0.7607561228721141	0.7709338641151631	0.7808493343941579	0.7598650354323673	0.7435900953925724	0.6746284883958046	0.7199698572282607	0.7038116083807372	0.7506631013629834	0.7886694329913161	0.8106004183838096	0.7096655866067773	0.7451049838232602	0.8081103415265226	0.7054578422739952	0.6283965969602792	0.720520498221515	0.7179816134026733	0.7737206336966067	0.8289673268103586	0.7486696376159185	0.7962285776765428	0.7240508606628612	0.7066159543914408	0.7950525054606109	0.7083221213228394	0.7086678229146968	0.7021902355279019	0.6534487127128139	0.7629849580281497	0.8052199732321379	0.7621737308528378	0.8051796513419296	0.7839383707590031	0.7171061813958449	0.6881298045088122	0.6243401897253594	0.7683097669014793	0.805295591391973	0.7826298631698552	0.7772024656568672	0.7672294588395284	0.7693341628185884	0.7643850507166491	0.7584987338664592	0.8218237342261034	0.7659132816418314	0.7660308061639908	0.7344513437039725	1.0	0.6961052410445927	0.791561166143267	0.6056429379832299	0.7924394033530461	0.7442543546837503	0.8222107247826381	0.8591868950358699	0.7993549131102585	0.7161823840253136	0.6064087051684286	0.8143487050618001	0.7851510432218911	0.8388313005929061	0.778233275069553	0.6773107539045776	0.7840914077797753	0.6341471353867273	0.6196853634413534	0.8002635030190998	0.7559581368487921	0.7841817718408839	0.694092222605614	0.7641172595442506	0.7796360631699757	0.7646304426671584	0.7953139256011378	0.740233595447642	0.755182995246529	0.7783669040697323	0.7256720593488831	
Q96G91	0.6860464883922301	0.8011804207972307	0.798896470365383	0.7401804263097369	0.6839772957993889	0.7181479040874882	0.6116345261815602	0.6821742418610559	0.7733075474510782	0.6508386624893794	0.7644290253478165	0.7646055555766216	0.6426784457286648	0.6781420689301312	0.7467400523400723	0.709124261815747	0.7630831335367556	0.7469572038570238	0.6091424114584835	0.7580091431923675	0.6872909038014464	0.8004293808560452	0.7143249788845505	0.7666709259614202	0.7278181204812268	0.7282002210940688	0.7091744248352112	0.6767347022352268	0.6962046856078179	0.8316411811980073	0.6926575144872023	0.6679157981712645	0.7842998126277497	0.7076283948389787	0.6951198106706946	0.7328924750898032	0.7407450039078592	0.7520009255872572	0.7741937307349278	0.701527339403164	0.7582984366554388	0.7248695336632597	0.6877940562852702	0.718766705550899	0.7212160492852505	0.8192928318217195	0.7316434147841264	0.7977194107061776	0.796156673450812	0.8194819531574028	0.6827143088764221	0.7954119078911304	0.686090705384189	0.7757945286711763	0.5848340587529524	0.7227025010668161	0.6490101027887052	0.6678777383124853	0.7138210276676217	0.7289704413905685	0.7121174675076707	0.7791109252333439	0.6908992490218502	0.6961052410445927	1.0	0.7167012562799103	0.8266988906650895	0.7599565139184611	0.6932516238215005	0.7214151537662269	0.773260292711595	0.7744670834706345	0.7804717455069163	0.7191445457166409	0.7678250005173703	0.7405650128892465	0.759456144192317	0.8147752302201716	0.6945529988945652	0.6782072563520043	0.7479119083405006	0.7808081816244797	0.6618455584973743	0.7382100454950888	0.7973456940124254	0.7016743678735615	0.7442802429767192	0.6783768062458801	0.7645534907632315	0.6289722389933114	0.7110534767583311	0.7673615969796852	0.6713072865580854	0.6765640186251357	
P34969	0.8125040941069206	0.7992043136700957	0.7911423848132643	0.8119277955404212	0.7718999723869605	0.7832332840839663	0.7860960602058124	0.7960305167182773	0.7901178968733146	0.7002302956601864	0.7579953412464817	0.802938558752859	0.7679029432015814	0.7722360665228298	0.7590939932913464	0.7006255291551015	0.8410596488872611	0.6980500783190579	0.761166751938886	0.7402660532060301	0.7722587197775292	0.7123637491000729	0.7693255904966235	0.7626324564209672	0.8258696598472965	0.8089103563305481	0.811701734630576	0.8411561709351145	0.7760361269354004	0.637022547876111	0.7205966309031332	0.7875758233452145	0.8417834989059008	0.8202737869573484	0.7642675041678021	0.8033330990654368	0.6988829552158515	0.7791310137191076	0.7171164452752351	0.7869094230908865	0.791660107745271	0.801925815318479	0.7525996624729253	0.7825713046901279	0.8607623015477086	0.8253127374855781	0.837225185434456	0.8213726380248514	0.7602600362917941	0.7878800072898562	0.7026613228829086	0.8142029845278014	0.7738215144036593	0.8732618486046225	0.7457705885710406	0.7509256405765954	0.8117206716342081	0.7402919586726817	0.7724636172973182	0.8663827064037796	0.7833718547341152	0.791684216535137	0.7269779084774126	0.791561166143267	0.7167012562799103	0.9999999999999998	0.7005003325188581	0.853953929386838	0.7499158803306312	0.8014571437702689	0.8391178925971929	0.7702247295718179	0.796638195532179	0.6697550108073062	0.8237509468506262	0.8406007752747607	0.8703344041671611	0.8146420655976131	0.7643423179157209	0.7854349879006729	0.7106267728287617	0.6768426176615082	0.8590453329098101	0.7930387645330755	0.7544156634200259	0.7905068729943424	0.856808771388415	0.8510849042113736	0.7199431813364642	0.7777472065817165	0.7994978247252436	0.7495676114426912	0.7904964164452563	0.7892360555357782	
P34995	0.6364288595144467	0.7164359579259287	0.704627761875325	0.7017280460413144	0.6963150179339257	0.6558904383444882	0.5705755925811365	0.6424351530661788	0.730207708751033	0.6913176830436853	0.7089989064595695	0.6824817231622299	0.6312100703161785	0.6337484389209472	0.5925925925925926	0.6710558476428208	0.7688100656327831	0.6790573419106456	0.5905289063906185	0.7539141836139943	0.7154368219739097	0.7414231375283372	0.6492305020084393	0.6604876959195165	0.6857113716007732	0.7388959920611552	0.700101306588867	0.604168032427109	0.7907554970536259	0.8716308047219647	0.6872105568090847	0.6233871660684456	0.7774658699594267	0.6620441650242583	0.6436057620703615	0.6924060120827426	0.747344247795876	0.6883363827819557	0.7615740740740741	0.6881174430024051	0.7652980991951986	0.7688605542765018	0.7119213830544767	0.6501397471340059	0.6717591790304607	0.8157407707998197	0.7378926951542778	0.7767898493463953	0.8171296296296298	0.8092648241618449	0.76968260465878	0.7620424560318171	0.6151188978899085	0.7377832785981614	0.6046120797289519	0.6844281773634491	0.6266626744508226	0.6320235901356132	0.6922535674001855	0.7179865482462274	0.7276095768286558	0.7270258389689841	0.6588861960911868	0.6056429379832299	0.8266988906650895	0.7005003325188581	0.9999999999999997	0.7292886080768515	0.6404710547104545	0.6364173084960106	0.7260004883345486	0.6756887214853291	0.6886057229175039	0.7347228661074917	0.790897942681139	0.6975358361950821	0.7067293671139337	0.7986812389591307	0.6596141533657771	0.6083454859657267	0.7680820545469127	0.7854058355870379	0.6643905600907642	0.7683395188653396	0.8050148983009484	0.760412625644834	0.7118990606931724	0.6599858265899047	0.6406515802847245	0.5981261311491008	0.7308342961028288	0.8058401034022253	0.619409678360108	0.6318628235197814	
Q14831	0.8024942600254815	0.8586422552132376	0.883642289551156	0.8519248857806936	0.7704584813598865	0.7931088068559689	0.7979394590537686	0.8112074451719028	0.8240852092867789	0.7997935284079122	0.8352871858714374	0.8300518410942349	0.7774922116995754	0.8559571401107361	0.8088240411476776	0.7868826892050498	0.9142558659419986	0.7789761544194573	0.8105890282265901	0.7064631187119562	0.8756598668291442	0.8164156707602147	0.844752836763053	0.8462836033117965	0.8509779474281647	0.8515387896297923	0.8325750788556957	0.8387920341759716	0.7929254126519948	0.7023725891038375	0.8149753436961867	0.779934464015809	0.9414495697230328	0.8825333024489286	0.815656392548018	0.8949322136721262	0.803889657096377	0.7844822433850038	0.8101068707133364	0.803092272417518	0.8271318890767626	0.8394939164473172	0.7738941665732407	0.7989171895301342	0.9480584341483395	0.9101034084388487	0.8575559112603676	0.8684968021728297	0.8133139446274825	0.8134144641337968	0.814855380110676	0.8313469720015513	0.8471456096648732	0.9467605143760887	0.7898879131434648	0.8432651709541168	0.818950699610702	0.820496668342613	0.8476290894688449	0.8660078282009518	0.9026073954875475	0.8139556307448191	0.835548176868462	0.7924394033530461	0.7599565139184611	0.853953929386838	0.7292886080768515	0.9999999999999999	0.8281881265704958	0.8097503276849884	0.8769376998077085	0.8295613557843403	0.8180759032363007	0.7320574519914628	0.9070634774617792	0.9220545561443486	0.8606715732643094	0.9053114822032158	0.8012835673386168	0.7971930579936167	0.727045924148073	0.7104947894857633	0.8201903014339731	0.8424714866941015	0.7666264674277267	0.7731604510245947	0.8636079052836314	0.8387924254709469	0.8385760504033508	0.7526269291591767	0.8016602187668984	0.7939242315553299	0.8213024662906083	0.8095559198385227	
Q9NS75	0.7658619193235225	0.8069448615407929	0.8357971811203316	0.7415497622520352	0.7491393973447811	0.7128510624950236	0.7728647505627282	0.6980506070947493	0.7230069665882132	0.7180596142449521	0.7352164294038331	0.7198827836243307	0.7001558107562961	0.7962493795578668	0.783939615391287	0.7451432535304513	0.832848688914373	0.7567409872301647	0.7130250214943523	0.6484477688288727	0.7836658616554893	0.7281601608659954	0.7895658066695516	0.7614707308045743	0.737543690117924	0.8130459137533802	0.783407159051234	0.7573501717863129	0.7610317987513892	0.6172717238173001	0.7285845590850752	0.7846734462745303	0.7821307497264542	0.8139415732858879	0.7774741994713535	0.8352491411056678	0.6709436536219708	0.7197150231184826	0.7154400373473883	0.726402557146584	0.7856970437405736	0.7915671578080331	0.6463700835552639	0.7628609130624154	0.7843247347652799	0.7801207693480477	0.7359662974052982	0.8190892771999493	0.7200066758836482	0.7297534623922308	0.7131330588065427	0.7665500190206649	0.8260011296005565	0.7860705851852658	0.7785516504078054	0.79329735620285	0.7876987815588965	0.7665169874789121	0.7850476562284754	0.7871053828560255	0.7634065355942518	0.8059856040542478	0.7219356129729055	0.7442543546837503	0.6932516238215005	0.7499158803306312	0.6404710547104545	0.8281881265704958	1.0	0.8071176421569495	0.7926015691721356	0.7817725161659655	0.7048550030783896	0.6866158419848545	0.8393109025354722	0.7699088346708524	0.7715750380524259	0.7612111029668324	0.7471220405779972	0.7410074074877495	0.7073486968346004	0.6266113958543367	0.821193381059182	0.7675572734926928	0.7274918415450787	0.6529503591158516	0.8491262806718654	0.7972814334448242	0.7821138253174335	0.7118684968143745	0.7228006587363621	0.730388504764041	0.7734089712895208	0.808877677189807	
P35372	0.7838985724881244	0.8469294419581668	0.8199996410592222	0.7908986478244155	0.7589421801034039	0.7782093932570501	0.7159873999255071	0.7261634553670894	0.7601039820723311	0.771363305795437	0.7974737081211932	0.8052690457182771	0.7409957730022781	0.8111634149395657	0.8139214557636051	0.7136657941404985	0.8241598639653553	0.7292722820193438	0.7270247604099963	0.6559569330333489	0.6996208254930659	0.7077190650625912	0.8229088719749128	0.7779773970046693	0.7663030307598505	0.7786544196372902	0.8028068139411131	0.7977783189684371	0.7388901240251653	0.6235167761573767	0.6944766269432656	0.8746087746211578	0.8311903382460114	0.8473245786846693	0.7295320463008709	0.8234147398420847	0.6925580912840165	0.7533723321234452	0.7143459585159303	0.7579814628878495	0.7290520406555585	0.7293005139290162	0.7414717828730857	0.7274542918766643	0.8070642103738855	0.8062132220340222	0.770180172014947	0.8301830990913103	0.6883697418426237	0.7571053215671578	0.6908658315066746	0.7964080409150158	0.8059189124646111	0.8281714925607008	0.7968617903090914	0.7630913812848867	0.7577773375173164	0.8057680938288357	0.8383748248553828	0.8044723246052472	0.8064232115743597	0.8148615905130078	0.7184206315551936	0.8222107247826381	0.7214151537662269	0.8014571437702689	0.6364173084960106	0.8097503276849884	0.8071176421569495	0.9999999999999999	0.8231934171903991	0.7576501899878242	0.7351873774789744	0.6425805907453118	0.8424017994450058	0.8136765146619519	0.8179014546252672	0.7959312254800941	0.7036130259352781	0.7293468071849392	0.6963067284114309	0.6840627724801362	0.8186693685517087	0.8215710975508259	0.7488791152388893	0.7052183330531434	0.8150238334651468	0.7582952864716973	0.7340004101141506	0.7430517954935963	0.7620283936139444	0.7070593163916502	0.7638640002565744	0.7396837588455952	
P28222	0.7880654134710622	0.833694318969758	0.8480333896063723	0.7920774258406523	0.7452162314894081	0.7646366241912604	0.7556726980386209	0.77679125599368	0.7754825617183696	0.7590513701403375	0.7733059980785881	0.8321851625250957	0.7381836880966043	0.8073552869996322	0.8411267793649464	0.7463204694068254	0.8617523726545531	0.7728341054412572	0.7471282125732129	0.7355018180751873	0.8160676778805165	0.772503821719663	0.8058404169471565	0.8253868017206917	0.7984150387355874	0.789744045521758	0.8573754576997118	0.8985451113398168	0.7642103264733113	0.7007005043979555	0.703613204914721	0.7395082885137128	0.8603346244657105	0.8658811028708894	0.7535971362508493	0.8554339625135451	0.7145914216371798	0.7662867541964927	0.7847383919214862	0.7869320087813493	0.7741285860035872	0.8145158856561275	0.7107168256844005	0.7574343367147335	0.8594099765958679	0.8495596765921546	0.8014701078168918	0.8520304864661067	0.756544198199756	0.7749959140506079	0.7119249253430426	0.8247905152873605	0.8222482963602582	0.8893367509708323	0.777789358283323	0.8378091769057968	0.7764075547313953	0.7695019249190136	0.7916781085071898	0.8293824089295607	0.8334825298002426	0.8018092776535768	0.7453254370573404	0.8591868950358699	0.773260292711595	0.8391178925971929	0.7260004883345486	0.8769376998077085	0.7926015691721356	0.8231934171903991	0.9999999999999996	0.8287366599290358	0.7993862199672326	0.6728162420005576	0.8662768540236704	0.8590844782160918	0.883774785045051	0.8585176132192576	0.7602967821693236	0.7700899031987506	0.7057643341599253	0.6942759012092236	0.8317978769758779	0.8439501145465451	0.7616929629519429	0.7702932345865111	0.8058009868304474	0.7780528163627717	0.7953203869296106	0.7961385300123642	0.7594799647528871	0.7760867585666658	0.7694564544709416	0.7760355303751393	
P11229	0.7699958199749142	0.882511537729023	0.9021886089762537	0.7906327594126177	0.728400090104985	0.7951030480751591	0.7087640824751198	0.7843680088916862	0.7641655434207598	0.7870976011555721	0.7502697476717688	0.8165432119630727	0.7921954919825129	0.7988247605412656	0.7509752503594518	0.7899579083216842	0.8514343099755555	0.7966369028694713	0.6847550989762273	0.6815981765909971	0.771080269095174	0.7499222214639376	0.7802394730839466	0.8577578820510285	0.8179821562095769	0.7872686917848917	0.7946598590436906	0.7753506230540793	0.7160375778881911	0.7005318350053501	0.7066979307440479	0.7296483895125944	0.7953469188395105	0.8445109419886435	0.7489912197733724	0.8956395574690953	0.7513197860195086	0.7424727542960974	0.7774357877043319	0.7134074046658029	0.777891023762968	0.7447438663991278	0.7138945488404986	0.8924214225590625	0.8006128158149194	0.8294754688392936	0.8509774888985007	0.7840245264794601	0.7093944059603546	0.8103523156139404	0.6618897727700105	0.814154234337418	0.7763794974153776	0.830079648888255	0.7570761369105351	0.7758768967453523	0.7687029950559567	0.7499617376220956	0.7968801692320034	0.8559939367054675	0.7950877208682766	0.8062565955533602	0.7598480084976876	0.7993549131102585	0.7744670834706345	0.7702247295718179	0.6756887214853291	0.8295613557843403	0.7817725161659655	0.7576501899878242	0.8287366599290358	1.0000000000000002	0.8149962064437275	0.7748365756156396	0.8223647140583568	0.7889601155391419	0.8203987299795237	0.8105910514123681	0.753592220347252	0.7916825256140456	0.7202013512085209	0.7429221506418751	0.7955202993937533	0.7660097210961345	0.7730364565406465	0.7574617700484743	0.8001591444924061	0.7962061744430996	0.8715443571910682	0.7309150903174076	0.7235314439508502	0.7740090206313501	0.8376055872206292	0.7881567678141378	
P08100	0.7547713476659156	0.8269087444408947	0.8525329382423117	0.8102801580756963	0.7268157189714854	0.759706539270864	0.7053928844255554	0.7297239481586765	0.8050079093530617	0.6984054087294346	0.7291831655524255	0.7944858249921424	0.7540739028638982	0.7526052728908937	0.7552902730471298	0.7900217474163183	0.8041205618439412	0.7639356720514517	0.7147812910604056	0.7478154097264607	0.7227484381483681	0.7652630989391059	0.7851166438401875	0.8204614321044553	0.7963451988822423	0.7523908253181908	0.7976842803062744	0.7760870779425085	0.7244420995021671	0.7251654567462816	0.6853148920234797	0.6979769959217507	0.7769192232144373	0.7916258002125827	0.7769951870950417	0.8263125220762337	0.6925227218173818	0.8305337904634175	0.7566941583130165	0.8191797003101389	0.7696145808988714	0.7248944402157707	0.751117751747324	0.8242495217626682	0.795810481595426	0.7950172120720581	0.8004115850745347	0.8034903231742279	0.7215970266658451	0.8355691976130035	0.6393927052993028	0.7898187193679505	0.7487260473349607	0.788538314225944	0.6594738434818088	0.7701945251984811	0.7325854874699682	0.6883640268100605	0.767391907817279	0.859987007479734	0.761358667881162	0.7460761062211171	0.7848700455125776	0.7161823840253136	0.7804717455069163	0.796638195532179	0.6886057229175039	0.8180759032363007	0.7048550030783896	0.7351873774789744	0.7993862199672326	0.8149962064437275	0.9999999999999997	0.6750713596688559	0.8012075498521931	0.790354593848763	0.8252636352100203	0.8411224089727616	0.7605356641574911	0.7833058724533303	0.73052229710052	0.7670341376170773	0.7822096316632323	0.7792521178233843	0.7708184336206118	0.7731604248556736	0.8038249437303717	0.7198879196540693	0.7976917939126739	0.7705963382979674	0.668023859399697	0.7330869669919778	0.7420670808744071	0.8072661769415304	
O95665	0.6795657525007522	0.7181075805609275	0.7012816069214199	0.7518281846315519	0.6468659724235348	0.6754558332132443	0.6417507535299284	0.6824383357757388	0.6864899232423152	0.7145608802513777	0.679808509597678	0.6886870860320945	0.7425525067561446	0.6241448764255204	0.5900772953353519	0.7482114417999645	0.7246734518323118	0.6463894630744768	0.6297565764868809	0.600700261460994	0.7082940012464876	0.7601578538460151	0.6657277672285026	0.6223759142641418	0.6751910900688403	0.7702167665140273	0.6826537648136498	0.6053654335613514	0.7802208602389817	0.7768893868584874	0.6920232906710383	0.6226976651808083	0.7585713266845416	0.6952063004405709	0.7258176283414428	0.7386152066261568	0.6524023296257005	0.6797416036344848	0.7612252554542633	0.5903837398985918	0.8111295428681635	0.709071729130368	0.6694042977190545	0.7249293396323073	0.7013178001277605	0.7542567706396839	0.7633328008553368	0.7022575435463911	0.7420669017096092	0.801772786445664	0.7339716660774938	0.6872326552727311	0.6015256481108326	0.7251802938456322	0.7115978189101397	0.6402833657204062	0.7444094753132611	0.6576315247614429	0.7672044898165647	0.7109995982649893	0.6916647655556535	0.7561225125941108	0.65689260647087	0.6064087051684286	0.7191445457166409	0.6697550108073062	0.7347228661074917	0.7320574519914628	0.6866158419848545	0.6425805907453118	0.6728162420005576	0.7748365756156396	0.6750713596688559	0.9999999999999999	0.7702513656509954	0.7016023679181146	0.6603219253362339	0.7383937336460789	0.6697770380917604	0.7281263057837079	0.7224465846068695	0.7020791824577067	0.6847217578057175	0.7310196587035083	0.7226537511761142	0.6578314906918872	0.8055402898290147	0.7196765328061775	0.6231505625162367	0.7312379890007971	0.7834118844853447	0.7751632360806918	0.6517395245688173	0.738804432569576	
