	P28223	P41595	Q9UBS5	P08100	P25024	P21554	P30939	P34981	P08908	P32239	P30542	Q14833	Q8NFJ5	P13945	Q13258	P25105	P35348	O00222	P25101	Q14416	Q9NPC1	Q96G91	P48039	P08588	Q13255	P51681	P30874	Q8TDS4	P34995	Q13639	P41143	P21917	P43119	O15303	P43088	P0DMS8	P43116	P30556	P24530	P30518	P47898	P14416	P21918	P20309	P32745	P35368	P25100	Q14831	P37288	P41231	P08912	P28566	P29274	Q99677	O95665	P35372	Q9Y271	Q9Y5N1	Q9NS75	P28222	P08172	P43657	P21728	P41145	P51582	P35462	P35346	P25021	P41594	P35367	P28221	Q15077	P11229	P30872	P47900	Q9H244	P34969	P18825	P50406	P43115	Q15391	P08913	P21731	P29275	O60883	P07550	Q5T6X5	Q14832	Q9H3N8	P28335	P08173	Q15722	P18089	P32238
P51582	11.05050505050505	12.272727272727268	13.076388888888893	15.555555555555548	9.868686868686874	14.333333333333332	13.199999999999998	12.793650793650793	12.583333333333329	10.19841269841269	13.236111111111114	13.577777777777776	10.97435897435897	11.760683760683754	11.404040404040408	12.305555555555562	12.909090909090908	12.388888888888886	13.861111111111112	13.281045751633988	12.312500000000004	11.5959595959596	13.984126984126982	14.388888888888886	15.222222222222218	15.952380952380945	14.305555555555555	12.222222222222214	11.256410256410252	12.999999999999993	12.652777777777779	12.222222222222221	11.855555555555553	13.595238095238098	13.111111111111105	11.500000000000002	12.111111111111107	12.411111111111111	12.644444444444439	14.984126984126977	12.388888888888893	14.111111111111107	14.060606060606064	13.828282828282827	11.263888888888891	12.090909090909086	11.038888888888886	14.826388888888886	11.222222222222218	9.85858585858586	15.555555555555554	11.999999999999993	11.916666666666668	13.152777777777775	10.606837606837603	11.999999999999995	13.222222222222227	11.007936507936503	13.138888888888888	14.190476190476186	13.98888888888889	12.82539682539682	11.305555555555554	14.0	0.0	14.111111111111105	11.263888888888891	13.569444444444445	13.476190476190473	12.535353535353535	13.33333333333333	12.333333333333329	13.464646464646462	11.666666666666663	12.344444444444445	12.68253968253968	12.588888888888889	14.010101010101016	9.126984126984127	10.666666666666666	13.222222222222227	14.020202020202023	9.666666666666663	15.833333333333329	12.433333333333334	12.488888888888884	11.637681159420287	11.33333333333333	13.902777777777777	12.121212121212125	14.94444444444444	10.25252525252525	11.555555555555552	10.232323232323234	
P35462	10.898989898989901	11.494949494949493	14.659722222222221	12.111111111111105	11.212121212121213	16.222222222222218	12.088888888888883	15.190476190476184	12.02777777777778	11.452380952380954	12.819444444444441	16.088888888888885	13.581196581196581	13.615384615384617	12.808080808080808	12.083333333333332	13.0	13.833333333333334	14.833333333333334	13.588235294117643	13.798611111111107	15.323232323232325	12.793650793650787	13.366666666666665	16.66666666666666	14.476190476190474	15.166666666666668	10.777777777777771	15.12820512820513	12.66666666666666	11.263888888888888	14.05555555555556	11.944444444444446	15.817460317460315	14.333333333333325	11.499999999999996	12.22222222222222	11.744444444444444	15.244444444444447	18.428571428571423	12.05555555555556	10.888888888888886	10.858585858585862	14.080808080808081	13.51388888888889	12.949494949494952	12.816666666666665	15.104166666666668	13.822222222222221	14.676767676767678	15.66666666666666	9.888888888888888	14.194444444444443	12.708333333333332	11.846153846153843	11.888888888888882	12.66666666666667	12.373015873015873	14.666666666666668	12.111111111111105	14.677777777777768	12.904761904761903	11.083333333333334	14.111111111111109	14.111111111111105	0.0	14.541666666666671	12.819444444444443	15.841269841269837	12.444444444444446	11.666666666666657	12.888888888888886	13.070707070707067	14.888888888888886	11.388888888888884	13.619047619047617	12.766666666666662	14.02020202020202	13.888888888888882	13.121212121212123	14.5	12.373737373737372	15.111111111111107	17.5	14.67777777777778	13.222222222222221	12.473429951690823	14.84313725490196	12.930555555555555	12.272727272727273	14.344444444444445	13.313131313131315	12.511111111111108	11.898989898989901	
P35346	12.10227272727273	14.306818181818178	14.6875	14.70833333333334	12.78409090909091	14.51388888888889	14.325000000000005	13.482142857142854	13.624999999999996	11.267857142857144	14.75	16.025	14.00961538461539	12.16346153846154	14.602272727272728	14.125	11.85227272727273	13.319444444444448	13.625	13.963235294117647	14.3125	13.875000000000002	14.44642857142857	11.725000000000001	15.041666666666671	15.910714285714285	14.375	13.291666666666671	12.875	13.375000000000002	10.5	11.958333333333332	11.125000000000002	14.696428571428568	15.958333333333337	13.874999999999998	14.597222222222227	14.125	13.125	15.339285714285715	13.125	13.791666666666671	12.374999999999998	15.125000000000004	9.75	14.306818181818183	13.175000000000002	15.6875	12.575000000000001	12.761363636363638	14.736111111111112	13.930555555555557	13.541666666666668	13.25	14.87500000000001	13.902777777777782	14.875	12.48214285714286	14.625	15.625	15.625000000000002	14.589285714285712	12.041666666666668	15.375	11.263888888888891	14.541666666666671	0.0	13.5	13.863095238095237	13.715909090909088	14.486111111111121	13.319444444444446	14.193181818181815	10.54166666666667	14.975000000000005	15.267857142857146	13.375000000000002	11.897727272727273	12.125	13.602272727272725	15.375	13.079545454545457	12.541666666666677	15.208333333333332	12.725000000000001	14.274999999999999	11.940217391304342	14.507352941176471	14.75	13.670454545454547	14.625000000000004	12.215909090909092	11.508333333333336	11.079545454545453	
P25021	12.352272727272723	13.965909090909086	13.8125	11.986111111111107	11.602272727272727	13.208333333333336	11.925000000000002	12.660714285714283	11.041666666666664	11.553571428571432	12.5	13.074999999999998	13.221153846153852	13.490384615384617	13.670454545454543	13.375	13.215909090909088	13.069444444444441	13.375	12.036764705882353	13.3125	14.102272727272725	13.553571428571423	12.525	14.375000000000004	14.339285714285714	11.875	11.29166666666667	13.932692307692308	10.763888888888893	11.0	12.958333333333334	13.625000000000002	13.624999999999995	12.68055555555556	13.291666666666668	14.31944444444445	11.275	13.475	18.553571428571427	14.375	10.73611111111111	11.852272727272725	13.261363636363633	10.5	13.079545454545453	12.125	12.3125	12.074999999999998	12.465909090909086	11.680555555555557	13.097222222222223	12.708333333333337	12.25	13.60576923076923	11.708333333333332	12.625	11.946428571428566	11.625	10.053571428571429	12.825000000000001	12.51785714285714	9.625	13.875	13.569444444444445	12.819444444444443	13.5	0.0	13.99404761904762	9.874999999999998	11.569444444444448	13.569444444444445	11.306818181818182	12.402777777777782	12.325000000000003	13.089285714285712	12.225000000000001	14.124999999999998	11.589285714285714	12.14772727272727	12.625	13.01136363636363	14.263888888888896	16.625000000000007	10.524999999999999	11.274999999999999	11.766304347826088	12.30147058823529	12.0	13.39772727272727	13.225	11.07954545454545	12.375000000000004	11.21590909090909	
P41594	12.419913419913417	13.186147186147187	8.741071428571425	14.333333333333332	13.662337662337665	10.76190476190476	13.057142857142853	10.999999999999996	13.226190476190474	13.833333333333334	12.470238095238095	10.038095238095234	14.648351648351642	16.03296703296703	13.437229437229435	14.107142857142858	13.25974025974026	9.64285714285714	12.702380952380949	8.529411764705882	15.997023809523807	14.116883116883118	15.238095238095237	13.776190476190472	8.873015873015872	14.857142857142854	14.916666666666671	12.9047619047619	13.186813186813179	13.17460317460317	11.470238095238091	14.119047619047617	12.728571428571426	7.83333333333333	11.984126984126984	15.571428571428571	11.68253968253968	15.138095238095236	13.933333333333334	13.857142857142858	13.75	14.5079365079365	13.086580086580085	11.298701298701296	12.077380952380956	11.41991341991342	14.330952380952388	9.532738095238097	13.438095238095237	14.203463203463206	11.285714285714285	14.904761904761905	12.702380952380956	13.874999999999996	15.78754578754579	13.285714285714285	15.892857142857139	13.738095238095235	14.57142857142857	12.42857142857142	12.261904761904757	12.809523809523808	12.297619047619047	12.988095238095237	13.476190476190473	15.841269841269837	13.863095238095237	13.99404761904762	0.0	12.753246753246755	13.507936507936508	14.444444444444443	12.329004329004333	13.84126984126984	14.480952380952374	14.380952380952378	13.080952380952382	14.337662337662339	14.666666666666663	12.393939393939393	12.464285714285715	12.35930735930736	13.047619047619046	14.4047619047619	11.833333333333332	12.609523809523811	9.900621118012422	8.787114845938374	14.517857142857142	14.653679653679651	13.119047619047617	12.935064935064936	14.295238095238094	12.536796536796539	
P35367	10.818181818181817	11.454545454545453	12.380681818181818	12.13131313131313	10.363636363636362	11.373737373737374	11.600000000000003	12.16883116883117	11.143939393939393	12.097402597402597	13.55681818181818	11.75757575757576	11.937062937062938	14.426573426573423	12.363636363636365	11.545454545454549	11.727272727272728	10.833333333333336	13.022727272727273	11.951871657754007	14.607954545454545	14.090909090909092	14.57142857142857	14.227272727272727	13.777777777777784	14.83116883116883	11.613636363636365	11.989898989898991	14.741258741258742	10.525252525252522	12.715909090909092	14.515151515151516	13.954545454545453	13.305194805194807	12.535353535353536	11.95454545454545	13.292929292929292	10.663636363636362	12.07272727272727	17.051948051948052	13.0	13.656565656565656	13.727272727272728	11.818181818181817	11.397727272727272	12.363636363636363	11.186363636363636	11.755681818181817	10.72727272727273	12.818181818181815	11.343434343434344	10.939393939393943	11.992424242424246	12.488636363636362	13.46853146853147	10.494949494949498	12.31818181818182	12.51298701298701	12.318181818181815	12.896103896103897	11.500000000000002	12.454545454545453	9.64393939393939	11.727272727272727	12.535353535353535	12.444444444444446	13.715909090909088	9.874999999999998	12.753246753246755	0.0	12.070707070707066	15.393939393939396	11.636363636363637	12.727272727272725	13.28181818181818	11.662337662337661	12.827272727272728	14.181818181818185	13.415584415584414	12.090909090909088	13.227272727272728	12.090909090909093	12.585858585858583	15.65151515151515	13.3	10.418181818181816	10.743083003952568	13.010695187165776	13.488636363636363	11.909090909090912	11.845454545454544	13.090909090909088	11.8	11.272727272727268	
P28221	11.676767676767675	11.505050505050503	11.923611111111118	12.22222222222222	12.17171717171717	13.0	10.06666666666667	13.396825396825399	9.583333333333336	12.91269841269841	14.45833333333334	12.822222222222218	13.74358974358974	14.358974358974356	12.93939393939394	13.305555555555559	12.222222222222221	11.833333333333329	15.944444444444452	11.94771241830065	14.520833333333336	14.303030303030306	16.46031746031746	14.033333333333331	15.22222222222222	14.587301587301585	12.694444444444445	11.555555555555552	16.04273504273504	11.888888888888886	12.930555555555562	14.444444444444446	13.233333333333329	14.57936507936508	13.777777777777777	13.555555555555557	13.222222222222221	13.233333333333334	15.311111111111112	16.349206349206348	12.722222222222227	10.777777777777773	12.060606060606059	12.636363636363637	12.875000000000004	12.252525252525253	13.405555555555557	12.256944444444452	11.822222222222221	14.040404040404042	12.666666666666666	10.22222222222222	13.027777777777777	13.736111111111109	15.529914529914526	11.33333333333333	13.861111111111114	12.230158730158724	13.388888888888891	9.238095238095237	13.12222222222222	13.142857142857146	9.749999999999995	13.805555555555559	13.33333333333333	11.666666666666657	14.486111111111121	11.569444444444448	13.507936507936508	12.070707070707066	0.0	13.222222222222216	12.353535353535358	14.111111111111109	12.766666666666667	15.222222222222221	11.72222222222222	14.797979797979798	11.079365079365076	11.838383838383836	13.527777777777782	12.404040404040407	14.111111111111102	17.277777777777782	11.899999999999999	12.222222222222221	10.893719806763286	11.424836601307188	13.930555555555562	12.727272727272727	12.811111111111114	12.87878787878788	12.622222222222215	12.494949494949498	
Q15077	12.353535353535353	11.797979797979798	14.534722222222223	12.777777777777779	10.989898989898991	14.44444444444444	12.066666666666665	13.38095238095238	11.75	12.230158730158726	12.73611111111111	15.68888888888889	12.09401709401709	11.581196581196583	10.363636363636363	15.111111111111112	14.010101010101009	15.611111111111112	16.166666666666664	12.516339869281042	10.756944444444448	10.595959595959597	14.317460317460316	13.233333333333334	14.999999999999996	15.87301587301587	16.02777777777778	10.999999999999995	12.769230769230766	15.111111111111105	12.819444444444445	12.05555555555556	12.166666666666664	14.642857142857144	13.444444444444446	12.111111111111107	11.999999999999998	13.077777777777776	14.355555555555558	14.904761904761903	12.88888888888889	13.777777777777773	13.242424242424246	13.57575757575758	10.069444444444445	13.959595959595962	13.316666666666666	13.965277777777782	12.244444444444438	11.848484848484848	13.444444444444443	13.66666666666666	13.083333333333334	14.791666666666666	11.504273504273504	13.666666666666666	14.972222222222225	12.817460317460315	13.722222222222223	13.698412698412698	12.877777777777771	15.222222222222223	12.36111111111111	18.194444444444454	12.333333333333329	12.888888888888886	13.319444444444446	13.569444444444445	14.444444444444443	15.393939393939396	13.222222222222216	0.0	11.717171717171713	13.777777777777775	11.1	15.873015873015872	14.655555555555557	14.000000000000004	10.634920634920634	10.717171717171718	14.166666666666668	14.090909090909092	11.111111111111107	14.277777777777773	13.166666666666668	13.444444444444443	13.439613526570046	14.202614379084963	14.319444444444448	13.848484848484853	13.544444444444446	10.101010101010106	11.88888888888888	11.97979797979798	
P11229	9.545454545454543	10.909090909090905	12.5625	10.878787878787879	10.727272727272727	13.939393939393941	9.50909090909091	9.545454545454549	11.143939393939396	11.850649350649352	10.852272727272727	13.878787878787877	12.062937062937065	12.062937062937065	10.545454545454545	13.818181818181817	9.727272727272727	12.560606060606062	13.886363636363635	12.614973262032088	12.062499999999996	11.0	12.753246753246755	13.645454545454548	14.282828282828282	15.168831168831165	13.136363636363637	11.323232323232327	14.223776223776223	11.939393939393936	13.374999999999998	12.772727272727273	12.299999999999999	14.409090909090907	12.232323232323232	10.393939393939393	11.515151515151517	11.154545454545453	12.181818181818182	15.129870129870131	11.409090909090912	12.484848484848484	13.0	7.999999999999998	12.079545454545457	10.727272727272727	11.386363636363638	13.210227272727272	10.472727272727274	13.181818181818182	9.56565656565657	11.24242424242424	11.356060606060609	13.306818181818182	10.181818181818182	12.434343434343434	12.522727272727275	9.642857142857144	11.93181818181818	11.857142857142858	9.11818181818182	11.96103896103896	10.250000000000004	14.886363636363635	13.464646464646462	13.070707070707067	14.193181818181815	11.306818181818182	12.329004329004333	11.636363636363637	12.353535353535358	11.717171717171713	0.0	12.484848484848483	12.554545454545456	12.753246753246751	13.100000000000001	14.000000000000004	10.831168831168831	10.454545454545451	12.318181818181817	12.818181818181818	13.21212121212121	15.651515151515154	11.954545454545455	12.327272727272728	10.189723320158098	13.096256684491978	8.579545454545459	10.818181818181818	9.718181818181817	9.818181818181817	10.854545454545454	10.727272727272728	
P30872	12.373737373737372	13.33333333333333	13.354166666666677	13.22222222222222	11.939393939393941	14.666666666666664	12.73333333333333	13.285714285714283	12.416666666666671	12.38888888888889	13.763888888888896	13.733333333333329	12.230769230769225	13.39316239316239	13.636363636363633	12.555555555555562	11.787878787878793	13.055555555555555	14.472222222222227	13.117647058823533	14.687500000000002	13.282828282828286	14.222222222222216	13.499999999999998	16.111111111111107	15.71428571428571	10.805555555555557	13.888888888888882	14.905982905982897	11.999999999999998	12.930555555555562	13.55555555555556	13.744444444444438	13.246031746031743	14.33333333333333	12.33333333333333	13.777777777777773	12.944444444444443	12.04444444444444	14.809523809523803	11.694444444444448	14.222222222222216	12.656565656565654	13.636363636363637	11.236111111111121	12.14141414141414	11.83888888888889	14.215277777777786	13.42222222222222	11.909090909090907	13.666666666666663	12.33333333333333	12.583333333333334	12.236111111111118	13.282051282051276	11.666666666666663	13.083333333333337	11.817460317460313	12.94444444444445	14.428571428571425	12.966666666666661	12.33333333333333	11.416666666666668	14.500000000000004	11.666666666666663	14.888888888888886	10.54166666666667	12.402777777777782	13.84126984126984	12.727272727272725	14.111111111111109	13.777777777777775	12.484848484848483	0.0	13.033333333333326	13.269841269841267	13.388888888888886	13.070707070707071	10.98412698412698	11.606060606060606	13.750000000000009	13.747474747474747	13.111111111111109	15.722222222222225	10.966666666666663	12.466666666666665	11.256038647342994	12.189542483660126	13.541666666666671	12.717171717171718	13.766666666666666	11.555555555555554	11.444444444444441	11.030303030303031	
P47900	10.900000000000002	10.209090909090913	13.387500000000003	12.47777777777777	10.572727272727272	15.033333333333331	11.5	12.21428571428571	10.850000000000001	12.000000000000004	12.275000000000002	16.233333333333338	11.053846153846152	12.207692307692303	12.863636363636363	10.850000000000005	12.663636363636366	14.155555555555553	14.750000000000002	11.888235294117646	12.462500000000002	13.190909090909091	14.042857142857136	12.999999999999995	15.32222222222222	16.128571428571426	11.799999999999997	10.411111111111106	14.438461538461533	12.544444444444437	12.075000000000003	13.099999999999998	11.399999999999995	15.48571428571428	13.23333333333333	10.000000000000004	12.566666666666668	10.599999999999996	15.5	16.64285714285714	12.250000000000002	11.366666666666665	11.699999999999998	13.063636363636364	11.125	11.881818181818184	11.15	13.862500000000004	12.7	11.045454545454549	14.766666666666666	12.81111111111111	11.549999999999999	13.575000000000001	11.561538461538458	12.72222222222222	11.100000000000001	12.142857142857139	12.700000000000003	14.3	9.999999999999998	12.957142857142856	10.08333333333333	14.450000000000003	12.344444444444445	11.388888888888884	14.975000000000005	12.325000000000003	14.480952380952374	13.28181818181818	12.766666666666667	11.1	12.554545454545456	13.033333333333326	0.0	12.814285714285708	13.600000000000001	15.59090909090909	11.242857142857142	8.990909090909092	12.000000000000007	14.1	12.833333333333334	14.266666666666662	12.399999999999999	11.7	12.891304347826082	13.41764705882353	11.075000000000003	11.881818181818183	13.200000000000003	10.427272727272728	11.099999999999996	10.663636363636366	
Q9H244	12.63636363636364	14.103896103896107	12.955357142857139	14.079365079365079	12.389610389610388	14.222222222222221	12.542857142857141	13.571428571428573	14.321428571428568	13.499999999999998	13.267857142857137	13.523809523809522	14.186813186813188	15.769230769230766	13.012987012987018	10.71428571428571	15.571428571428577	12.325396825396824	13.285714285714286	13.789915966386548	16.526785714285715	15.363636363636363	13.714285714285712	14.614285714285712	14.53968253968254	14.285714285714288	15.678571428571425	11.28571428571428	16.439560439560438	13.36507936507936	11.624999999999998	16.76190476190476	15.157142857142855	13.499999999999998	13.507936507936508	12.999999999999995	13.523809523809524	10.557142857142857	13.314285714285711	15.857142857142861	14.535714285714286	12.476190476190471	14.740259740259738	13.999999999999998	13.446428571428571	14.025974025974026	15.307142857142859	13.723214285714283	13.8	13.779220779220777	13.85714285714285	12.777777777777775	13.845238095238095	11.517857142857144	12.527472527472526	13.095238095238093	11.321428571428573	15.07142857142857	12.749999999999995	13.571428571428578	14.699999999999998	12.142857142857144	11.511904761904763	12.96428571428571	12.68253968253968	13.619047619047617	15.267857142857146	13.089285714285712	14.380952380952378	11.662337662337661	15.222222222222221	15.873015873015872	12.753246753246751	13.269841269841267	12.814285714285708	0.0	12.728571428571424	16.753246753246753	12.999999999999993	12.272727272727273	9.857142857142858	14.506493506493507	13.269841269841269	17.023809523809522	13.814285714285713	12.914285714285716	11.66459627329192	14.193277310924369	13.517857142857139	12.688311688311684	14.728571428571426	14.207792207792203	14.180952380952379	11.558441558441562	
P34969	10.463636363636368	11.299999999999997	12.7375	12.588888888888883	12.172727272727274	13.74444444444444	12.699999999999996	12.81428571428571	13.983333333333333	13.485714285714284	13.225	11.699999999999994	14.653846153846157	15.453846153846149	12.809090909090909	13.949999999999998	12.590909090909092	11.022222222222217	15.250000000000002	12.95882352941176	15.362499999999995	13.190909090909091	15.614285714285714	12.799999999999997	13.233333333333329	14.671428571428565	13.049999999999997	10.277777777777775	15.099999999999996	12.011111111111108	12.625000000000002	14.466666666666676	14.6	12.91428571428571	13.744444444444442	14.96666666666667	14.655555555555551	12.199999999999998	15.299999999999999	16.27142857142857	12.849999999999998	10.833333333333334	13.336363636363638	13.84545454545455	12.224999999999996	12.11818181818182	13.35	12.7375	12.099999999999998	15.336363636363634	14.433333333333332	12.944444444444443	14.25	14.175	14.576923076923073	11.655555555555548	12.749999999999996	12.485714285714282	15.0	12.185714285714282	15.000000000000002	12.414285714285713	10.516666666666666	13.199999999999998	12.588888888888889	12.766666666666662	13.375000000000002	12.225000000000001	13.080952380952382	12.827272727272728	11.72222222222222	14.655555555555557	13.100000000000001	13.388888888888886	13.600000000000001	12.728571428571424	0.0	14.281818181818181	12.67142857142857	13.281818181818183	13.549999999999999	13.027272727272727	13.211111111111114	16.199999999999996	12.199999999999998	13.5	12.013043478260863	12.335294117647058	13.374999999999998	13.063636363636364	14.199999999999994	12.609090909090911	15.166666666666664	11.172727272727277	
P18825	12.636363636363637	14.72727272727273	15.994318181818178	13.585858585858587	13.454545454545462	16.525252525252533	13.799999999999999	14.480519480519483	11.992424242424244	11.967532467532465	15.988636363636362	17.018181818181816	14.524475524475525	13.111888111888112	14.363636363636365	13.113636363636362	15.181818181818187	15.45959595959596	18.090909090909083	13.064171122994656	14.210227272727272	11.90909090909091	14.467532467532463	13.281818181818183	16.94949494949495	17.03896103896104	15.25	15.565656565656568	12.055944055944057	15.474747474747469	12.238636363636365	13.227272727272728	13.045454545454545	15.136363636363638	16.151515151515152	13.469696969696972	14.969696969696976	13.57272727272727	16.32727272727273	16.03896103896104	14.636363636363635	15.030303030303033	12.818181818181822	16.36363636363637	12.647727272727273	15.09090909090909	11.931818181818178	17.335227272727266	13.745454545454542	13.545454545454547	16.979797979797976	14.676767676767678	12.795454545454545	15.852272727272725	15.370629370629368	15.202020202020211	16.09090909090909	11.707792207792206	15.454545454545451	14.974025974025972	14.227272727272727	14.8961038961039	11.643939393939394	15.27272727272727	14.010101010101016	14.02020202020202	11.897727272727273	14.124999999999998	14.337662337662339	14.181818181818185	14.797979797979798	14.000000000000004	14.000000000000004	13.070707070707071	15.59090909090909	16.753246753246753	14.281818181818181	0.0	11.727272727272723	13.181818181818185	14.636363636363635	11.181818181818187	13.050505050505047	18.166666666666668	13.372727272727273	15.400000000000004	12.766798418972328	14.55080213903743	15.375	14.272727272727275	15.227272727272727	11.272727272727277	11.21818181818182	14.363636363636367	
P50406	11.051948051948052	11.623376623376618	13.16964285714286	13.587301587301583	9.74025974025974	15.68253968253968	10.657142857142855	13.428571428571427	9.369047619047619	8.785714285714283	13.874999999999996	14.428571428571432	11.241758241758243	9.615384615384613	10.805194805194805	12.392857142857148	12.948051948051946	12.230158730158728	15.178571428571427	12.15966386554622	10.133928571428573	10.81818181818182	15.285714285714288	11.957142857142857	16.03174603174603	17.571428571428577	12.57142857142857	12.666666666666666	10.285714285714285	13.111111111111109	11.517857142857144	10.119047619047619	11.81428571428571	14.785714285714285	11.793650793650794	11.19047619047619	11.920634920634917	11.757142857142853	13.828571428571422	13.85714285714285	11.607142857142858	12.6031746031746	12.051948051948056	12.532467532467532	10.160714285714286	12.96103896103896	11.15	13.919642857142856	11.942857142857138	9.948051948051948	14.20634920634921	12.206349206349204	11.17857142857143	12.803571428571429	10.26373626373626	12.68253968253968	12.357142857142858	8.785714285714285	10.714285714285714	13.142857142857137	12.985714285714284	12.285714285714281	9.345238095238093	13.85714285714286	9.126984126984127	13.888888888888882	12.125	11.589285714285714	14.666666666666663	13.415584415584414	11.079365079365076	10.634920634920634	10.831168831168831	10.98412698412698	11.242857142857142	12.999999999999993	12.67142857142857	11.727272727272723	0.0	8.857142857142858	11.67857142857143	13.168831168831169	10.460317460317457	16.357142857142854	11.785714285714285	13.485714285714282	11.534161490683228	11.630252100840336	13.446428571428571	11.79220779220779	12.414285714285707	9.051948051948054	9.93333333333333	9.662337662337661	
P43115	8.727272727272725	11.727272727272727	12.107954545454543	12.363636363636363	8.454545454545451	13.848484848484848	9.872727272727273	12.597402597402596	10.416666666666666	9.032467532467528	12.670454545454543	13.957575757575757	10.18181818181818	11.706293706293705	9.363636363636362	12.636363636363637	12.909090909090908	12.025252525252524	14.36363636363636	11.550802139037428	10.83522727272727	10.727272727272727	13.961038961038957	13.445454545454549	14.292929292929292	15.649350649350653	11.931818181818185	10.323232323232322	11.279720279720278	12.393939393939393	12.534090909090908	11.0	11.372727272727271	13.772727272727273	11.97979797979798	9.575757575757576	9.969696969696969	10.59090909090909	12.909090909090907	15.116883116883114	12.18181818181818	10.737373737373737	11.27272727272727	12.090909090909092	11.079545454545455	10.999999999999995	11.522727272727275	13.392045454545455	11.927272727272724	8.909090909090905	12.92929292929293	12.161616161616166	11.628787878787884	13.511363636363633	9.447552447552448	11.898989898989901	12.136363636363637	9.96753246753247	11.75	14.051948051948054	12.245454545454542	12.000000000000004	10.053030303030303	14.068181818181817	10.666666666666666	13.121212121212123	13.602272727272725	12.14772727272727	12.393939393939393	12.090909090909088	11.838383838383836	10.717171717171718	10.454545454545451	11.606060606060606	8.990909090909092	12.272727272727273	13.281818181818183	13.181818181818185	8.857142857142858	0.0	11.590909090909092	13.272727272727277	9.727272727272727	15.772727272727268	10.5	11.836363636363634	10.08300395256917	12.663101604278072	10.80681818181818	10.0	13.118181818181816	8.999999999999998	9.975757575757575	10.09090909090909	
Q15391	11.84090909090909	12.65909090909091	11.9375	12.694444444444448	10.954545454545453	13.611111111111114	11.050000000000006	11.964285714285714	12.749999999999998	11.535714285714288	12.625	15.283333333333335	12.269230769230775	14.057692307692312	11.590909090909095	10.5	15.272727272727272	14.027777777777777	14.0	13.191176470588237	12.1875	12.727272727272727	13.857142857142852	14.450000000000001	15.555555555555555	13.928571428571427	14.75	12.444444444444446	13.942307692307695	13.833333333333337	12.625	14.666666666666671	13.750000000000002	16.14285714285714	13.000000000000005	10.833333333333337	12.805555555555562	11.100000000000001	15.000000000000002	14.392857142857142	13.75	13.027777777777779	14.113636363636363	15.477272727272725	13.125	13.68181818181818	11.700000000000003	14.9375	11.65	13.454545454545457	14.25	13.66666666666667	12.499999999999998	14.125	13.38461538461539	12.972222222222229	10.5	12.857142857142856	13.0	14.357142857142852	11.950000000000003	11.428571428571425	11.083333333333334	12.25	13.222222222222227	14.5	15.375	12.625	12.464285714285715	13.227272727272728	13.527777777777782	14.166666666666668	12.318181818181817	13.750000000000009	12.000000000000007	9.857142857142858	13.549999999999999	14.636363636363635	11.67857142857143	11.590909090909092	0.0	12.09090909090909	12.777777777777786	17.166666666666664	12.950000000000003	11.55	11.380434782608697	14.882352941176471	14.375	12.409090909090908	14.199999999999998	12.272727272727275	11.700000000000003	10.75	
P08913	11.81818181818182	11.727272727272728	12.926136363636365	11.252525252525256	10.818181818181817	14.656565656565657	10.654545454545453	13.038961038961041	10.507575757575761	11.499999999999998	14.284090909090907	14.818181818181822	13.398601398601393	13.524475524475523	11.909090909090912	12.113636363636365	12.545454545454549	12.277777777777779	16.18181818181818	12.267379679144385	13.698863636363637	12.545454545454554	15.363636363636358	12.572727272727274	15.909090909090908	14.818181818181813	15.27272727272727	13.454545454545453	13.923076923076923	11.747474747474744	12.147727272727277	12.68181818181818	11.48181818181818	13.629870129870131	14.464646464646469	12.999999999999995	12.313131313131313	12.318181818181817	14.490909090909089	15.948051948051944	13.181818181818185	13.161616161616159	11.090909090909093	15.363636363636362	13.443181818181817	12.81818181818182	10.568181818181817	13.92613636363636	10.363636363636362	13.454545454545457	15.434343434343434	12.72727272727273	12.386363636363635	14.761363636363635	14.580419580419582	13.272727272727275	13.681818181818183	11.045454545454545	13.681818181818178	13.636363636363631	12.645454545454545	14.467532467532463	9.386363636363637	13.659090909090907	14.020202020202023	12.373737373737372	13.079545454545457	13.01136363636363	12.35930735930736	12.090909090909093	12.404040404040407	14.090909090909092	12.818181818181818	13.747474747474747	14.1	14.506493506493507	13.027272727272727	11.181818181818187	13.168831168831169	13.272727272727277	12.09090909090909	0.0	12.97979797979798	16.560606060606062	12.3	12.618181818181819	9.782608695652172	13.593582887700535	14.64772727272727	12.363636363636367	13.318181818181818	12.63636363636364	9.987878787878788	10.636363636363637	
