	Q9NPC1	P25024	P41145	P43115	O00222	P43116	P30542	P35372	P28221	P08173	P47898	P43088	P21728	P08100	Q9H3N8	P25021	P18825	P30872	P21731	P47900	P30874	P28223	P37288	Q15077	Q9NS75	P51582	P28335	Q14833	P41595	Q14831	Q15722	Q9H244	P34995	P35368	P21918	P24530	P14416	Q9Y5N1	P25101	P11229	P20309	P48039	O60883	P30518	Q9Y271	Q99677	P30939	P41143	P34981	P32238	P13945	P28222	Q13639	P30556	P0DMS8	P43119	Q15391	Q8NFJ5	P29275	P29274	Q13258	P35367	P32239	P25100	P35346	P43657	P08588	P08908	Q13255	Q5T6X5	P28566	P41231	Q9UBS5	P08912	Q14416	O15303	P08913	P35462	P32745	O95665	Q8TDS4	P25105	P35348	P07550	P21554	P18089	Q14832	P21917	P34969	Q96G91	P51681	P50406	P08172	P41594
P35367	0.18666666666666668	0.11538461538461539	0.14814814814814814	0.16981132075471697	0.14285714285714285	0.13333333333333333	0.15	0.1320754716981132	0.15714285714285714	0.208955223880597	0.13725490196078433	0.16417910447761194	0.17647058823529413	0.09090909090909091	0.22784810126582278	0.25396825396825395	0.16901408450704225	0.17142857142857143	0.15555555555555556	0.1935483870967742	0.16071428571428573	0.13043478260869565	0.208955223880597	0.23333333333333334	0.2112676056338028	0.1896551724137931	0.15789473684210525	0.15789473684210525	0.2361111111111111	0.14814814814814814	0.2	0.16417910447761194	0.10909090909090909	0.15384615384615385	0.140625	0.125	0.1	0.17391304347826086	0.11475409836065574	0.125	0.3157894736842105	0.22807017543859648	0.18333333333333332	0.08928571428571429	0.2	0.1388888888888889	0.16666666666666666	0.20754716981132076	0.23076923076923078	0.265625	0.15384615384615385	0.16666666666666666	0.2	0.14583333333333334	0.13253012048192772	0.1346153846153846	0.21875	0.14473684210526316	0.2641509433962264	0.1791044776119403	0.1836734693877551	1.0	0.24	0.2	0.1746031746031746	0.19672131147540983	0.1694915254237288	0.16363636363636364	0.18	0.15384615384615385	0.2	0.20754716981132076	0.20833333333333334	0.2786885245901639	0.19607843137254902	0.1774193548387097	0.16666666666666666	0.15254237288135594	0.1323529411764706	0.18518518518518517	0.12307692307692308	0.18309859154929578	0.17142857142857143	0.14285714285714285	0.14285714285714285	0.1323529411764706	0.17543859649122806	0.1917808219178082	0.12280701754385964	0.12121212121212122	0.1111111111111111	0.19444444444444445	0.08695652173913043	0.14	
P32239	0.11666666666666667	0.2413793103448276	0.2903225806451613	0.21212121212121213	0.20833333333333334	0.1794871794871795	0.175	0.26666666666666666	0.18	0.18	0.38461538461538464	0.19148936170212766	0.35714285714285715	0.18181818181818182	0.19047619047619047	0.2127659574468085	0.1509433962264151	0.25	0.25	0.23809523809523808	0.22857142857142856	0.21739130434782608	0.20408163265306123	0.18181818181818182	0.16363636363636364	0.2702702702702703	0.2571428571428571	0.2571428571428571	0.19642857142857142	0.25	0.2571428571428571	0.19148936170212766	0.18181818181818182	0.1875	0.21428571428571427	0.17142857142857143	0.2692307692307692	0.3333333333333333	0.1794871794871795	0.3333333333333333	0.2619047619047619	0.23076923076923078	0.225	0.21875	0.24444444444444444	0.25	0.36	0.3125	0.3548387096774194	0.2553191489361702	0.1276595744680851	0.2222222222222222	0.19298245614035087	0.17857142857142858	0.09090909090909091	0.23333333333333334	0.16666666666666666	0.1206896551724138	0.25	0.1875	0.2857142857142857	0.24	1.0	0.2571428571428571	0.2682926829268293	0.18604651162790697	0.20512820512820512	0.2727272727272727	0.37037037037037035	0.13333333333333333	0.29411764705882354	0.23529411764705882	0.38461538461538464	0.24444444444444444	0.3	0.275	0.1956521739130435	0.24324324324324326	0.2222222222222222	0.3125	0.18604651162790697	0.19230769230769232	0.17647058823529413	0.25925925925925924	0.3125	0.14583333333333334	0.3235294117647059	0.14035087719298245	0.2	0.18181818181818182	0.22580645161290322	0.23076923076923078	0.21739130434782608	0.2962962962962963	
P25100	0.12698412698412698	0.17647058823529413	0.2571428571428571	0.2571428571428571	0.19230769230769232	0.19047619047619047	0.21428571428571427	0.3125	0.21153846153846154	0.21153846153846154	0.25	0.15384615384615385	0.23529411764705882	0.2	0.1791044776119403	0.17307692307692307	0.22641509433962265	0.20754716981132076	0.36	0.16666666666666666	0.20512820512820512	0.25	0.18867924528301888	0.19148936170212766	0.13333333333333333	0.1590909090909091	0.3333333333333333	0.17073170731707318	0.18333333333333332	0.2571428571428571	0.2	0.1111111111111111	0.16216216216216217	0.4	0.25	0.21621621621621623	0.27586206896551724	0.2857142857142857	0.19047619047619047	0.2	0.29545454545454547	0.23809523809523808	0.20454545454545456	0.16216216216216217	0.17647058823529413	0.16363636363636364	0.26666666666666666	0.3142857142857143	0.2777777777777778	0.23529411764705882	0.2127659574468085	0.20408163265306123	0.2	0.23333333333333334	0.10144927536231885	0.20588235294117646	0.1320754716981132	0.06153846153846154	0.2564102564102564	0.2708333333333333	0.21212121212121213	0.2	0.2571428571428571	1.0	0.24444444444444444	0.1956521739130435	0.24390243902439024	0.21052631578947367	0.20588235294117646	0.22033898305084745	0.2972972972972973	0.21052631578947367	0.21212121212121213	0.2765957446808511	0.19444444444444445	0.1702127659574468	0.2826086956521739	0.25	0.22916666666666666	0.24324324324324326	0.1702127659574468	0.15789473684210525	0.3333333333333333	0.3103448275862069	0.2777777777777778	0.2826086956521739	0.16666666666666666	0.15	0.2777777777777778	0.16666666666666666	0.2	0.15254237288135594	0.14285714285714285	0.25806451612903225	
P35346	0.1791044776119403	0.17073170731707318	0.23809523809523808	0.20930232558139536	0.16666666666666666	0.20833333333333334	0.20408163265306123	0.28205128205128205	0.24561403508771928	0.22413793103448276	0.2631578947368421	0.21428571428571427	0.25	0.15151515151515152	0.1917808219178082	0.21052631578947367	0.15873015873015872	0.38461538461538464	0.16666666666666666	0.23076923076923078	0.375	0.21428571428571427	0.16393442622950818	0.20754716981132076	0.13432835820895522	0.18	0.21739130434782608	0.19148936170212766	0.16176470588235295	0.18181818181818182	0.24444444444444444	0.15254237288135594	0.13333333333333333	0.19047619047619047	0.16666666666666666	0.10416666666666667	0.2857142857142857	0.2222222222222222	0.16	0.1891891891891892	0.22641509433962265	0.30434782608695654	0.22	0.13333333333333333	0.19298245614035087	0.16129032258064516	0.21052631578947367	0.2558139534883721	0.2857142857142857	0.22413793103448276	0.16071428571428573	0.28846153846153844	0.23076923076923078	0.18421052631578946	0.1506849315068493	0.225	0.1724137931034483	0.1323529411764706	0.2391304347826087	0.23214285714285715	0.2631578947368421	0.1746031746031746	0.2682926829268293	0.24444444444444444	1.0	0.14545454545454545	0.18	0.22727272727272727	0.225	0.17647058823529413	0.3023255813953488	0.17391304347826086	0.3333333333333333	0.23636363636363636	0.21428571428571427	0.16666666666666666	0.2641509433962264	0.2608695652173913	0.3673469387755102	0.2558139534883721	0.23529411764705882	0.1935483870967742	0.16129032258064516	0.21052631578947367	0.2558139534883721	0.17543859649122806	0.2391304347826087	0.2222222222222222	0.17391304347826086	0.16363636363636364	0.19047619047619047	0.1875	0.14285714285714285	0.20512820512820512	
P43657	0.16417910447761194	0.14634146341463414	0.13333333333333333	0.1590909090909091	0.11290322580645161	0.1875	0.13725490196078433	0.16666666666666666	0.12903225806451613	0.09375	0.14634146341463414	0.17543859649122806	0.13953488372093023	0.12121212121212122	0.16216216216216217	0.19298245614035087	0.125	0.16393442622950818	0.24242424242424243	0.21153846153846154	0.10204081632653061	0.15517241379310345	0.1864406779661017	0.23529411764705882	0.22950819672131148	0.13725490196078433	0.1702127659574468	0.14583333333333334	0.16417910447761194	0.18604651162790697	0.1956521739130435	0.11666666666666667	0.13636363636363635	0.16666666666666666	0.12727272727272726	0.18181818181818182	0.1	0.16216216216216217	0.1875	0.16216216216216217	0.18518518518518517	0.1568627450980392	0.17647058823529413	0.1111111111111111	0.19642857142857142	0.24561403508771928	0.18421052631578946	0.17777777777777778	0.2619047619047619	0.1864406779661017	0.12280701754385964	0.11864406779661017	0.16176470588235295	0.2222222222222222	0.12162162162162163	0.11627906976744186	0.17543859649122806	0.10144927536231885	0.21739130434782608	0.15254237288135594	0.23684210526315788	0.19672131147540983	0.18604651162790697	0.1956521739130435	0.14545454545454545	1.0	0.11538461538461539	0.17777777777777778	0.17073170731707318	0.2153846153846154	0.1956521739130435	0.17777777777777778	0.20512820512820512	0.17543859649122806	0.19047619047619047	0.16981132075471697	0.15789473684210525	0.14	0.11864406779661017	0.20454545454545456	0.08771929824561403	0.140625	0.12698412698412698	0.15384615384615385	0.15217391304347827	0.15789473684210525	0.19148936170212766	0.11764705882352941	0.1276595744680851	0.14545454545454545	0.13953488372093023	0.171875	0.08333333333333333	0.15	
P08588	0.08823529411764706	0.16216216216216217	0.23684210526315788	0.175	0.18181818181818182	0.10416666666666667	0.17391304347826086	0.3235294117647059	0.24528301886792453	0.15789473684210525	0.2647058823529412	0.14545454545454545	0.21621621621621623	0.17857142857142858	0.1232876712328767	0.16363636363636364	0.25925925925925924	0.15517241379310345	0.23333333333333334	0.1346153846153846	0.13636363636363635	0.18867924528301888	0.13793103448275862	0.1568627450980392	0.12698412698412698	0.17391304347826086	0.3076923076923077	0.1590909090909091	0.21311475409836064	0.175	0.1590909090909091	0.18867924528301888	0.12195121951219512	0.36363636363636365	0.20833333333333334	0.2	0.25	0.21875	0.2926829268292683	0.21875	0.2	0.1702127659574468	0.14285714285714285	0.1794871794871795	0.18867924528301888	0.13559322033898305	0.17142857142857143	0.32432432432432434	0.225	0.15789473684210525	0.2765957446808511	0.19230769230769232	0.19047619047619047	0.17647058823529413	0.11267605633802817	0.1282051282051282	0.14545454545454545	0.058823529411764705	0.18181818181818182	0.16363636363636364	0.16216216216216217	0.1694915254237288	0.20512820512820512	0.24390243902439024	0.18	0.11538461538461539	1.0	0.225	0.15789473684210525	0.11940298507462686	0.21428571428571427	0.1951219512195122	0.19444444444444445	0.21153846153846154	0.21052631578947367	0.16	0.34782608695652173	0.2619047619047619	0.16981132075471697	0.13953488372093023	0.13725490196078433	0.15	0.3137254901960784	0.36666666666666664	0.1951219512195122	0.21568627450980393	0.13043478260869565	0.14285714285714285	0.1951219512195122	0.1568627450980392	0.125	0.16393442622950818	0.16666666666666666	0.2	
P08908	0.078125	0.15151515151515152	0.23529411764705882	0.2	0.15384615384615385	0.14285714285714285	0.225	0.3333333333333333	0.24489795918367346	0.22	0.3103448275862069	0.16	0.3333333333333333	0.21739130434782608	0.14925373134328357	0.1346153846153846	0.26	0.21568627450980393	0.14285714285714285	0.14893617021276595	0.21621621621621623	0.28888888888888886	0.19607843137254902	0.125	0.13793103448275862	0.13953488372093023	0.3939393939393939	0.3939393939393939	0.23214285714285715	0.23529411764705882	0.12195121951219512	0.1836734693877551	0.10810810810810811	0.21212121212121213	0.20454545454545456	0.19444444444444445	0.2962962962962963	0.4166666666666667	0.17073170731707318	0.3076923076923077	0.2222222222222222	0.16279069767441862	0.21428571428571427	0.17142857142857143	0.11538461538461539	0.16981132075471697	0.2413793103448276	0.2222222222222222	0.2222222222222222	0.17307692307692307	0.1702127659574468	0.2127659574468085	0.16666666666666666	0.20689655172413793	0.12121212121212122	0.18181818181818182	0.09433962264150944	0.09836065573770492	0.23684210526315788	0.18	0.1875	0.16363636363636364	0.2727272727272727	0.21052631578947367	0.22727272727272727	0.17777777777777778	0.225	1.0	0.3	0.1111111111111111	0.3142857142857143	0.1282051282051282	0.4074074074074074	0.20833333333333334	0.3225806451612903	0.20454545454545456	0.26666666666666666	0.2972972972972973	0.1875	0.2571428571428571	0.08163265306122448	0.14285714285714285	0.16981132075471697	0.2413793103448276	0.2222222222222222	0.26666666666666666	0.2702702702702703	0.2641509433962264	0.2222222222222222	0.14893617021276595	0.14285714285714285	0.15789473684210525	0.2	0.4230769230769231	
Q13255	0.12280701754385964	0.17857142857142858	0.27586206896551724	0.15625	0.25	0.16216216216216217	0.15789473684210525	0.25	0.16666666666666666	0.16666666666666666	0.5	0.17777777777777778	0.34615384615384615	0.21052631578947367	0.14285714285714285	0.14893617021276595	0.16	0.26666666666666666	0.22727272727272727	0.1951219512195122	0.2903225806451613	0.2619047619047619	0.16666666666666666	0.13953488372093023	0.17307692307692307	0.1891891891891892	0.28125	0.36666666666666664	0.16363636363636364	0.32142857142857145	0.20588235294117646	0.1276595744680851	0.125	0.20689655172413793	0.23076923076923078	0.1875	0.30434782608695654	0.45	0.16216216216216217	0.38095238095238093	0.25	0.15384615384615385	0.24324324324324326	0.2	0.17777777777777778	0.2127659574468085	0.34782608695652173	0.25806451612903225	0.3	0.16666666666666666	0.19047619047619047	0.23809523809523808	0.16071428571428573	0.2	0.09523809523809523	0.21428571428571427	0.15217391304347827	0.14814814814814814	0.16666666666666666	0.14893617021276595	0.2222222222222222	0.18	0.37037037037037035	0.20588235294117646	0.225	0.17073170731707318	0.15789473684210525	0.3	1.0	0.14035087719298245	0.28125	0.18181818181818182	0.375	0.20454545454545456	0.38461538461538464	0.2631578947368421	0.18181818181818182	0.19444444444444445	0.20930232558139536	0.3	0.14285714285714285	0.18	0.14	0.19230769230769232	0.3448275862068966	0.18181818181818182	0.3548387096774194	0.14814814814814814	0.3	0.13953488372093023	0.25	0.17307692307692307	0.25	0.5238095238095238	
Q5T6X5	0.1875	0.12280701754385964	0.13333333333333333	0.1724137931034483	0.14666666666666667	0.1935483870967742	0.13636363636363635	0.17857142857142858	0.20833333333333334	0.14473684210526316	0.16363636363636364	0.13513513513513514	0.08196721311475409	0.10204081632653061	0.14444444444444443	0.13333333333333333	0.14102564102564102	0.23943661971830985	0.16	0.15942028985507245	0.14516129032258066	0.16666666666666666	0.20833333333333334	0.23076923076923078	0.15	0.10294117647058823	0.2	0.125	0.1875	0.1724137931034483	0.125	0.1506849315068493	0.11666666666666667	0.13793103448275862	0.12857142857142856	0.15	0.10909090909090909	0.1111111111111111	0.12121212121212122	0.1111111111111111	0.17391304347826086	0.16923076923076924	0.16666666666666666	0.13559322033898305	0.16666666666666666	0.17333333333333334	0.16981132075471697	0.16666666666666666	0.22807017543859648	0.17567567567567569	0.19117647058823528	0.12162162162162163	0.2	0.17307692307692307	0.14942528735632185	0.14035087719298245	0.1506849315068493	0.09411764705882353	0.15873015873015872	0.1643835616438356	0.16363636363636364	0.15384615384615385	0.13333333333333333	0.22033898305084745	0.17647058823529413	0.2153846153846154	0.11940298507462686	0.1111111111111111	0.14035087719298245	1.0	0.16129032258064516	0.16666666666666666	0.14285714285714285	0.2	0.13559322033898305	0.14492753623188406	0.1527777777777778	0.15625	0.2028985507246377	0.22807017543859648	0.11267605633802817	0.16883116883116883	0.14285714285714285	0.12727272727272726	0.14754098360655737	0.16901408450704225	0.140625	0.13414634146341464	0.1864406779661017	0.19402985074626866	0.15789473684210525	0.1794871794871795	0.07692307692307693	0.10526315789473684	
P28566	0.14516129032258066	0.17647058823529413	0.29411764705882354	0.29411764705882354	0.19230769230769232	0.21951219512195122	0.275	0.2727272727272727	0.3125	0.26	0.3793103448275862	0.17647058823529413	0.3125	0.2	0.2153846153846154	0.24489795918367346	0.18181818181818182	0.28	0.1724137931034483	0.16666666666666666	0.23684210526315788	0.25	0.18867924528301888	0.14285714285714285	0.15254237288135594	0.18604651162790697	0.2972972972972973	0.3333333333333333	0.22413793103448276	0.29411764705882354	0.23076923076923078	0.17647058823529413	0.13157894736842105	0.2727272727272727	0.2222222222222222	0.15384615384615385	0.27586206896551724	0.44	0.16279069767441862	0.2857142857142857	0.29545454545454547	0.3	0.23255813953488372	0.16216216216216217	0.17647058823529413	0.16363636363636364	0.3103448275862069	0.2777777777777778	0.3142857142857143	0.26	0.1875	0.2826086956521739	0.3333333333333333	0.23333333333333334	0.11764705882352941	0.24242424242424243	0.1320754716981132	0.11290322580645161	0.2564102564102564	0.24489795918367346	0.2903225806451613	0.2	0.29411764705882354	0.2972972972972973	0.3023255813953488	0.1956521739130435	0.21428571428571427	0.3142857142857143	0.28125	0.16129032258064516	1.0	0.15	0.3793103448275862	0.25	0.30303030303030304	0.1956521739130435	0.22916666666666666	0.28205128205128205	0.2826086956521739	0.3142857142857143	0.1956521739130435	0.15789473684210525	0.18518518518518517	0.26666666666666666	0.3142857142857143	0.22916666666666666	0.3611111111111111	0.21052631578947367	0.24324324324324326	0.16666666666666666	0.16666666666666666	0.23636363636363636	0.23076923076923078	0.3	
P41231	0.1694915254237288	0.3103448275862069	0.16666666666666666	0.2	0.15384615384615385	0.23076923076923078	0.13953488372093023	0.21212121212121213	0.1509433962264151	0.12962962962962962	0.1875	0.16	0.17647058823529413	0.16666666666666666	0.16666666666666666	0.2553191489361702	0.16666666666666666	0.14814814814814814	0.28	0.22727272727272727	0.125	0.13725490196078433	0.22	0.35	0.2222222222222222	0.4	0.1794871794871795	0.12195121951219512	0.15	0.2	0.24324324324324326	0.1836734693877551	0.24242424242424243	0.17647058823529413	0.1276595744680851	0.19444444444444445	0.12903225806451613	0.1724137931034483	0.14285714285714285	0.1724137931034483	0.2222222222222222	0.19047619047619047	0.1590909090909091	0.24242424242424243	0.2608695652173913	0.24	0.2413793103448276	0.2571428571428571	0.2222222222222222	0.22	0.1702127659574468	0.16326530612244897	0.12903225806451613	0.16666666666666666	0.1044776119402985	0.14705882352941177	0.20833333333333334	0.11666666666666667	0.2702702702702703	0.1568627450980392	0.26666666666666666	0.20754716981132076	0.23529411764705882	0.21052631578947367	0.17391304347826086	0.17777777777777778	0.1951219512195122	0.1282051282051282	0.18181818181818182	0.16666666666666666	0.15	1.0	0.1875	0.23404255319148937	0.28125	0.15217391304347827	0.16326530612244897	0.17073170731707318	0.14	0.1891891891891892	0.17777777777777778	0.28	0.21568627450980393	0.2	0.1891891891891892	0.14	0.14634146341463414	0.09836065573770492	0.1891891891891892	0.14893617021276595	0.21212121212121213	0.15789473684210525	0.1111111111111111	0.15625	
Q9UBS5	0.125	0.28	0.3333333333333333	0.2413793103448276	0.2	0.16666666666666666	0.22857142857142856	0.36	0.25	0.25	0.45454545454545453	0.18181818181818182	0.4166666666666667	0.29411764705882354	0.14516129032258066	0.23255813953488372	0.1875	0.3333333333333333	0.18181818181818182	0.2	0.3448275862068966	0.2682926829268293	0.1956521739130435	0.17073170731707318	0.17647058823529413	0.19444444444444445	0.3333333333333333	0.3333333333333333	0.21153846153846154	0.3333333333333333	0.21212121212121213	0.18181818181818182	0.12903225806451613	0.21428571428571427	0.20512820512820512	0.1935483870967742	0.3181818181818182	0.47368421052631576	0.16666666666666666	0.3333333333333333	0.2564102564102564	0.2571428571428571	0.25	0.16666666666666666	0.18181818181818182	0.16666666666666666	0.30434782608695654	0.3103448275862069	0.4074074074074074	0.25	0.1951219512195122	0.275	0.18518518518518517	0.3181818181818182	0.0967741935483871	0.2222222222222222	0.15555555555555556	0.12962962962962962	0.24242424242424243	0.20454545454545456	0.3333333333333333	0.20833333333333334	0.38461538461538464	0.21212121212121213	0.3333333333333333	0.20512820512820512	0.19444444444444445	0.4074074074074074	0.375	0.14285714285714285	0.3793103448275862	0.1875	1.0	0.20930232558139536	0.4	0.23684210526315788	0.24390243902439024	0.2727272727272727	0.275	0.3103448275862069	0.11904761904761904	0.1836734693877551	0.16666666666666666	0.25	0.35714285714285715	0.21428571428571427	0.36666666666666664	0.19607843137254902	0.26666666666666666	0.17073170731707318	0.21428571428571427	0.2	0.2631578947368421	0.4090909090909091	
P08912	0.1527777777777778	0.13043478260869565	0.16666666666666666	0.21739130434782608	0.1935483870967742	0.2653061224489796	0.16666666666666666	0.22727272727272727	0.19047619047619047	0.29310344827586204	0.20930232558139536	0.2	0.17391304347826086	0.10526315789473684	0.1518987341772152	0.23728813559322035	0.16666666666666666	0.1875	0.21052631578947367	0.23636363636363636	0.11320754716981132	0.18032786885245902	0.20967741935483872	0.23636363636363636	0.2698412698412698	0.16666666666666666	0.25	0.15384615384615385	0.22058823529411764	0.19148936170212766	0.22448979591836735	0.14285714285714285	0.1702127659574468	0.2	0.17543859649122806	0.16326530612244897	0.1951219512195122	0.23076923076923078	0.14814814814814814	0.23076923076923078	0.46808510638297873	0.18518518518518517	0.22641509433962265	0.12244897959183673	0.2	0.20634920634920634	0.21951219512195122	0.20833333333333334	0.2608695652173913	0.20967741935483872	0.13114754098360656	0.16393442622950818	0.23529411764705882	0.16666666666666666	0.15789473684210525	0.15217391304347827	0.18032786885245902	0.0945945945945946	0.22	0.19672131147540983	0.18181818181818182	0.2786885245901639	0.24444444444444444	0.2765957446808511	0.23636363636363636	0.17543859649122806	0.21153846153846154	0.20833333333333334	0.20454545454545456	0.2	0.25	0.23404255319148937	0.20930232558139536	1.0	0.2222222222222222	0.19642857142857142	0.22413793103448276	0.21568627450980393	0.18333333333333332	0.20833333333333334	0.13559322033898305	0.18181818181818182	0.1875	0.25	0.16	0.16393442622950818	0.17307692307692307	0.14084507042253522	0.16	0.15254237288135594	0.14893617021276595	0.15942028985507245	0.15789473684210525	0.18604651162790697	
Q14416	0.11864406779661017	0.25	0.25806451612903225	0.21875	0.2391304347826087	0.125	0.1794871794871795	0.27586206896551724	0.20833333333333334	0.20833333333333334	0.34615384615384615	0.14583333333333334	0.37037037037037035	0.25	0.12121212121212122	0.14285714285714285	0.17647058823529413	0.22916666666666666	0.16	0.18604651162790697	0.2727272727272727	0.2222222222222222	0.20833333333333334	0.18604651162790697	0.16666666666666666	0.1794871794871795	0.2647058823529412	0.43333333333333335	0.17857142857142858	0.3448275862068966	0.16216216216216217	0.1702127659574468	0.08571428571428572	0.1935483870967742	0.21951219512195122	0.17647058823529413	0.3333333333333333	0.47619047619047616	0.125	0.34782608695652173	0.18181818181818182	0.20512820512820512	0.2	0.1875	0.1702127659574468	0.1346153846153846	0.2692307692307692	0.28125	0.24242424242424243	0.13725490196078433	0.13043478260869565	0.22727272727272727	0.15517241379310345	0.18518518518518517	0.109375	0.125	0.14583333333333334	0.12280701754385964	0.2222222222222222	0.19148936170212766	0.20689655172413793	0.19607843137254902	0.3	0.19444444444444445	0.21428571428571427	0.19047619047619047	0.21052631578947367	0.3225806451612903	0.38461538461538464	0.13559322033898305	0.30303030303030304	0.28125	0.4	0.2222222222222222	1.0	0.28205128205128205	0.2	0.25	0.17391304347826086	0.28125	0.1111111111111111	0.1509433962264151	0.1568627450980392	0.2222222222222222	0.28125	0.2	0.41935483870967744	0.16363636363636364	0.20588235294117646	0.1590909090909091	0.1935483870967742	0.14545454545454545	0.22727272727272727	0.4782608695652174	
O15303	0.09859154929577464	0.14634146341463414	0.1590909090909091	0.18604651162790697	0.3269230769230769	0.14	0.13725490196078433	0.1951219512195122	0.14754098360655737	0.14754098360655737	0.20512820512820512	0.17543859649122806	0.1951219512195122	0.15625	0.13157894736842105	0.15254237288135594	0.125	0.24561403508771928	0.1388888888888889	0.125	0.2	0.19642857142857142	0.20689655172413793	0.125	0.13636363636363635	0.1836734693877551	0.1956521739130435	0.2222222222222222	0.14705882352941177	0.34210526315789475	0.14583333333333334	0.11666666666666667	0.08695652173913043	0.13953488372093023	0.19230769230769232	0.15555555555555556	0.15789473684210525	0.19444444444444445	0.1875	0.19444444444444445	0.18518518518518517	0.20408163265306123	0.2	0.1111111111111111	0.17543859649122806	0.18333333333333332	0.18421052631578946	0.20454545454545456	0.23255813953488372	0.1864406779661017	0.14285714285714285	0.2	0.12857142857142856	0.1282051282051282	0.16901408450704225	0.17073170731707318	0.15517241379310345	0.10144927536231885	0.14285714285714285	0.13333333333333333	0.175	0.1774193548387097	0.275	0.1702127659574468	0.16666666666666666	0.16981132075471697	0.16	0.20454545454545456	0.2631578947368421	0.14492753623188406	0.1956521739130435	0.15217391304347827	0.23684210526315788	0.19642857142857142	0.28205128205128205	1.0	0.13793103448275862	0.16326530612244897	0.15789473684210525	0.20454545454545456	0.16981132075471697	0.140625	0.16393442622950818	0.15384615384615385	0.20454545454545456	0.17857142857142858	0.24444444444444444	0.20634920634920634	0.1276595744680851	0.16666666666666666	0.16666666666666666	0.11940298507462686	0.11428571428571428	0.21052631578947367	
P08913	0.10810810810810811	0.13333333333333333	0.1956521739130435	0.1956521739130435	0.1774193548387097	0.12962962962962962	0.21568627450980393	0.358974358974359	0.2542372881355932	0.15625	0.24390243902439024	0.2033898305084746	0.2619047619047619	0.1388888888888889	0.15384615384615385	0.18032786885245902	0.4074074074074074	0.20967741935483872	0.21621621621621623	0.17543859649122806	0.20833333333333334	0.26785714285714285	0.15625	0.17543859649122806	0.14492753623188406	0.16981132075471697	0.2826086956521739	0.18	0.22388059701492538	0.1956521739130435	0.1346153846153846	0.18333333333333332	0.125	0.358974358974359	0.2222222222222222	0.21739130434782608	0.2972972972972973	0.23684210526315788	0.19607843137254902	0.175	0.21428571428571427	0.21153846153846154	0.18518518518518517	0.125	0.14516129032258066	0.171875	0.16666666666666666	0.2391304347826087	0.1875	0.1935483870967742	0.25925925925925924	0.25	0.18571428571428572	0.17073170731707318	0.14473684210526316	0.13043478260869565	0.12698412698412698	0.0958904109589041	0.2	0.2413793103448276	0.18604651162790697	0.16666666666666666	0.1956521739130435	0.2826086956521739	0.2641509433962264	0.15789473684210525	0.34782608695652173	0.26666666666666666	0.18181818181818182	0.1527777777777778	0.22916666666666666	0.16326530612244897	0.24390243902439024	0.22413793103448276	0.2	0.13793103448275862	1.0	0.2978723404255319	0.16666666666666666	0.1875	0.13793103448275862	0.18461538461538463	0.25	0.2564102564102564	0.2127659574468085	0.34615384615384615	0.22448979591836735	0.17647058823529413	0.2391304347826087	0.15517241379310345	0.15217391304347827	0.1791044776119403	0.13157894736842105	0.25	
P35462	0.10606060606060606	0.16666666666666666	0.21052631578947367	0.21052631578947367	0.30612244897959184	0.15555555555555556	0.20454545454545456	0.29411764705882354	0.25	0.25	0.2727272727272727	0.14814814814814814	0.29411764705882354	0.18518518518518517	0.19117647058823528	0.14545454545454545	0.24074074074074073	0.2	0.2	0.16	0.2564102564102564	0.2653061224489796	0.18181818181818182	0.16	0.16666666666666666	0.15217391304347827	0.3157894736842105	0.19047619047619047	0.19672131147540983	0.24324324324324326	0.13636363636363635	0.16981132075471697	0.125	0.2571428571428571	0.35714285714285715	0.11904761904761904	0.39285714285714285	0.22580645161290322	0.15555555555555556	0.3103448275862069	0.20408163265306123	0.2558139534883721	0.1956521739130435	0.125	0.16981132075471697	0.13793103448275862	0.17647058823529413	0.2	0.17073170731707318	0.18181818181818182	0.18	0.24489795918367346	0.2542372881355932	0.18181818181818182	0.09859154929577464	0.22857142857142856	0.08771929824561403	0.09230769230769231	0.275	0.26	0.2	0.15254237288135594	0.24324324324324326	0.25	0.2608695652173913	0.14	0.2619047619047619	0.2972972972972973	0.19444444444444445	0.15625	0.28205128205128205	0.17073170731707318	0.2727272727272727	0.21568627450980393	0.25	0.16326530612244897	0.2978723404255319	1.0	0.19607843137254902	0.2	0.1875	0.1724137931034483	0.2692307692307692	0.3333333333333333	0.23076923076923078	0.22	0.275	0.12698412698412698	0.2631578947368421	0.13725490196078433	0.1282051282051282	0.20689655172413793	0.1724137931034483	0.24242424242424243	
