	P32745	O60883	P08100	P08173	P21728	P35346	P30542	P35462	Q13255	P13945	P21731	P24530	P28335	P25105	Q15391	Q9H244	Q9UBS5	P41595	P21918	Q9NS75	P30874	P21554	P41145	O95665	P28221	Q99677	P41231	O15303	P47898	P08588	P34969	Q9NPC1	P41143	Q9Y271	P28223	Q15722	P25101	Q8TDS4	P18089	P51681	P30556	P51582	Q14833	P30939	P50406	P41594	P32238	Q9Y5N1	P30872	P25024	Q9H3N8	P30518	P37288	P21917	P34995	P43088	P35367	P43116	P08913	P28566	P11229	P29274	P35372	P14416	P48039	P25021	Q15077	P28222	P35368	Q8NFJ5	P0DMS8	Q14416	P08908	Q14832	P08172	P43657	Q96G91	Q14831	P25100	P43115	Q13258	P34981	Q13639	P43119	O00222	P08912	P47900	P29275	Q5T6X5	P18825	P07550	P32239	P20309	P35348
P08913	2.176514624138994	2.0344755857691945	1.8257418583505538	2.2601287171711744	1.681186750152669	2.1082225387105775	2.420614591379635	2.0993826252990218	2.4984843890695507	2.1900061529532526	2.2270150335361367	2.404541158270779	2.208174145725657	1.9583736295016003	2.0085046450259725	2.354878881270658	2.1245821781748484	2.0710519545262764	1.786080245853499	2.2956233061276334	2.446007879270741	2.253566819931626	2.115285280566624	2.4544259130534174	1.9262496490428531	2.39168778366773	2.28180007236566	2.2876412332080935	2.2707377655731187	2.098700896875363	2.098700896875364	2.171859671299732	1.9946661830537409	2.386038938949199	1.9412869549147842	2.0550281009922386	2.576114057328137	2.218684051990938	1.8221975854456738	2.4155495040069	2.065957845209291	2.371737821051677	2.3166503160530496	1.954482028569207	2.130701453218124	2.0532490806671166	2.0469691362177644	1.8449902081785112	2.257050308317495	1.9134150163499266	2.448619741071209	2.4788530473641877	1.926843863089916	2.099783538627472	2.2121236683920626	2.4508639306852613	2.0388783174550733	2.1343747458109505	0.0	2.195291359395715	2.187492621002902	2.069652047074482	2.075997184430728	2.1688023662159046	2.4513825564052363	2.1429721289495447	2.353925488971959	2.2139714900631886	2.187492621002902	2.3158364450067537	2.192157739660985	1.9300442422322572	1.8221075043958723	2.230786335660503	2.140305840507167	2.3267421705068334	2.162795864249149	2.2848469463361916	1.711657888502468	2.2230944110249977	2.0869527787725453	2.072883501582211	2.0047642469243994	2.0349223795784184	2.0035742472665605	2.3731570320020894	2.359314230102391	2.7847891311642448	1.7374003252029944	1.8430122666102986	2.090671923308172	1.9640790918482005	2.4946223152749534	2.1125363706585905	
P28566	2.034662968420503	2.1402376699681316	2.2443344307471293	1.9597492910958323	1.5333232688880654	2.1628795249634627	2.1158116529165083	1.8625616238044693	2.6597131563524052	2.283187399256616	2.1169509870286287	2.313140134957375	1.8611642194634643	2.071447576389129	2.3077298983959587	2.1450899595924353	2.215321316186575	1.7703875318867055	2.211544595297619	2.191189569251155	2.0273972245647474	2.3174059571793575	2.3383708848387865	2.3244249342033285	1.8592445034090581	2.0397761466384163	2.3078542425766595	2.515021637528911	1.8991754221110326	2.4834016893401047	2.063049403069684	2.1889104800119563	2.0943689199468913	2.337628322218806	1.7339642373269848	2.127527875189464	2.416507018992395	2.125680718856556	1.8260123185932577	2.360494117064133	2.144904959188313	2.0245407953654	2.439085033874207	1.473301491192695	2.059336474949443	2.362734535930009	1.839576702572771	2.055065210866087	1.9969111950679377	2.0519475445635167	2.1288998346969823	2.44774051126365	1.8653434463496283	2.4203356567546632	2.4086040283691155	2.277100170213245	1.9086633052198032	1.8019194155807625	2.195291359395715	0.0	1.7848516289065854	2.006740185684113	1.749779527558182	2.015373016357451	2.3324693357722777	2.17887408630022	2.2635054208292624	1.8542237266904518	1.9975242303183995	1.9569476845078548	1.7838438175558142	2.1941128769994553	1.9037406322978268	2.1731608428832354	1.9766850914137253	2.1760509605284617	2.113453825553727	2.346431079688555	2.1364054847012843	2.1164930672660685	1.878108924784115	2.0790621371470417	2.045772515502442	1.9323432969542327	1.9852853761339606	2.282515398241572	2.031024797582507	2.3837153281027708	1.7057108377636767	2.3855284199231415	2.062241379221366	2.00507984257662	2.177441363795142	2.0133216166951104	
P11229	2.0387833128349397	1.9328179231285454	1.8264961413235936	1.6223898299516595	1.631709852626643	2.2054531870639598	1.9380581041021525	2.1428906668708576	2.3165472549838046	1.9134661307116485	2.158545917394926	1.980900538176704	1.838522583286972	2.307126043048449	2.0279554496549284	2.151850470790725	2.171948854948568	1.743938735750081	2.082988952252655	2.0356456729463313	2.1621987202348265	2.185929534500845	2.2978722641062443	1.799745147437812	2.0141069670721796	2.132764133991302	2.210044687480585	2.4134626207080716	1.9501138979239216	2.2885810682134737	2.161935924616815	2.022607567959475	2.058888962603515	2.2409137008988167	1.5666989036012802	1.6812038189915384	2.2434477598641935	1.9684533758741949	1.7132659085681639	2.4035449167091842	1.8952964834902697	2.101374288560319	2.210152714849553	1.6564923610294018	1.9276419991384914	2.0475870145668935	1.7814470856604927	1.8609193280441474	2.0660948881718646	1.776801844153824	1.4714483082891296	2.3374097987688596	1.773636130655592	2.1290978961146125	2.2021866175637674	2.0717907979569103	1.8675125985612846	1.8890239243040847	2.187492621002902	1.7848516289065854	0.0	1.922317696424591	2.0472681821121603	2.0398539112362433	2.157017361885886	1.9686003649024892	2.090933489341864	2.009632731109939	1.7674747359294158	2.021995050332438	1.7422924851370178	2.0446487525395867	1.8801467471007707	2.156658701917345	1.4694970185758478	2.1087406145030063	1.8385225832869703	2.1645788507789834	1.9861139847276077	1.8608626809507918	1.8227216050694022	1.6051969066518421	1.9852018602335921	1.9889155648158974	2.0092950518648127	1.6691747275203883	2.0403572851928824	2.622788105661467	1.6334682524521154	2.3706190564373264	1.945709414061344	1.9921311724374469	1.6464336614795303	1.736815743140254	
P29274	2.2317936234736795	2.0805314492002065	1.9442460216219015	1.9464354885562247	1.6914819275153707	2.2526989984855454	2.2106905658137177	2.248970958098475	2.605638472975837	1.9439360188116785	2.1349169469490783	2.220798154818317	1.835069926331716	2.0069324297987157	2.1953233120532483	2.363117728092572	2.3685035418545985	1.9585201540335857	2.064988099094791	2.263079269000045	2.093309447846745	2.1622105172687633	2.4188208789499988	2.121039450309656	2.1043385518354074	2.1941367576135975	2.03813223612639	2.3609577114367695	2.2445922668592715	2.305488620179631	2.327074940301189	2.0336791031144625	1.9715863607201636	2.3466879733881196	1.8009760388129343	1.8857854779075138	2.3333333333333335	2.156493209579609	1.8380998642922293	2.6990749654157886	2.0038158043537284	2.0807391255613896	2.3969309080108627	1.839912437530052	1.9663769531794928	2.244765894899175	2.052275383959711	1.9044270539004946	2.0418083851041176	1.9129800453247898	2.119273329338253	2.45558620865119	1.9549793974475644	2.161853628512141	2.1955198390305184	1.8515509014717209	1.9850653362919886	2.000578620003427	2.069652047074482	2.006740185684113	1.922317696424591	0.0	2.169335962574382	2.1043385518354074	2.3508513920649468	2.1192733293382537	2.1334707710358254	2.388885592994616	1.91477928392607	2.03029123809999	1.5656911856713285	2.2488997267056225	1.7440374613713623	2.150855046663307	1.8677824046475842	2.1034403845241663	2.0868840265602233	2.1609499904234504	1.7299646752976712	1.9641384272114968	2.137102279357127	2.0167594289117163	2.102871346810015	2.085332374253828	2.0688384645961575	2.2018160293631466	1.935272016481863	2.1457321982639557	1.9483558792531002	2.2626417635652283	1.6768853402795458	1.987881368593435	2.149313320628142	2.2602054036045067	
P35372	1.8419934350628986	2.0440518946807953	2.233305693582421	2.058676309706833	1.740716114877035	2.1312544123990387	1.9240497895305608	2.157387537660846	2.41139271269008	2.224620664918686	2.317405957179358	2.0958512811248315	2.1707068356905372	2.2147443628086285	2.296333631715599	2.2337005147105087	2.0465856276934717	2.0396288156280433	2.102806147632484	1.950486643929701	2.0418083851041158	2.13437474581095	1.606915033822859	2.355674019821424	1.956312984628779	1.9923174204186707	2.2221303929603295	2.210869527248387	2.254368187747052	2.325781429812195	2.0407877926954616	2.3664257995582316	1.8410506762695567	2.2781165059791864	1.8781360876568038	1.9940990387718904	2.023015717337013	1.9245008972987527	2.070605565385984	2.113735092036042	2.164956590104531	2.0245407953654015	2.19393102292058	1.7985590940569114	2.087829615148144	2.160771677054941	2.021539960994228	2.154772866761558	1.8757714462371278	1.907968244536843	2.3289890113125944	2.6122567082121555	1.9291141701520635	2.2973414586817045	2.431755362737661	2.419060117453027	1.8592170645332748	2.2194427061597994	2.075997184430728	1.749779527558182	2.0472681821121603	2.169335962574382	0.0	1.9468239408816934	2.4076283403477503	1.9651182699305445	2.3227272178185423	2.0355866478133184	2.189450734994338	2.182250636187539	2.1191367914178505	2.127910254332499	2.010965310859808	2.046492797311452	2.179279527563929	2.080758045482406	2.136166621763179	2.247329948660887	2.0345852248153773	2.139173594398724	2.17134128764924	1.811611160326829	2.0214894887400288	2.149504680239235	2.000771456152123	2.1140330656044957	2.1884376297393677	2.394051269601695	1.6639759839175152	2.5324946656826453	1.796704802728637	2.038230599272946	2.0423283255360314	2.1292775956360463	
P14416	2.199405433124884	2.0000925904493463	2.1459119906475532	2.1381023084692377	1.7879483379726775	2.2762105041624032	2.0088058457516307	1.8921540406584905	2.3438914566365536	2.5419987442175835	2.4993826398226653	2.307796768765813	2.097340423818296	2.2520566731899225	2.265890389948124	2.067639300055085	2.1524305275492446	1.9869485381909224	2.2036644773795317	1.9717331161902925	2.1414126524675594	2.2443344307471285	2.3567770679782485	2.446445896307348	1.9212907184211758	1.9783258447859768	2.558109475643808	2.413390147287306	2.333085304277801	2.3636914005506386	1.7852274468641347	2.595931423151179	1.993188632800701	2.2100360312128986	1.6336490765072362	2.203456116018392	2.3233915184807215	1.753303759784391	2.283272505272495	2.2833982975679827	2.070516128176025	2.3752842584924396	2.4567367696917723	2.0740013214753454	2.1807929518216636	2.369815222217284	1.8683319346242915	2.117620350440954	2.3412563895228318	1.889347969923469	2.1555537657495436	2.9192974853570677	2.1368027344436658	2.3412563895228313	2.536691085956447	2.1573875376608447	2.195523731752425	2.388242806689408	2.1688023662159046	2.015373016357451	2.0398539112362433	2.1043385518354074	1.9468239408816934	0.0	2.3576638834130748	1.7079945463526418	2.4695678634325415	2.0238562086118717	1.9373410852411117	2.42173118692084	2.2912878474779204	2.2459612462761793	2.1789183521153763	2.40340759413906	2.466291262724781	2.03056761460695	2.544071293227849	2.2004905282265628	2.3394166730983117	1.9950198171981055	2.3088708503534527	2.0997426326111595	2.1886350670658015	2.230678355551496	2.2256917360011257	2.197079992587244	2.00840825125364	2.5440562537456244	2.028951000396703	2.6966859458040173	2.0884160221281296	2.088236859688516	2.117601544771378	2.173877243819627	
P48039	2.41203667434128	2.2690013986198374	2.363267655938584	2.4218815421241464	2.232230157022996	2.2561565430924277	2.1109982888458734	2.136321603233329	2.6090719108195692	2.46538651341899	2.578473594415408	2.456145977181424	2.108580643283347	2.263564553927261	2.1647689229559632	2.2677868380553643	2.3452928595249616	2.2449884217962	2.4465616049800163	2.632823618110722	2.5909477424451532	2.5419632616310563	2.398580575154857	2.381143976512048	2.6019644883800064	2.391590816308899	2.62128629591806	2.4505309712012076	2.1388355118939786	2.4864941305429404	2.356709916950549	2.6097253598954873	2.1466484318108368	2.369556059342624	2.0379681592824954	2.2612325271285063	2.32005453841596	2.2974237107523594	2.27650924247317	2.65729646253404	2.1836591645535663	2.2920437056702148	2.545762563452938	2.413313413681087	2.5030593525621763	2.344482595255461	2.106059493777597	2.286830084797447	2.3888757052845113	2.2073337950369205	2.2182424326019725	2.4866993122184593	2.3086350769160884	2.3682997144396585	2.7673113878551834	2.5671628345113686	2.4779683624417546	2.319199173692558	2.4513825564052363	2.3324693357722777	2.157017361885886	2.3508513920649468	2.4076283403477503	2.3576638834130748	0.0	2.3224585627111214	2.5238594384601862	2.5753937681885644	1.9723164162669737	2.4547345133875553	2.377497493387904	2.302597680131783	2.4698005923528306	2.3956065758935114	2.445362124178615	2.316753534318122	2.7276746766262003	2.4711182453806324	2.3221317616292474	2.3670946585672583	2.618357033922658	2.2632827882506956	2.513355607985967	2.3778312876764547	2.2500104980018816	2.4569357199103186	2.3645770213287447	2.626504535898903	2.0507808124008657	2.5078053225561177	2.1377080994297026	2.3068221802793065	2.455472923104738	2.377049142190502	
P25021	1.7230060940112777	1.8713297411199337	2.011684617428886	2.094486810653149	1.6324615020133115	2.1213203435596424	2.23606797749979	2.1366781504284926	2.41630744456633	2.2902182979076486	2.3075209160000663	2.279665545644799	2.2127016413694385	2.315032397181517	2.1469455046647083	2.123949320084102	2.275034340400162	2.2748569567235912	2.00499762989081	2.117634293262177	1.996089927833914	2.1682241553064396	2.315032397181517	2.3514088374228033	1.866027916507464	2.084166500066633	2.1250607672400355	2.240270915650651	2.4653853654145026	2.161452058223823	2.024073862288628	2.3326822008151904	1.8114220932736798	2.301494079940246	1.9363249569333596	1.87120828732278	2.3551804601770967	1.9246512430587028	2.0450991554336806	2.511389870496545	2.0728904939721247	2.2389560921813656	2.2221579851826734	1.9343926695477325	1.9075407557097903	2.2006347646410886	1.9554371644551074	2.131143580142754	2.077352526298442	1.934189720796038	2.099106952968333	2.8313005412887624	2.015409387692733	2.1566273824345883	2.320059011440883	2.0345681587483364	1.7962814551499728	2.2954514201398877	2.1429721289495447	2.17887408630022	1.9686003649024892	2.1192733293382537	1.9651182699305445	1.7079945463526418	2.3224585627111214	0.0	2.283993889313138	1.8491414168721216	2.1172683847880833	2.285368789267627	2.2588560280716337	1.9179058603782817	1.8888378261071888	2.1113442765165606	2.187892821872224	2.0456368451024756	2.2857298507070385	2.1203994317109216	2.153340428264886	1.9384578410821545	2.2405391083102666	2.0104161159281624	1.9182260162407132	2.301494079940246	2.044782203379924	1.949348973312139	2.0620075169601106	2.6362194100221967	1.9216933277052017	2.4050942405205507	2.0376150274278992	1.9327830996270847	2.2285188999879066	2.1830903014907106	
Q15077	1.690854576103713	2.187026844771936	2.1111111111111116	2.1496195471596518	2.024350223444672	2.142808457706791	2.1797592318056545	2.2933074933944777	2.496911672693804	1.8485462497963259	1.825741858350555	2.3328041728019047	2.175097205243935	2.5186036205665365	2.4072293381436998	2.546221740130231	2.324771411170899	1.968790260097886	2.0539355291841797	2.319818665752845	2.655503253785278	2.4494897427831788	2.871005007499364	1.9829059829059832	2.224998266055644	2.390220881884671	1.9559217872275085	2.271464066364932	2.1521056298368135	2.127277283753887	2.4523860892739138	1.9320163338330065	2.0601955888210064	2.6013410596540343	2.0427279495243074	1.7452838487427715	2.5718082220228236	1.9782770905294293	1.9021754926762868	2.683244013855929	2.271264400132368	2.051798368068821	2.4757590181698603	1.970836759060526	1.7581111740952884	2.223922252221381	1.9757741008583682	2.3422381640285863	2.222222222222223	1.8810131277307012	2.3036722562459997	2.403753259053576	2.0800047483326627	1.9984561942894399	2.076835142874877	2.2580446036557307	2.5348101957134843	2.131480677027876	2.353925488971959	2.2635054208292624	2.090933489341864	2.1334707710358254	2.3227272178185423	2.4695678634325415	2.5238594384601862	2.283993889313138	0.0	2.29270316009232	2.2840347218801216	2.0671572307709836	2.0957040126511126	1.9759003396334789	1.9390799014474709	2.233640408039114	2.165070637230465	2.497214371461129	1.8358012718048364	2.2116829069430817	2.2925065800893765	1.772173213366474	1.816441366753461	2.192603062220924	2.383067843280802	2.006317183791064	2.2777777777777786	2.185812841434001	1.9705548507344535	2.3260468239398144	2.1718078910763086	2.4054405565286285	2.3117520478771505	1.9552018593765577	2.249193531850924	2.37141515465577	
P28222	1.8861910923166538	2.058679981275898	2.166535841157588	2.0314366083827378	1.7984860728387686	2.429293485096994	2.1752756100301025	2.1726326374873963	2.125858503385687	2.5820200769584827	2.345932940334022	2.374180846919112	2.2879269101738933	2.399245204438348	2.3370354498546986	2.325545799442816	1.9154022929602952	2.1586197122783046	2.3120530866439055	2.218458050639899	2.093174037441801	2.073783858326536	2.4985965448382323	2.6509949874299688	1.5755117706257233	2.2902438378335828	2.5169353860520824	2.0215673854407012	2.2741055653704785	2.387680968673007	1.9823198119210468	2.611191206194239	1.9248475953451791	2.3674019170252225	2.0016859144863366	2.2747301008119396	2.3560603574958057	2.1542904860093426	2.3270469252445802	2.0354009783964306	2.268011805749787	2.3327393693858074	1.7859872807199468	2.0282695952511873	2.123724106759788	1.9846348556356872	2.2512529072841287	2.3222526010012667	2.3003828265973514	2.2153042559734293	2.401569958445126	2.6878411031752547	2.309518900338426	2.5594961238812743	2.4639166298390154	2.089458117067219	2.118316780080941	2.2208045364497195	2.2139714900631886	1.8542237266904518	2.009632731109939	2.388885592994616	2.0355866478133184	2.0238562086118717	2.5753937681885644	1.8491414168721216	2.29270316009232	0.0	2.1987208596793297	2.5590006804513403	2.449374023414139	1.883628019520844	1.9686099588460968	1.8836280195208444	2.174105492812517	2.2497165354319475	2.278101253152602	1.8535120758457753	2.5599844546721893	2.268233033207357	2.2752490647461956	2.020305089104422	2.217625631542208	2.3423779997851653	1.8507725501805716	2.008548121921674	2.3654399426848665	2.5649167990289765	1.795396382261563	2.467908378748377	2.125261088402448	2.3593063664162504	1.9305272342704947	2.3237682333864997	
P35368	2.156487665067152	1.7129308892669788	2.059491677278327	1.989414133618569	1.8082906458000025	2.219461022727129	2.1051577255841853	2.1608135959374484	2.3611097607083043	2.1417218465737675	2.052121570101456	2.122294096350683	1.9134150163499246	2.300848747457704	2.0926376254394734	2.2384427037336625	1.7599792946988304	1.6861124537264909	2.176128946106513	2.3981850058563143	2.1554994052308185	2.2353606101573686	2.1429419995004855	2.1831401768634318	2.0480156058098413	2.3590701085087535	2.3301828396320534	2.1555800964867244	1.6993101419922398	2.2196530143543236	1.9210663361187184	2.2899419066758906	2.0902605219414108	2.1882008912565287	1.5293276219327914	2.048986849015389	2.1541810201950513	1.962379570370195	2.3212437690697985	2.70666300538614	2.042624304561848	1.9457230480665981	2.0899690464797187	2.0352675621614904	2.0077434849013382	1.9275982502420763	1.9455395053666082	1.9768968358717007	2.0006120887672014	1.8317674254190799	1.718841564052385	2.2330488126089	1.848474913038376	2.034820844145399	2.274609226194488	2.0414288855369476	2.1164448594223293	2.0814454255847763	2.187492621002902	1.9975242303183995	1.7674747359294158	1.91477928392607	2.189450734994338	1.9373410852411117	1.9723164162669737	2.1172683847880833	2.2840347218801216	2.1987208596793297	0.0	2.120519111160544	2.1406576231821344	1.9742472505336865	1.916427102048383	2.0823436027794755	1.9384964779543252	2.037554316622269	2.298040847229915	1.9707228898751061	2.0905187382660126	1.8474910393546882	1.954016841836788	2.1064999119155736	1.8029100488998444	1.9469195843096854	1.834918756838996	1.9629514123170866	2.0709122834998133	2.171112201384562	1.9123492027344482	2.5551762404645806	2.1282825885815786	2.05399166687284	1.9834022026610394	1.6983219720244902	
Q8NFJ5	2.0765001349990055	2.272383728741889	2.2680353217944607	2.0212041639056038	1.7493189244788319	2.2748260548625825	2.1069543556529013	2.406388968481809	2.8776268621312666	2.029370147426603	1.6088594299539491	2.2315648448576924	1.8905449229332367	2.0352841710200407	2.1152097829850125	2.343495160842592	2.1724652389617303	1.8124303868787712	2.2122231450695913	2.2113294215586445	2.4055378662651528	2.3937270396153267	2.4740143575614346	1.8187062180825986	2.2955043773130615	2.377645676819202	1.6782051241579685	2.6397024876913187	2.0013401575033427	2.591234655800227	2.3417360676751957	1.6230430296315328	2.3435317945761587	2.151269062642249	1.8442456762939232	1.7177051631272773	2.4967434410949974	1.9447778431183191	1.9108465789428855	2.6253158934945695	1.8685342165299503	1.8201717107500595	2.6001416033861386	1.9134837648496514	1.8266235398498991	2.400849518905768	1.5976687255940019	1.9209800184731296	2.099069432633319	1.4846435474240012	2.1875581141900162	2.4370841803303938	1.845127920069532	2.0885241054045833	1.95360386141543	2.0405703224467215	2.1635531872937883	1.967353538996748	2.3158364450067537	1.9569476845078548	2.021995050332438	2.03029123809999	2.182250636187539	2.42173118692084	2.4547345133875553	2.285368789267627	2.0671572307709836	2.5590006804513403	2.120519111160544	0.0	1.565100564328968	2.2463773447569686	2.081991678444567	2.2524121506297066	2.0250063919834838	2.4563328000862623	1.9321211356285175	2.3780879567168363	1.8578515618949494	1.719000035716489	1.6146881918402405	2.3558553311405044	2.165431465709127	2.215130861535682	2.196402433778184	2.5901807760513935	1.9577943150090251	2.6923382171651746	2.075737898262655	2.567481350870028	2.097222733823538	1.4767346000878858	2.430359191920137	2.254352834958256	
P0DMS8	2.0586032211726044	2.229100466306732	1.9364916731037087	2.1281186266016485	1.6351180725290488	2.277227236989952	1.999565925116971	2.110379990358065	2.7872062210246518	1.7405233216672473	1.8782379449307751	2.038517980189421	1.6729221449947882	1.9773017529507793	1.918477405536889	2.1593282318115548	2.3412254922487823	1.8611710720437027	2.055642417443516	2.1706693796051844	2.3033791601808757	2.4526377838493465	2.4374109670349444	1.6070705868559139	2.355057599358516	2.2380081669992977	1.9369658095307447	2.8005304000388844	2.136813567493014	2.576604138956718	2.4163792932585917	1.4989869264124875	2.0047686206199016	2.1874007914011147	1.8237918501244466	1.6197954728104949	2.3124061542519345	1.9883922409081427	1.5409232441768292	2.7047660965762295	1.654958878307522	1.9444444444444449	2.709448488366425	1.5680844648452104	1.9222412278037537	2.4909131911965736	1.7339715925960877	1.770250504327725	2.092756466870819	1.4667261445490656	2.1011736138538284	2.5567260456612013	1.8917951498216952	2.211083193570267	1.9693993651118837	2.0344259359556176	1.9638023685909383	1.740051084818426	2.192157739660985	1.7838438175558142	1.7422924851370178	1.5656911856713285	2.1191367914178505	2.2912878474779204	2.377497493387904	2.2588560280716337	2.0957040126511126	2.449374023414139	2.1406576231821344	1.565100564328968	0.0	2.38166697136186	1.9202864369671517	2.452646492541869	1.8199511592958257	2.1991288730889607	1.8541270076546088	2.52685231837733	1.7794349914759149	1.679085959752731	1.609130856092625	2.116370700825038	1.963399671896921	1.9720265943665385	2.3412563895228304	2.3537466849238737	1.7707499980391226	2.661453237111885	1.8839882930259328	2.4225846604604464	1.7613126418163878	1.674471521192119	2.359213032786135	2.327767860839598	
Q14416	1.716073135656058	1.88719047509078	1.8961909652920155	1.9122714260586595	1.8033287069253539	2.2150178477258247	2.1840958435881968	2.093330492679723	1.724710162367961	2.207931522969553	1.921868724065549	2.2859583409004163	2.123378512960543	2.0693533249281058	2.0559854388023933	2.162800586431472	1.6225402264141804	1.9499661052157236	1.775223881371414	2.334416971141982	2.264467137912387	1.8721012593590394	2.2114879754916017	2.3640747729620064	1.9628094117557227	2.196265803018535	2.0318885353400487	1.5357990642085642	2.034865859398095	1.7009563766174929	2.091794812196498	2.361865543411756	1.8276015963977794	2.4023309038569804	1.8828693992522152	1.9806392249828677	2.03982833934114	2.0855102044872935	1.9848406647478687	2.34495945125899	2.181274507600695	2.1476133623961156	1.784753231800881	1.972983618751457	1.9098938116728885	1.407347698735356	2.0118113297624767	2.137185607064877	2.136595209095641	2.1136257935720164	2.136443844578665	2.250124556180165	2.1545477772765853	2.239160742432268	2.1085050375020975	2.16143306631656	1.9838274890199492	1.9920063244033388	1.9300442422322572	2.1941128769994553	2.0446487525395867	2.2488997267056225	2.127910254332499	2.2459612462761793	2.302597680131783	1.9179058603782817	1.9759003396334789	1.883628019520844	1.9742472505336865	2.2463773447569686	2.38166697136186	0.0	1.8438737056031065	1.4670545780399893	1.9847254087396793	2.001658799420463	2.038815200692372	1.6260767992073484	2.195956097783151	1.840566824752851	2.152371541219425	1.9202370213608857	2.001099701935776	1.9415774986827083	1.6129263660372437	1.7828886549880973	1.9409714686760688	2.401480544228088	1.9539190016332113	2.17886058320577	2.097551711732278	2.127474030962216	1.934447168434668	2.1718209673368496	
P08908	1.9189298232782412	1.8777202489543892	2.0201530928418574	1.9964551919172475	1.5275252316519463	2.237232293109799	2.0425168297960234	2.015564437074637	2.5124689052802225	1.909277412186713	2.03385694533172	2.330057223903883	2.1272775835220408	2.160246899469286	2.25924028528766	2.408442492171079	2.2750343404001603	1.815670614294984	1.8498659768295114	1.9764235376052366	2.096624270901521	2.3162403018258853	2.048881808857374	2.214435115257256	1.6180406532456322	2.2067604461442256	1.9562624593641198	2.2949034037739073	1.981686991765685	2.0726392192886176	2.238861317723811	2.0599731996638524	1.9216420929333664	2.410912690248238	1.7773347272763147	1.8753787496251138	2.495829855311989	2.056493779875512	1.6925490309654914	2.497873245042534	1.9695600185489812	2.2403772279365786	2.2281656631009796	1.6680827317612277	1.603434875933707	2.132813765386732	1.9243169873408577	2.081155324091212	2.0338569453317197	1.796221546950717	2.077909606631947	2.367132511400791	1.87149672722129	2.042941778688543	2.1470531614532766	1.9690898442719198	1.99046452764491	2.0292992769809866	1.8221075043958723	1.9037406322978268	1.8801467471007707	1.7440374613713623	2.010965310859808	2.1789183521153763	2.4698005923528306	1.8888378261071888	1.9390799014474709	1.9686099588460968	1.916427102048383	2.081991678444567	1.9202864369671517	1.8438737056031065	0.0	1.9896466449162016	1.6640813281407443	2.2673180836655904	2.010775037999906	2.1056100659903763	1.8524758208048673	1.8628509061711267	1.7444816575256745	1.9512554828068205	2.1039718464999	1.8786076404259255	1.9430550591691833	1.986256793413862	1.855397531527946	2.3702437755546475	1.6424556860169164	2.0681818181818175	2.0516253719104443	1.8031293659091916	2.075494896009355	1.8487487392359305	
Q14832	1.9183850303230254	1.9991953398606208	2.1754988114949287	2.214461747343997	1.8303097117448042	2.3534351503537168	2.115693032299445	2.4739835575617706	1.9438484284539175	2.498294907977583	2.0818506834925334	2.37183589995855	1.9827244393386234	2.159762978793616	2.279838669700467	2.2578473030511175	1.8130219389290518	1.9499661052157249	2.0880555497218016	2.2995081842153455	2.261217710954029	1.8153822733783413	2.056432435034419	2.501705975943999	1.9156237237331168	2.1488836926570687	2.1767399221072603	1.4998116775598591	1.9762046827433872	2.2358745376467106	1.9461167082717665	2.7381611516151736	2.114823996537816	2.324553013549652	1.9716600021162904	2.136502508654568	2.057772841142566	2.2043495037287686	2.1480461513566995	2.27215764731837	2.1650335429767673	1.9295995090830287	1.5545792509368233	2.10566873711176	2.000158880773472	1.5566645675764677	1.9796571876391535	2.287231484844452	2.007259668082867	2.2197538249502538	2.292502730996476	2.5079775267389275	2.2454567741480744	2.631654524502064	2.5191756552212694	1.8590606836940005	2.1016314921153727	2.125349101749179	2.230786335660503	2.1731608428832354	2.156658701917345	2.150855046663307	2.046492797311452	2.40340759413906	2.3956065758935114	2.1113442765165606	2.233640408039114	1.8836280195208444	2.0823436027794755	2.2524121506297066	2.452646492541869	1.4670545780399893	1.9896466449162016	0.0	1.9275906039229855	2.1785623120803077	2.3575065092785765	1.4817544820771469	2.2344599836840056	2.1213169733968176	2.312851225556507	1.9592270727015295	2.0999116112963856	2.3550358323444462	1.3136645191197276	1.9642888072217806	2.1261024007994354	2.4499801880735914	1.7215050148327251	2.4989517090684936	2.0863039950739677	2.3543475688835103	1.9037958894380906	2.0684060627369996	
