	Q15391	P35462	P08588	Q14416	P28222	P30939	P28566	P21917	P25021	P28223	P21728	P25024	Q15077	P43119	P21731	P25105	Q14831	P30542	O60883	P43657	P08912	P25100	P48039	Q13258	P14416	P24530	P35372	P43116	P43088	Q9H3N8	P29274	P47900	P41231	P43115	P41145	P08172	P11229	P34995	Q9UBS5	P18825	P18089	P32745	Q8NFJ5	P30874	P47898	P25101	P32239	P35346	P08913	P0DMS8	Q9Y271	Q99677	P37288	P51582	O15303	Q5T6X5	Q14832	Q14833	Q13255	P35368	P20309	P30872	P34969	Q9H244	P35348	P41594	P07550	P35367	Q9NPC1	P50406	P08908	Q15722	P28221	P13945	P34981	P29275	P08173	P30556	Q9Y5N1	P32238	Q13639	P51681	O00222	P21918	P28335	Q9NS75	P41595	P30518	Q8TDS4	P08100	Q96G91	P41143	O95665	P21554
Q13255	0.2758666514625594	0.4200713391862454	0.2459007352336502	0.612543653767403	0.35435024973074714	0.3896677428332524	0.4808895063458355	0.33306412638085386	0.3304391729506503	0.48164677911400056	0.5528041012933815	0.22479765933886897	0.27708431943528666	0.32765022069215294	0.36467443939412947	0.2709770327608457	0.548749547963307	0.3592852716394075	0.3887648531980199	0.33357294650597863	0.41514288401719246	0.30247100127140714	0.3391264662967479	0.3464373723848868	0.4948012845265301	0.3786454765193321	0.32403667753207255	0.31211237498993005	0.24641751622367078	0.2635039656975349	0.3363619618812821	0.3113266741197194	0.35578130414298936	0.3267861201419027	0.38113792013757486	0.4511630962485762	0.585417157180695	0.2827363574144414	0.5035203952443313	0.3297422099107927	0.2872396578875622	0.3298878594670824	0.24089348679368627	0.39424607825740526	0.4967034766227835	0.30798309462183376	0.4863784074689022	0.3655748924663603	0.3358844407581142	0.30317269382754775	0.3079798398116855	0.2840168021284012	0.3680020277895257	0.293040389101625	0.4936618772710353	0.37279501254714176	0.6069617980488649	0.6616958542722935	1.0	0.3811980308195273	0.45720038706235555	0.35608319884369743	0.3676798384396904	0.29638522924396404	0.33275719556211053	0.7706006556395008	0.2849398496179385	0.3834710267076096	0.308645197800299	0.3748765020484652	0.4703690743663059	0.3157154109278845	0.36988949828752204	0.28237042633886417	0.4356659650575779	0.35585459895597504	0.3489189137517005	0.3027923747062209	0.5517299475760608	0.34822574143987617	0.3137162768740442	0.30991585328850146	0.403809982181604	0.40283524785313923	0.44311466182828374	0.2866737581509937	0.3272560307542115	0.34910582534328305	0.2253333189710687	0.4174592318449013	0.27710054361651076	0.4087502770061647	0.4470047663659898	0.49436847664483774	
P35368	0.36111009969922203	0.4386670716928166	0.565137205256304	0.42711681008783364	0.44735231906719564	0.47175891948836857	0.4398434299180204	0.31498072671619	0.36257185294955263	0.4556284732135027	0.4901660662356466	0.28351721713256806	0.3341538040743367	0.34632949726079554	0.5286034099658209	0.2654916106810155	0.3262212052744135	0.45337100867721913	0.2571646453340994	0.3441542661981105	0.43693150226069843	0.7058051743160993	0.3654356197319859	0.3240516605817064	0.43361215724972824	0.3991186197710619	0.36858393770904974	0.31404063465144605	0.33807102153486535	0.33662543333961514	0.37551919777950626	0.3602755973485392	0.3743336818797307	0.43931939429308964	0.43967051488312536	0.5176267307082592	0.4692626094476679	0.4091425075326647	0.38792956920090216	0.6393226421275017	0.6906012917564694	0.3264894390568358	0.2608478630217593	0.3989711419351305	0.3507817075886481	0.36478001481810046	0.4283121705785425	0.401717614867492	0.6891348986284528	0.2703929081795153	0.34356560544695663	0.29802333599387454	0.3674556773988815	0.30454055553181547	0.33340354344980333	0.3442792109760723	0.38255433083281104	0.36346822956016006	0.3811980308195273	0.9999999999999999	0.39598269347166926	0.4110175998080776	0.45888332341297555	0.3085033588945174	0.7470620360884971	0.4463564314552746	0.5971662031376999	0.4389976680352685	0.33405290845311586	0.3754936868442611	0.4403492903400832	0.3798717511740678	0.48103094284682957	0.6137543514548205	0.42703698376232757	0.37830071712736657	0.3498731669277799	0.46101302172690717	0.4130171144453961	0.39276151979808965	0.4289400938527381	0.29369545405292596	0.274258611624541	0.4227447494935238	0.46287888128452004	0.3722449310142242	0.4087065256051419	0.31176917405075966	0.3144801226192938	0.35134832871820404	0.23663127895013883	0.4450432165227599	0.35144123641190206	0.36916643596362364	
P20309	0.3563408059636319	0.371317869148152	0.3279671636473383	0.42626982731704666	0.36067498230736106	0.42697578643025663	0.4420624928181372	0.3329039412377367	0.4016990437310591	0.3881001091530335	0.43763421782323886	0.22643364298230892	0.3603188863070838	0.35719185157284505	0.4720173351466811	0.28334595146127284	0.41757948831710573	0.2765788143432041	0.30826425427935294	0.3596761320026045	0.7226181020076178	0.38173104920490586	0.36048614836873977	0.36268534091403415	0.3928864014000114	0.34375654407255296	0.34110621677478115	0.30912162503732155	0.3928237664261709	0.29956634991414927	0.30366468818115105	0.2912914284249648	0.3691476562788721	0.30763206837759827	0.40728801982189	0.6429421769089823	0.6000954493535616	0.3904427326591092	0.41544773232353716	0.29717125840467395	0.29875610569226624	0.2688651492473553	0.27398591082226814	0.34902623848567504	0.3377538071190438	0.2809128391628734	0.4227364642638044	0.3622871360815225	0.31260122201232343	0.2876642945219722	0.3804140613367024	0.3476680146039751	0.3678235094207612	0.2839879259049929	0.3869690684970575	0.3800788151726519	0.38114138941425874	0.4086699557404909	0.45720038706235555	0.39598269347166926	1.0	0.29689921716484624	0.3347791424934665	0.2389955182057875	0.3600074565173645	0.43523013051737514	0.40443356605813857	0.5284179475142645	0.30075171653365734	0.3985297145892226	0.3028596699902102	0.36026015676319834	0.37983955256718027	0.3270695273667654	0.427649876800829	0.35437235752276364	0.5162471765544757	0.34794246720189215	0.39130345602593464	0.3574801113803435	0.41488864760232247	0.21473659275723958	0.35657879446739976	0.3876848290281196	0.37642686088228844	0.3569450134077522	0.3764927275577624	0.36914605534218714	0.20105307396961372	0.3630824507868802	0.2653535629221497	0.39133163778723934	0.39608941162989986	0.3380095169993721	
P30872	0.2525281984440719	0.4117014881111912	0.2735195145201855	0.42314208511995244	0.39988637045106534	0.4743903137361758	0.4261395861292705	0.32205060990765433	0.333569649082598	0.3850549899815983	0.4499547316523925	0.2811607944747451	0.18983869468215808	0.3200182283134301	0.34183102622214256	0.21068444728808036	0.3778144733047724	0.4186770342455191	0.3277533628156062	0.2688742540589272	0.3116396515503143	0.363249760255612	0.3486857591685535	0.358714767903041	0.4032262470534664	0.29189514056858645	0.3140690809893712	0.3264472762836514	0.3130604881437764	0.32533434410555817	0.3789653318937583	0.3201814547971688	0.24494670150851391	0.3663710065595666	0.41901722335549774	0.41449148837897654	0.35336439723712676	0.38719723816791574	0.435012720881631	0.36416285784878144	0.38428707611428226	0.7202986482392307	0.25667551191962534	0.7315212242412863	0.3340169326179253	0.33518832270024546	0.3574638798214602	0.7310902200775135	0.3745194660465456	0.24619736968544043	0.2895082851930889	0.3066693621271357	0.3446461015259399	0.2400350885005569	0.33395595940085054	0.3159640737475491	0.3675201370206059	0.35923932587114316	0.35608319884369743	0.4110175998080776	0.29689921716484624	1.0	0.3612099642048351	0.26146612274431735	0.3816228684910084	0.34904747036040373	0.31409416018318476	0.34923144311562526	0.3095214708449121	0.4273617790838471	0.35054982580085603	0.33599093876644676	0.4376675268039133	0.3108779647823209	0.3561515119251127	0.35647196660369573	0.30220904649831903	0.3072944546551779	0.45984671410810296	0.30195392806392934	0.3099783122723999	0.28607034701015593	0.27344564877238536	0.361112598989606	0.36845729972171354	0.3193118250688153	0.3021676777596261	0.2854089696298013	0.32874320803199786	0.38582964251175283	0.2812088012025119	0.39262277015031055	0.26188175481189385	0.29726505374633244	
P34969	0.26649850090728777	0.4614119697623691	0.43543415602610414	0.44000910814195454	0.5194995452776007	0.44297545703188207	0.3800267513598359	0.2740178426896105	0.3798425813219415	0.4988936664106881	0.5709179672925904	0.2769555301127025	0.27653663004773604	0.2844836750105043	0.3991988824462245	0.32222198251580103	0.3588017438395299	0.3878117013268627	0.3171421450078292	0.21934036415947017	0.3780527051674215	0.37526017164007514	0.32822406078254535	0.3567690014447235	0.3359195144042191	0.26962049437173047	0.3690054195328414	0.3285744352168195	0.271164327018921	0.36281841583834923	0.39045311050872455	0.35408166601073554	0.29756843566378444	0.3719543252450915	0.49468532801488224	0.4269723742006369	0.4085206637461463	0.3101894822922084	0.4238003107900267	0.39072756584189994	0.43561826186133024	0.3538324975313272	0.28483284301580103	0.4129443097532629	0.3494035161122375	0.30851021977773563	0.3878564684442249	0.3945490886989059	0.46379678429535964	0.21836007827658888	0.30396555165717465	0.2391495498395878	0.3935900024465203	0.2603063468058876	0.3167031861112304	0.3325806323690199	0.3855057478868	0.344208190798816	0.3676798384396904	0.45888332341297555	0.3347791424934665	0.3612099642048351	0.9999999999999998	0.27361917278979025	0.42496854787538124	0.4410553378368007	0.43670304193493126	0.3745261701669351	0.3188042342916508	0.3911133913256104	0.3972464814055125	0.3321761646959694	0.49557570040513915	0.4930758140057875	0.3525378915617069	0.4446851811711249	0.3037386505913644	0.37995327317054994	0.3989346307046321	0.3273816569804655	0.39894004554877144	0.35497257812571853	0.3727337354285639	0.5935046639797192	0.48821228425936297	0.28346063119883075	0.3249117244774512	0.3353274741493791	0.2700259279131937	0.33856657969783677	0.24101466796448884	0.45694748397165635	0.3009645485971758	0.454265489615812	
Q9H244	0.48743651428695334	0.3049787235886178	0.3422096614593353	0.27183660105764385	0.265150989504394	0.3344765759363114	0.28684243327011794	0.28807066639076345	0.3550256947920043	0.2939814276402547	0.323853874744476	0.44852773156937864	0.4793176608875209	0.31669181561642556	0.3954659390444168	0.31167920950377115	0.2491099687939065	0.3725733300041113	0.2913956642619682	0.2425348010050125	0.29316996694928454	0.25761379864450257	0.3068384591806226	0.3577124084965456	0.31316136570369946	0.28500985715404115	0.377650639725665	0.3071908400456832	0.26568984913767674	0.3277291558533738	0.4005019145539912	0.43835106509059985	0.45241817854940014	0.35750303909207704	0.3207830310524784	0.3943594460565405	0.33819501431021876	0.347888819631141	0.32639247486341827	0.2932138865135056	0.34264496597389893	0.27460063942337365	0.27308665928025244	0.28021646997450034	0.3346046738867611	0.2592072699550457	0.27984070339227196	0.29509142775209457	0.33795098154228426	0.3467721197704191	0.3357043216615505	0.3057510831066427	0.26423251213504867	0.4933185535045329	0.24795430560124593	0.30235916176580135	0.29852153218591115	0.32098089755286296	0.29638522924396404	0.3085033588945174	0.2389955182057875	0.26146612274431735	0.27361917278979025	1.0	0.28022396239420944	0.3239916394957876	0.38975679996149115	0.30463912346430505	0.2659456355755153	0.2910841486674389	0.3537706494170038	0.3548591755281583	0.3217763130963074	0.3057288206353095	0.2603329701942849	0.4089723548643811	0.31864744121731	0.35272532572135024	0.3682646046531892	0.2777731401057119	0.2719491411539376	0.4182661346948787	0.22799193488250596	0.34150262980709517	0.2939512197959834	0.2643892220584925	0.22870165747277085	0.3440468622155177	0.3275246695710643	0.302647823635313	0.29804423913289174	0.3801093908653725	0.3171938346675679	0.3734013226519617	
P35348	0.31688936276970286	0.3715418474157372	0.540808235665893	0.4104917698253072	0.4204962607722455	0.44064316005911086	0.40094670958288725	0.2905644401022328	0.31968269039332675	0.4378138325942555	0.4222459725577201	0.267525598350257	0.33274135328533877	0.2822153204818607	0.49852295900095567	0.2587593977712034	0.3048806005349662	0.376177000624141	0.30809899555097153	0.3333540839783554	0.3843428638941927	0.669627282184561	0.3666102648650362	0.2958564254793745	0.3511216478298898	0.3264490024952769	0.3240187451709745	0.25497223556568116	0.3165719704367592	0.3248830450804749	0.3399774202405602	0.3064823981897253	0.35888726291037587	0.35987223895473475	0.3907236555489203	0.4837511028139934	0.40227171471056367	0.4181244255102212	0.34620617603429654	0.589141577688158	0.632169218973327	0.31949016422127796	0.19703143481040458	0.35751458970960587	0.31612075276921947	0.3738424118147573	0.3321234592390865	0.3427408002949393	0.5882758081737951	0.2522060850390575	0.3255009567598279	0.28971816519805377	0.3883640852398198	0.2916071309317028	0.3082911395705986	0.2723760968138973	0.39824079546055413	0.3241237660441582	0.33275719556211053	0.7470620360884971	0.3600074565173645	0.3816228684910084	0.42496854787538124	0.28022396239420944	1.0	0.3310448439173682	0.5220535413056642	0.4150947542843807	0.3280397198693704	0.30779868873008076	0.41323449328573975	0.31900104949664454	0.44377659686898113	0.5876414987089352	0.39275500884629755	0.3313518088656816	0.31485360492356906	0.4078871259542919	0.33666025719157633	0.31425763458481604	0.3929169115711092	0.29553585870452886	0.22013066789742985	0.3381728469543776	0.47048353752200145	0.3689222228275819	0.38123240357519317	0.2913531203130675	0.2528947900692621	0.3196404866066621	0.25280167279663684	0.3890038352521439	0.31258386186750126	0.3173844326123259	
P41594	0.27903333819284226	0.4711309381042559	0.28706402491174554	0.6405377922360945	0.3927134640025396	0.4094116371527179	0.5063750017113109	0.345648440118406	0.3154559542823533	0.5232649392795937	0.6206452679908179	0.22463188055203764	0.2474097358851577	0.3686236019268754	0.3986099188175184	0.19013369527535712	0.5775891748945892	0.44625556112620574	0.3579847435574055	0.32671648667836145	0.42108261080727294	0.39884776728126214	0.33584861596304066	0.3443126033625856	0.5169959069925456	0.3776832308881696	0.3534147350368211	0.2938962462348426	0.26169738965854106	0.2923911214943973	0.3617481843654478	0.31660785163771377	0.3131039356615435	0.3590357426626648	0.4243032442940808	0.5131492619233473	0.6764223943811463	0.2632576851932976	0.5498108804552004	0.37287909521256796	0.36718649870973397	0.31665507308269025	0.2125094652429816	0.39326250625618686	0.5032256366710154	0.2639007548141945	0.4755453343267798	0.3343442518866033	0.3861591688219327	0.2897615177352425	0.28948471073543525	0.29127646337842106	0.31651338486804953	0.24710525616746848	0.4500802276152902	0.3623791347955684	0.6121866865478596	0.6480782814549108	0.7706006556395008	0.4463564314552746	0.43523013051737514	0.34904747036040373	0.4410553378368007	0.3239916394957876	0.3310448439173682	1.0	0.3382037496936892	0.3528278243557508	0.2517907168475293	0.35878384018699283	0.47943768402588266	0.26970831783960186	0.4437973353209118	0.3329644251179996	0.4031959877474144	0.36244832853704834	0.38277131885718463	0.3663515331266962	0.6019086432269365	0.34342569454281063	0.28900334951066753	0.2784949030111805	0.42140598586184697	0.47726978505602724	0.493937041058403	0.27770623080706014	0.34826802793954476	0.341037899185328	0.2330513244389037	0.35471209080712907	0.24874917293340512	0.4318306337998715	0.4982333189887407	0.5112590254572705	
P07550	0.320745247115061	0.4037172271420307	0.7061839315368755	0.2879766897817798	0.42783976572199556	0.39431264150475454	0.34512304479408157	0.33181098989919905	0.44105652343098967	0.3789958055960182	0.4172551333043416	0.3141063263290016	0.3139486348531265	0.39331684910394604	0.4879498739033133	0.25222216320115	0.28580009018400854	0.38705528680868584	0.2508598801504014	0.29513948943846136	0.3890991900667859	0.5070862028119663	0.353203368408356	0.5000790903782052	0.46314778560850184	0.35757329378946046	0.46155976758826556	0.4131164501576261	0.3140865713998193	0.3293666290518692	0.41619253382936106	0.3496207598551355	0.30750520028805217	0.4231955907297871	0.4907755029622315	0.5649068831020327	0.45428321362164037	0.4483697241758807	0.40305367436449113	0.5276225296186352	0.5812821922228406	0.3522469460345913	0.20734258612810302	0.37685066112442217	0.30652346324207397	0.33955133100662804	0.37987227838949034	0.4109716247895991	0.5542357669971921	0.25409341143443054	0.3279972946803621	0.26621830035813265	0.33516228181649793	0.29553722405249727	0.2807305608065634	0.3019018044863059	0.30824619414300247	0.2989786250750326	0.2849398496179385	0.5971662031376999	0.40443356605813857	0.31409416018318476	0.43670304193493126	0.38975679996149115	0.5220535413056642	0.3382037496936892	1.0	0.3664507936285947	0.278825559004408	0.4234849038609928	0.3776493530861025	0.3911342275931569	0.3847035929530458	0.6231996516736038	0.3483444635466546	0.45949904956917287	0.3658202510625732	0.5745003882746148	0.39419808088916325	0.3222018550876719	0.5210144072621702	0.37673500790457576	0.25992648848780464	0.42015443722181267	0.36442920820076463	0.3282723006267614	0.38183899776003144	0.4681952508956221	0.3402846610635635	0.43189058455769547	0.2705751063279255	0.5407931495492778	0.30597208516564245	0.430378972697514	
P35367	0.40048145270428404	0.37271041017679085	0.3076543923894802	0.4096246448225427	0.3763197207993957	0.4337185774590453	0.3609405193450387	0.3636600651236239	0.41901165595365797	0.3378613555492306	0.42162029136893164	0.2859576598516862	0.41949366777696795	0.318794532835878	0.40064997457625806	0.33622099407284173	0.28459630101898975	0.30746673471630925	0.24078933021935528	0.3569158814644242	0.5195068182281302	0.40557996277059377	0.37931627124445116	0.36024035938507176	0.35888685076048304	0.3160389966575875	0.3441312923047155	0.3000376952755269	0.36363625976642755	0.3559198274842164	0.3396202719973265	0.3683741038500367	0.36779194787356634	0.36866287701790146	0.41211109919332367	0.5262678564217788	0.5002863666934254	0.45829267186863204	0.3714323018656291	0.32716959281985436	0.3582050632417604	0.2776124714549941	0.2817650159583277	0.3500546230741741	0.3245141298513794	0.35672576878062556	0.3962328640456075	0.33093302062426583	0.35783203199546854	0.2646424590810224	0.38529682666879916	0.2864074652405604	0.32169938103476026	0.3138967552618871	0.3268210044418075	0.38037474199464005	0.30351168467181744	0.29673785281054577	0.3834710267076096	0.4389976680352685	0.5284179475142645	0.34923144311562526	0.3745261701669351	0.30463912346430505	0.4150947542843807	0.3528278243557508	0.3664507936285947	1.0	0.38044416323400865	0.3160778851564756	0.3448299826951645	0.38654551927988834	0.4225630329648989	0.35577444935193353	0.397241176204532	0.3585410105779574	0.3941785362513729	0.3467690756726548	0.4411504497265749	0.32950846087812474	0.34299655836583093	0.269074989188122	0.2151760721631999	0.3662699491631785	0.36152731701481194	0.4171193226467622	0.4293501817949016	0.3033636260407367	0.2854183786831111	0.3421601582784316	0.281173795863432	0.34501484258402665	0.34813065158715645	0.38538532596875996	
Q9NPC1	0.39287559218985857	0.2523671424701326	0.23061016898033462	0.2830047134096005	0.23572707347596428	0.3985977660236102	0.24989928647374302	0.2707054597511815	0.33672249712865976	0.2819850638485979	0.2969077988544626	0.37811145864516765	0.3340666941882069	0.2469457623578295	0.4377928625922348	0.32399437763398825	0.241503990234392	0.23953990968612593	0.2725970518564177	0.4007895060688904	0.3112634566676478	0.26924998618906415	0.3142445397647623	0.32121042563020297	0.24396346573623745	0.2775743156584836	0.25908444317781576	0.3723458277760364	0.3669503739312113	0.2874473586660514	0.28906197381523	0.3248226744436556	0.37231139321123485	0.37030910185424815	0.31445862854330153	0.30451689482650546	0.27707401268178555	0.4854985597104221	0.33427044679565066	0.2600078997936336	0.260459134965362	0.30197299418917256	0.285543409719062	0.310122134322556	0.17212665271008992	0.3088106664853497	0.28326071427319094	0.2954119937862351	0.2677844345419473	0.26806889260510064	0.42813945637222184	0.33967831978493407	0.2715423947953365	0.25958047730676187	0.20388120818045108	0.3033322569643093	0.25714529849432405	0.20815056284464678	0.308645197800299	0.33405290845311586	0.30075171653365734	0.3095214708449121	0.3188042342916508	0.2659456355755153	0.3280397198693704	0.2517907168475293	0.278825559004408	0.38044416323400865	1.0	0.287658510146744	0.209812530254462	0.6591761671875134	0.3260766350330575	0.2455564381155448	0.37043452239544106	0.30536422579272166	0.17242103062862615	0.2735181242264474	0.32886544423268615	0.32015081654536603	0.2823185979312587	0.280025239105437	0.21163286090391936	0.305271084079617	0.2543826482361907	0.4253704180706319	0.2970962415130234	0.22335862805033635	0.3454016055332244	0.2882068037080977	0.2555792402291241	0.3488550919363757	0.28103315224408953	0.2819811047901365	
P50406	0.2940811103025731	0.38475985786974237	0.3668902051063321	0.3480352926656525	0.42553435393765066	0.5025168024659841	0.3995883998949955	0.30699589498000984	0.40418791835070206	0.34225017965527554	0.4532201164913417	0.26831928330659177	0.2544611921128447	0.3393565729551494	0.40774399387670834	0.21942696251563557	0.3358987516476441	0.29214091852279517	0.3370650694095161	0.2518438198749782	0.3795738337532376	0.31713508105895344	0.384847685703939	0.40390016238228627	0.3352985665795552	0.24902543840534505	0.30948883513619774	0.4329756444408351	0.2813233913368036	0.3122901957611381	0.3691763213847499	0.34491429890734904	0.2667966119310534	0.3295817306207907	0.3721984300968243	0.4415733764034324	0.41304267434628966	0.3192080776283465	0.4232176766975524	0.33307402339572073	0.3237190872746204	0.489168987500241	0.20853990863395988	0.42671537000348836	0.35648242454145523	0.24412893741421743	0.3577747207527622	0.48290824224460704	0.34472042547195714	0.22986925205972153	0.2869092695815137	0.2782017420777535	0.30305907338722576	0.23221167006718368	0.2613352840658133	0.2629772008460271	0.34180008543195695	0.33495343216311335	0.3748765020484652	0.3754936868442611	0.3985297145892226	0.4273617790838471	0.3911133913256104	0.2910841486674389	0.30779868873008076	0.35878384018699283	0.4234849038609928	0.3160778851564756	0.287658510146744	0.9999999999999998	0.3394065254262651	0.25676441183992077	0.43523007064180924	0.3593820944229702	0.2854378228475272	0.42198854673725567	0.3544396097265717	0.2732897424923212	0.4125012692678015	0.2839877132602123	0.5159092340948004	0.2325607580583147	0.24767734152370247	0.4289791161565625	0.36783835152068906	0.29157402735286964	0.3379247986181857	0.2997059269230463	0.32624191342784326	0.3934237868403008	0.19184290339793905	0.4110433767518353	0.29101140374557005	0.3367240841115929	
P08908	0.28021878518908316	0.48605084454133507	0.37577061698291436	0.47697397470119995	0.47928908885585264	0.44097312396180866	0.5915214228936071	0.3651543818501163	0.279890657418273	0.4449905714969388	0.509490350671729	0.20199515005775093	0.26520376886987684	0.25913665796656304	0.36801798690350696	0.16138396922998954	0.4326277994453054	0.42272239803425304	0.32239481180026347	0.26716699045453485	0.3447156280439656	0.3353686178055725	0.3321248999241572	0.2980444321666186	0.39518833540978626	0.2519039627601317	0.41362705352010753	0.2694885248851906	0.29255094389997205	0.3386819960121895	0.36687031584902685	0.2810719352798567	0.2843020893100235	0.3525892784817813	0.43101342289698463	0.4716689231158324	0.5119923359992378	0.29970329562944564	0.49384118597201176	0.43491436033227315	0.43300663372320153	0.3524389786475276	0.1424531621703336	0.41964317083905844	0.553921618852457	0.29654638544074985	0.43451974838308094	0.3920430241356161	0.39763593270788533	0.24542933755818955	0.21781888074914865	0.1466197988246453	0.33924950782449953	0.26122846616993467	0.3672547786580576	0.24592724255983678	0.43415103801096044	0.5277040450258331	0.4703690743663059	0.4403492903400832	0.3028596699902102	0.35054982580085603	0.3972464814055125	0.3537706494170038	0.41323449328573975	0.47943768402588266	0.3776493530861025	0.3448299826951645	0.209812530254462	0.3394065254262651	1.0	0.2870975574398448	0.5064013227337294	0.36669952008028905	0.3465830090020748	0.3270874010897662	0.41888538241887974	0.34341825204082155	0.5784663060721276	0.32007019817262006	0.3928215810407193	0.285119058406181	0.3119687439096678	0.4136687207904536	0.5181668538986366	0.2546212942544992	0.3723193136820706	0.3234115829445051	0.2344326569877217	0.38137134879742535	0.2220980593335681	0.4653640416712097	0.3901221195461884	0.4443983664347193	
Q15722	0.41574847895326483	0.30019689509488207	0.2591857257237061	0.27863555101076415	0.33455584140181804	0.420283274347329	0.29521418603540556	0.29814163869839266	0.38014730513518163	0.30277625964283206	0.3193330759890245	0.48094046135994684	0.4266356205008278	0.2681346270672393	0.4790493944908997	0.3692223407482622	0.28112917291501505	0.31119883816058647	0.2997111918729919	0.3205687024370714	0.39672770882170544	0.3138593980962084	0.3271328269173177	0.38539970933314144	0.2760164959322801	0.32972693481832244	0.32868189693284144	0.384302001233008	0.4265505263396032	0.37732627068470403	0.2954544202259541	0.3482990296280869	0.42119362226244006	0.4276833076091822	0.3892385274870808	0.3816622790120379	0.35663467797954074	0.49898444675567577	0.33593297687595125	0.2667568758661491	0.29552576454026275	0.3152011072998873	0.2706848751129697	0.3371679343718296	0.2700851717278885	0.3113942375967723	0.3481396664279739	0.32709107557928213	0.29801272529291845	0.2823064233009586	0.43566262752180757	0.3217601398475518	0.3388332285008977	0.3588000508002904	0.2819830715695354	0.3647925568581276	0.27409739819803025	0.2688846297915706	0.3157154109278845	0.3798717511740678	0.36026015676319834	0.33599093876644676	0.3321761646959694	0.3548591755281583	0.31900104949664454	0.26970831783960186	0.3911342275931569	0.38654551927988834	0.6591761671875134	0.25676441183992077	0.2870975574398448	0.9999999999999999	0.3102875074586006	0.3386936892905464	0.42012141690545207	0.3447396913782392	0.2649496018250219	0.38978985050268256	0.3319934687755196	0.3598493531124929	0.370163914890412	0.4027992113892792	0.22721419519971367	0.2998513271115951	0.330772549545606	0.4142032976133652	0.30246497077467266	0.31786851706240626	0.43985958714216833	0.3528995511712077	0.28768106240716257	0.4010339925500695	0.2949261544785338	0.29105915731986226	
P28221	0.36767682772791277	0.5094387838313388	0.4245422844204435	0.5462807314417311	0.6115472622404154	0.6386689220114822	0.5968024508287857	0.3594230598947631	0.38153884281598455	0.4626304510983733	0.5335639716797546	0.291212918201027	0.3093305863089742	0.32385762360832615	0.4346421631501755	0.21242948193452815	0.5127829875319757	0.3894495428267232	0.33744267377956977	0.2941707987768818	0.3976627206194557	0.4627380686991642	0.4734982745787024	0.3422526132770206	0.4907444438329338	0.30312647686171	0.4595146151909345	0.3715304302876282	0.3105944873501917	0.37519514726142206	0.479632340353604	0.3185599174480974	0.30815205410441693	0.4859864313377035	0.5558412103647974	0.5469902333551278	0.45286086081288035	0.42003734895654576	0.49406592518166365	0.5231678377562313	0.49818733261105413	0.4162876344662152	0.29189501692805275	0.4725072881499794	0.44314570029829076	0.3333737844371616	0.3513670320894119	0.41819405672206217	0.5193161548763636	0.28082800395893887	0.30335656900595964	0.23231419218862046	0.3473129026512098	0.2736561918382824	0.37523687932582406	0.34996463927748733	0.40743130744413203	0.45379574521092275	0.36988949828752204	0.48103094284682957	0.37983955256718027	0.4376675268039133	0.49557570040513915	0.3217763130963074	0.44377659686898113	0.4437973353209118	0.3847035929530458	0.4225630329648989	0.3260766350330575	0.43523007064180924	0.5064013227337294	0.3102875074586006	1.0	0.40599027852962877	0.3559163258417114	0.4185109496334132	0.44036697840022804	0.34315273765609167	0.5428574182381514	0.3864684475919147	0.42486054184768995	0.29256355543174534	0.4180870235253569	0.48230073326017187	0.49609101827173485	0.3160080100469736	0.43697837693603114	0.2930103261716898	0.32930455564771355	0.3329732933988354	0.26895725725882	0.48363587375804684	0.3743549193528072	0.46386881396637913	
P13945	0.3100328168601301	0.3691923839619802	0.6251087340205309	0.3568401416725353	0.4265386204465888	0.3677638747041411	0.3487011240001797	0.27969458487406396	0.40605820114896807	0.3909495719342757	0.416444290714717	0.28954966328717585	0.29932249467640026	0.305786899060457	0.44076385803350526	0.1792415352860866	0.2907414812600085	0.3732824284776294	0.22978989733526872	0.2798625382498201	0.32080327891689936	0.4618438859039427	0.367376894105206	0.35877285831118655	0.40177214284278095	0.2885493128128932	0.33748784649420827	0.34906596166356674	0.3174934361959237	0.3456539803334363	0.3823440515054463	0.29146571353481715	0.3254751678471014	0.3890476575680713	0.39322605283876544	0.4177904600900367	0.3379409274430417	0.4061389526581398	0.33030215640530947	0.577430360247724	0.603603340585824	0.24681014152101885	0.21988915213179755	0.31607142586220416	0.2635751083980674	0.31899394088366106	0.3292461602654283	0.3175747922452068	0.6030549347695007	0.23299461716704148	0.29103279082777783	0.27670056341732147	0.31204350618512233	0.34610342087895307	0.2839016320660076	0.3128303767198197	0.32411897691246067	0.2895713007689955	0.28237042633886417	0.6137543514548205	0.3270695273667654	0.3108779647823209	0.4930758140057875	0.3057288206353095	0.5876414987089352	0.3329644251179996	0.6231996516736038	0.35577444935193353	0.2455564381155448	0.3593820944229702	0.36669952008028905	0.3386936892905464	0.40599027852962877	1.0	0.3493235884241108	0.3870621102464209	0.26673018971542717	0.42816488974836026	0.36099365582923476	0.27065744043260914	0.4246464816500486	0.34667747208273364	0.24865330444071782	0.3761210375008037	0.40061220038817924	0.29145573039984984	0.32030946169145813	0.31278198748959674	0.29834339916577796	0.28648092807828984	0.2590746174128574	0.47224696053686943	0.28155513036482577	0.3433969568085877	
