	P25100	O00222	P08100	Q99677	Q9H244	P43115	P37288	P30542	P41231	P29275	P25021	Q13639	Q15077	Q14832	P24530	P43116	P30874	P11229	P41594	P29274	P41143	P28566	P08172	P34969	P0DMS8	P20309	P51582	P30556	P25105	Q9UBS5	P35368	P08913	P21917	P47898	P25024	Q9NS75	P30518	P35346	P07550	P34981	Q14416	P30872	P51681	Q15722	P32238	P43657	P08908	P43119	P48039	P41595	P35372	Q8TDS4	P08588	Q9Y271	P34995	P32239	P35367	Q14831	P41145	P43088	P21731	P35462	Q96G91	P50406	O60883	P08173	P08912	P28222	Q9NPC1	P35348	Q5T6X5	Q13258	P28335	P18089	Q15391	P28221	P13945	Q8NFJ5	Q9Y5N1	Q13255	P47900	P21918	P32745	P25101	O95665	P21554	Q9H3N8	O15303	Q14833	P21728	P14416	P30939	P18825	P28223
P41145	0.4270443996109562	0.4928602822869276	0.23232512094286464	0.39189173465801963	0.4822034495587297	0.2586230384896684	0.3903396782913997	0.4850569942453749	0.23527065081566118	0.3347148363851832	0.37958058306422426	0.4318585815299344	0.03530781100669356	0.49641848789961796	0.30413552388312115	0.23957588504606228	0.36919299948248485	0.31809272503462394	0.45448104689227453	0.17953906387343566	0.4269876488748042	0.32727834441273373	0.4419494265834217	0.4108849650046136	0.2948599688858009	0.33704574491351946	0.32983033669747563	0.46310453482235875	0.36671152817004726	0.5142194674483389	0.44560485427769936	0.39265181403251037	0.07925673978661113	0.3625723942642263	0.40359700361848044	0.49003818836377877	0.1819413221537823	0.2198432305692255	0.404816590539568	0.4523688716320499	0.38282707493355755	0.2838760756295816	0.3676144784917784	0.19830131835357678	0.38372731305765906	0.3583628665742799	0.46318466678944165	0.3671936654674341	0.3957786801710792	0.3455699511561077	0.6848179469455528	0.3951180880827238	0.333037494251607	0.4130563195143861	0.13337132442125296	0.2750628405248725	0.5152308506570502	0.3708946350611382	1.0	0.31963043308370453	0.24991560865437784	0.2831424011620669	0.15574437483776435	0.26347664505334095	0.46653959822297414	0.29483810765095025	0.4418503245799125	0.3104669879230117	0.051570006592765574	0.4298026529006347	0.6158204733479127	0.3121630186709145	0.22985307884858086	0.26731919389505526	0.4452894424047056	0.3671424631817497	0.13605070855126936	0.252148769140715	0.23906621314713628	0.4294542600854906	0.3508887502248924	0.30118091033833666	0.3078671040818566	0.4865323227121656	0.18990468241691366	0.3232504658437648	0.3489344874051461	0.45725210224805346	0.47111393308760136	0.5127978897313238	0.38785027590209753	0.37179040940446306	0.14803258834451483	0.3892496448070053	
P43088	0.22425881055126992	0.5505221240114736	0.3070688829579508	0.3964588563130626	0.43899985901389155	0.45133460235460604	0.38635602791565354	0.5203769304488148	0.44207672434904266	0.5671992499509677	0.5127293497043158	0.34379749262694814	0.3922969380983062	0.5955139064837127	0.5264986890200517	0.4920430945265318	0.38848766400675766	0.4321275231159377	0.5283247184534879	0.5214829211928953	0.435976190042191	0.34160270093435474	0.5080671553895695	0.3811541795003746	0.5349248326248806	0.49837398050048287	0.3857884499463343	0.4111454243643511	0.30702170114558347	0.5982937883611964	0.4948560094124816	0.1576526187083916	0.16579995443414142	0.4108764668143371	0.47748344180761704	0.4945847015375114	0.14458256632828603	0.2054345869674134	0.4764460151099396	0.4532313157830564	0.4148687392239102	0.2967480732446105	0.32595793101476883	0.32453484082135126	0.5674024077034202	0.3873495657619478	0.4869904470400633	0.30257089968903084	0.3027150192181277	0.4647995521227702	0.25724043662159213	0.4864375498120692	0.2270270622958011	0.3381216365965831	0.3550968271902101	0.5062014844271688	0.4188913505003081	0.6631178866528582	0.31963043308370453	1.0	0.51362564717036	0.20692991335950126	0.21822546140383825	0.42275377935006386	0.43539402651445946	0.3808402915000676	0.5183387849761623	0.5233321431461968	0.2619693843392964	0.4256983126871888	0.4918653741992687	0.5751927772642114	0.4664170941846411	0.3741055081034005	0.4523730106337562	0.3306884965617871	0.12548023959967675	0.5070884953547146	0.16376614493811448	0.5938577816086154	0.43900283828242537	0.20741338930361508	0.4652997105579432	0.5678917944105117	0.38413711543215034	0.5633441494220885	0.3876431563181394	0.5213143468090755	0.5528457383936813	0.5180341912511474	0.481477862720502	0.39495788825605704	0.07038776680439823	0.45518361171891186	
P21731	0.2169303755987224	0.4807372374853581	0.31965377974564047	0.13187993347420354	0.4200050572472619	0.6380305080079196	0.28348523654305824	0.3170469098227598	0.5357070901302572	0.45793733206962894	0.3236754397690834	0.30154014072013846	0.5631891111212352	0.48405084721239533	0.45904841396535045	0.38806978096561984	0.22429414086299831	0.294717408466255	0.568177732304069	0.24111656695434946	0.22339568063361245	0.34757785180164524	0.3414278871190696	0.36619694129029723	0.4677796286967093	0.4363042397296814	0.6153548211302886	0.4418334334825081	0.23185464359504931	0.6304197103909801	0.4721640019799149	0.22574632808250095	0.39409329933258386	0.3492613297044972	0.5234985986624399	0.3578026723601132	0.23451219400320944	0.38592778139579587	0.25345123384170315	0.30533697148706884	0.5550497413062184	0.2933225672042798	0.24444992091614404	0.4361664387672931	0.5188632202678833	0.18644809864489886	0.36464479901262803	0.3986531648462812	0.26621154544337955	0.43518637596674975	0.24599571382353064	0.42162041525676464	0.42076401362399574	0.15079459251691013	0.5934003491674843	0.5556835913097553	0.3851286539034572	0.499606146810625	0.24991560865437784	0.51362564717036	1.0	0.12222932439041236	0.5023007886842269	0.5068941276475545	0.45994022633464604	0.39786869141854286	0.4746092075566508	0.3834758827309826	0.4886976803289401	0.2589831876741188	0.3077134182514737	0.6165001005116616	0.37303876173701017	0.3562502046724948	0.33850701272591466	0.24018984579305974	0.3190543143670697	0.620584500862914	0.24222056508338646	0.5228160685265523	0.39397205343745784	0.24785927387070694	0.47959945465028697	0.42495272883920565	0.46422906267930714	0.39766944641909696	0.2669374242453679	0.5526919369954701	0.5367547014770404	0.485828183744737	0.25845678716318404	0.3676741607197954	0.3350939725284064	0.4805527713619807	
P35462	0.2153279694625077	0.38887941089129674	0.4450351630210493	0.4865503000899728	0.46114711648176687	0.38855665128614225	0.24434834589021304	0.4378059850263551	0.2205005452335193	0.3009394425933991	0.44737413133012205	0.3975819306704569	0.344525857644832	0.2620622432252361	0.19386251864081958	0.3960597896308544	0.3057044294338158	0.3529827825373151	0.1802156245383743	0.22265110425151763	0.4794785394696164	0.5316912803126432	0.1930487119411994	0.4208426223012348	0.38949570387066823	0.41986411990838224	0.2376911082914628	0.43018019515755856	0.3940459304407672	0.3572896545794	0.4294854747340766	0.3579051051233537	0.21550663553429855	0.43127599341118417	0.35484088103172723	0.3442950151589664	0.04797142711986663	0.2695441126198182	0.24794686145156522	0.2927679855183132	0.4651576431142397	0.19591126213012472	0.3098702976703361	0.27408809212722823	0.3764068673887224	0.4128428724625338	0.42218541418529215	0.41262341142954084	0.5228990515368446	0.43286374386904336	0.3841325434106609	0.5442194576026222	0.41626257828445223	0.40996860863045426	0.11097185260625991	0.3883566711460447	0.3802377302331265	0.33564665666765003	0.2831424011620669	0.20692991335950126	0.12222932439041236	0.9999999999999999	0.10060425594277679	0.281126101692553	0.271532967110783	0.2802569637156116	0.29844861906925524	0.4904526113445848	0.1889810276342503	0.4021263881988591	0.34698070807000453	0.2719437816446017	0.45582845963685403	0.29903194352212836	0.2493167596536036	0.48674132634573053	0.243829999237748	0.1691256521622711	0.2856364960756258	0.31216395706311884	0.511109423346962	0.4942345509680435	0.3600752689150882	0.3990108803165182	0.44451310925250065	0.1786175682304681	0.5008023775834833	0.32958730578341	0.27783036998139377	0.4010246389552966	0.5986666071815545	0.39642864803049693	0.2645410896381829	0.5228685217000428	
Q96G91	0.16438588948303431	0.18826060559321073	0.4353596569040915	-0.03436317848717467	0.13588069984922063	0.42706306230012636	0.26325978425929464	0.43166294376001824	0.2667569520198977	0.3520050760145459	0.2773393910639414	0.32228575222281575	0.5224888958271972	0.26029586082981016	0.12814509551500702	0.42606647986131974	0.22874861233205507	0.42448573794944544	0.45763944830894354	0.16482368797266575	0.21801148264596865	0.26745514114177127	0.4115498507656321	0.19934440021277763	0.3641589923747387	0.3019032451002205	0.25374618077284466	0.21543175874805412	0.020860395820787934	0.3451899459252956	0.26821332786463836	0.17649021148814142	0.36322701627827736	0.21061064024532514	0.33467789108368473	0.2650322614718744	0.3024029920511333	0.12211446753883731	0.26798783016736927	0.45375902752733244	0.4503524312116831	0.1337395933216905	0.3688431593349467	0.5357082675677156	0.20260025197610648	0.15585019149304907	0.2955346166675671	0.45789474928476703	0.10568472739185725	0.3216820271389823	0.29161778110993997	0.33381072710171283	0.3677374820533853	0.07038490549921256	0.6013832457804986	0.27207585246972776	0.1855748944857459	0.3008563636705476	0.15574437483776435	0.21822546140383825	0.5023007886842269	0.10060425594277679	1.0	0.31915026421819204	0.46861010822155935	0.37878019215064146	0.45456123585935126	0.3920955926026672	0.6392427132605583	0.18110917132727736	0.2053993524491412	0.4584945158135997	0.18458174903261151	0.35999038808017236	0.28471028552298655	0.18802414753872917	0.45651344517864745	0.31358792247830125	0.23410497203464337	0.2922441646783351	0.30104191322188223	0.31440464773750504	0.44765816887828247	0.23520309396220193	0.3970563961928287	0.20397184008721522	0.316776649015034	0.33807890357237347	0.34309315994426837	0.3144135811506231	0.16431018697405633	0.44539307051331234	0.35833634655072777	0.3031663855195308	
P50406	0.187623686995674	0.46400920189843226	0.31933310438869644	0.39627123069412085	0.3734397807062329	0.6410998463558717	0.2690638817533776	0.3095026513749357	0.5221670946014842	0.30536629251736963	0.5318587746414579	0.3513828108010093	0.5762506188100305	0.5469905024350581	0.3031614835585359	0.3090553621546277	0.44206161140757544	0.37302466909029597	0.4146921638418698	0.26335115788825264	0.43490154636099077	0.3057918892955081	0.33516276994660865	0.47076923073625465	0.27612782024178406	0.5675442302934186	0.5458581925075772	0.4106689119510847	0.2644436449075479	0.5252311642795431	0.49431087807297647	0.2166383914744781	0.48162513549420133	0.49769380810621444	0.5354592411920804	0.5170799774655783	0.38823068122130716	0.4548890050762747	0.2740643593488593	0.3182833068736893	0.5844015918928694	0.5257621727731588	0.21264327909347963	0.5422136784843816	0.4830841861460198	0.4215264678785581	0.5602096745310629	0.42551566080977843	0.2904929141539978	0.43056543846367556	0.33719874236728997	0.4682191409567935	0.5626470063110647	0.36677271596952876	0.48078558385237335	0.5206042721003026	0.30276982570665356	0.5653201927723679	0.26347664505334095	0.42275377935006386	0.5068941276475545	0.281126101692553	0.31915026421819204	1.0	0.5089171446377352	0.35544106626296607	0.5087069344074084	0.5249633911057361	0.4240732174794964	0.3667319799571355	0.41852964053905545	0.40505708464049484	0.38182868077485	0.4423553303127584	0.37877477728873077	0.590200348216446	0.4624924141879394	0.3644638534117717	0.37073111168394346	0.47980083489647485	0.4744535005459211	0.3991462440509694	0.6328583042236404	0.39432704586686246	0.3897018626148359	0.2989931140418913	0.4096826181344153	0.5450890620221498	0.5392370358352155	0.48968780498235825	0.4282960033948575	0.40623568735660237	0.3530030096321034	0.469445705602538	
O60883	0.3526303908192234	0.4728807081988555	0.45419012303473705	0.3617164597923256	0.4052441096469544	0.6077481423126028	0.47522120983667704	0.5064795697245174	0.42048413692941783	0.48458564106549706	0.5902492393591549	0.45283097035502423	0.4389502463670875	0.5123402494320689	0.41440007002589435	0.49200170542676314	0.530747260630239	0.5213315922666095	0.6014015582746195	0.4000856747856955	0.41345682569434755	0.43782874749029455	0.5417290684107495	0.4710722799630628	0.4524849142576563	0.4772447943591861	0.44211633475887	0.4588200068387569	0.29914456299848186	0.5986809099819128	0.6394058616280351	0.4303773582762399	0.4339623486363929	0.5243524417893782	0.5233527376793135	0.43719711079024326	0.3642338097780535	0.43617548194346367	0.506929016131628	0.6156235305302793	0.5453410046789204	0.5235304528939045	0.38017482191579577	0.5230999704500867	0.5263603782418979	0.37951728549196184	0.5511773664092988	0.5313905709013651	0.45133211080703317	0.4916496825951843	0.4775310406642129	0.48021638109560727	0.3968286515794958	0.30168332031000067	0.44598658284052006	0.4966399526981221	0.43760589028213437	0.5065720342340378	0.46653959822297414	0.43539402651445946	0.45994022633464604	0.271532967110783	0.46861010822155935	0.5089171446377352	1.0	0.41926664430486627	0.6029695358772145	0.5253803744273473	0.4139756221696841	0.5788010146058719	0.5707517288230101	0.4276253701021005	0.2918061144233538	0.4826343448744098	0.46269946754934965	0.5061182077659037	0.3980740102176418	0.3969538555066757	0.3723566399341891	0.5226947757468379	0.5419131057416652	0.42991164971369955	0.5140267030558985	0.47884800167784114	0.32205113542558467	0.45291298431332205	0.5584299202078999	0.588932692652218	0.5562146077255721	0.6869809864260925	0.5535070064848853	0.5189581412264783	0.2802319790150582	0.5449110357826894	
P08173	0.0845955771245907	0.4340521203487105	0.5223370135642984	0.21779964733484755	0.2888776943238808	0.3832187377733129	0.4071087286089081	0.41036767134132457	0.303343142322157	0.4461773987848684	0.443840054767473	0.364969093573667	0.4078829854723188	0.3566803169678885	0.39782892777906637	0.2264292271283162	0.5004872148403914	0.6252454986344202	0.4383226954303896	0.4065594553737623	0.23898044738021576	0.47744871598831684	0.6422297536666493	0.3007903078314322	0.4198746928815783	0.6747509771874084	0.11294618338606854	0.36090950269506533	0.1895046372625232	0.5311039838551408	0.4761697219910289	0.21307898510631065	0.3016636184002144	0.37053224195298984	0.3634636848513931	0.4132418717975299	0.2145609493048446	0.26690566980384534	0.47250691915050075	0.49225299946616174	0.4976390703083047	0.3290260419132309	0.3782445838725968	0.3321413166646695	0.38870091034637333	0.2692290009205187	0.4215090924368297	0.32141575587982407	0.33580618873207746	0.5196649161910962	0.41647732938376	0.3541474248285124	0.5249317730250922	0.2221479391210113	0.18929711378177388	0.24922421608558354	0.49135509885036505	0.5341647219059924	0.29483810765095025	0.3808402915000676	0.39786869141854286	0.2802569637156116	0.37878019215064146	0.35544106626296607	0.41926664430486627	1.0	0.6533794631262975	0.5135158446349717	0.28312696943656834	0.37838539395319004	0.4176461927263776	0.2788368223820682	0.40228873510021834	0.36520422708015604	0.3301119061767563	0.4355339010158312	0.38175243462003683	0.4734268766914014	0.21705824927308465	0.4970235813678895	0.4410409988420731	0.23399369946927123	0.3976127686163371	0.4737876431371385	0.16190908336075482	0.29737532850186366	0.5549244446538463	0.4503392485539889	0.45601484297676476	0.5017850645568107	0.4542056930741778	0.43464238256432064	0.12817790569518717	0.5923879670752137	
P08912	0.26737136962772007	0.5837004126226274	0.6008336821028517	0.35210630585975533	0.4775257480162092	0.6249507264703711	0.44255682730239027	0.5362784426854232	0.3701512198169282	0.4020103983325756	0.6102760385439606	0.46580983856666625	0.5177964309788567	0.5505812105516149	0.5522517475269269	0.44627248708247746	0.5977266600067093	0.7389904548454331	0.6188393444161824	0.44439960850114263	0.37445844372967796	0.46455803867861317	0.7139658631523383	0.36973773956679057	0.5692181625032946	0.7898499046762512	0.34036615695328737	0.49191457586296083	0.22714795101541455	0.6115881526643672	0.5629187522926118	0.3149644235575566	0.3377328381367529	0.40728193366319904	0.5264357730975945	0.5937469135783593	0.25341104484058086	0.33445254137126257	0.5459075912992042	0.6581462977751746	0.6114668808581077	0.45945445246255107	0.49649274055717435	0.5002333618503723	0.49591373571879793	0.4474224373251773	0.5961520523903725	0.4184928458847411	0.39482724109398165	0.5213243078739416	0.5188569016413451	0.4768991851694466	0.38338584314871405	0.2956061271325269	0.2857602044434603	0.3515942998182773	0.6566303735106375	0.6384351016011474	0.4418503245799125	0.5183387849761623	0.4746092075566508	0.29844861906925524	0.45456123585935126	0.5087069344074084	0.6029695358772145	0.6533794631262975	0.9999999999999998	0.5674377742461136	0.35798477117930083	0.5678887048340575	0.6136018932642491	0.45585991087047795	0.5104056664414345	0.5749619822590595	0.4883863109102054	0.5213132740913529	0.3615575186359838	0.3552379729251708	0.31744262378003507	0.7356917703713491	0.4746285848711226	0.4316316471993118	0.5931475486387318	0.5829678385733992	0.33540494383811437	0.5215299156140727	0.6070334175555887	0.5288616058955784	0.6107277179413273	0.6044065363578417	0.5089885424690854	0.631600048500512	0.1882225178887227	0.6505753480474308	
P28222	0.1897437698824683	0.5713984724817062	0.46243635152052387	0.4256984986928317	0.4299317249097243	0.44760899698393514	0.35762965631765503	0.4687390259676536	0.31346512013137173	0.34490317943055715	0.6340983615546574	0.4339218154770011	0.436838800140634	0.5782661418548534	0.37519864289416877	0.4307302298208463	0.5490623192013726	0.5455015930946525	0.5196979019818637	0.27928143917777126	0.5114226144177914	0.6529170269042377	0.46910426278052564	0.5227170498121534	0.433920935142725	0.6057312327020716	0.352240120844078	0.4386432908321858	0.34171946303946454	0.603658136671759	0.43226003004130126	0.38323254450497274	0.2262092445125154	0.4249934188886021	0.4675345007958118	0.4882321299469795	0.19557178910782536	0.2571687467752244	0.4820112008280295	0.5195914461722595	0.5554195021965935	0.37245766650048445	0.5903125939394687	0.3969098197872018	0.4294529831354746	0.4034337136288183	0.57195899632534	0.33227142302401397	0.3189478399504578	0.47901059518957345	0.5326602582753888	0.4720726716607229	0.3407843014454714	0.39677403768792285	0.34495495868099263	0.4167353103866008	0.4934655256859618	0.6246275754661872	0.3104669879230117	0.5233321431461968	0.3834758827309826	0.4904526113445848	0.3920955926026672	0.5249633911057361	0.5253803744273473	0.5135158446349717	0.5674377742461136	0.9999999999999998	0.3271578997472716	0.40387314699720833	0.6180390903210794	0.4633768686007841	0.39394663262148	0.40242695891455316	0.42242495411499975	0.7372505024287582	0.2115642844724982	0.31893267288129834	0.38552632791054064	0.5674417822776553	0.4202989128719098	0.3210875338159483	0.5756252413424657	0.41738398278019406	0.27448225592573894	0.5169437506180034	0.38996433622726084	0.5510268115681065	0.6611436034958885	0.6526228608160867	0.5706018450698211	0.5955080041967431	0.26644484434788707	0.5432509241070267	
Q9NPC1	0.3100402129936256	0.11679446964303504	0.40040670564447123	0.11208705786647408	0.22776885375049222	0.5259375727132442	0.40676847937004446	0.4006956055011338	0.37535669979828135	0.2996859977059125	0.3387884205826426	0.4330191124253382	0.5553126656359884	0.11768409702451307	0.31908994935603474	0.462611718121254	0.250422165055885	0.3485733499155453	0.43054074624898303	0.23261004097534543	0.42403436269276207	0.22085425835156447	0.2653872235662732	0.145512442437631	0.4785264366250587	0.2760871728525824	0.34610959376350514	0.2412173564285774	0.12865985151973913	0.5187639851218186	0.43901367203598607	0.2494635323325789	0.5397346814377751	0.24910699785829596	0.45523351889073516	0.2008941462936257	0.5243054541788756	0.19263299357781677	0.35179003836728534	0.34785250662901235	0.4416674644633505	0.15705885566094197	0.13933269599607667	0.6758466831516385	0.2160522926239459	0.15736144264117763	0.288733183804055	0.6069963357402448	0.32549071953403574	0.2627011805207492	0.17928177914480856	0.43418328874124806	0.3389722919402321	0.13093945118321568	0.7394340698803932	0.5205275187963669	0.1242658119366676	0.29358788922058227	0.051570006592765574	0.2619693843392964	0.4886976803289401	0.1889810276342503	0.6392427132605583	0.4240732174794964	0.4139756221696841	0.28312696943656834	0.35798477117930083	0.3271578997472716	1.0	0.14220416525014024	0.229592518607954	0.6110006480269015	0.22573546188446414	0.3036320970377659	0.4167529024078044	0.17400675496882423	0.5924839482241177	0.43354417069741014	0.3775094325769406	0.3245973562300498	0.36308916849666706	0.2943631991783297	0.4616964313401818	0.3197363087863725	0.568403592564945	0.24514969437291192	0.3090007463084084	0.3203774183858725	0.22004335007681175	0.2646583773911937	0.22169918527935076	0.419562200522442	0.28000486186245976	0.3416606593940159	
P35348	0.42875727545441294	0.5623952612487702	0.3576863413815289	0.3674384134962053	0.257195141332054	0.35818867388554076	0.4232210080858898	0.44462694669974057	0.2808372917948515	0.39988853442067235	0.43364710455077726	0.4848833500010182	0.32110666557868855	0.49166791361936224	0.3730963585113999	0.3317623402749769	0.4631357549214603	0.5986982075252509	0.4283020033858501	0.25256599470175745	0.2361910856746806	0.4806437084711483	0.6095769550307415	0.4344576251641856	0.30672770676760064	0.5690667052483425	0.3658188071157829	0.3701052875182765	0.30335601403448204	0.49627761354032596	0.6523025965634733	0.37025915612253857	0.31111884800663536	0.649280574803327	0.45885787372733455	0.4721027606012747	0.21246466639558206	0.4212839285931012	0.31605736896879144	0.5752488662260071	0.4072635018052144	0.4513679804895783	0.321954229074889	0.3344193942597872	0.4769002417026406	0.3506643941341739	0.5416285598152724	0.3466674102764765	0.40114475581530373	0.6652899382270903	0.4181710499567802	0.4537929063208441	0.37592555750973516	0.4430183292547396	0.13868129438364896	0.332822406645273	0.5499186295207391	0.5081763052481719	0.4298026529006347	0.4256983126871888	0.2589831876741188	0.4021263881988591	0.18110917132727736	0.3667319799571355	0.5788010146058719	0.37838539395319004	0.5678887048340575	0.40387314699720833	0.14220416525014024	0.9999999999999998	0.4848842775020882	0.4108259732138511	0.40407258190852646	0.3449439705421272	0.24029944706938505	0.4919881282020159	0.28879195641120925	0.347931469363292	0.2502365175291044	0.452682480263728	0.46239778970439915	0.4172901234373192	0.4696773898147	0.3664342317487551	0.26388074252537075	0.3955693185322299	0.6351390622125237	0.35921619293647855	0.4327554796612153	0.5482109905905972	0.4698335549892147	0.4668341871566618	0.16192920994604498	0.6115593170427309	
Q5T6X5	0.26170236662631713	0.6199587992520621	0.4345860939754301	0.502462062093169	0.5119451593101816	0.45363936582432834	0.5772483053331827	0.5254904656570614	0.32598124124174144	0.32928831181363116	0.5065854275672814	0.5100189197664422	0.3538792964167989	0.6086725107106697	0.4618454879722129	0.46675007096327265	0.49860527714945624	0.5828632782903453	0.6263135828325628	0.34244903476343247	0.5150040418806412	0.5727681854820574	0.5790330153122257	0.45750280603935456	0.5132697885624071	0.5636178059287815	0.35704298765660497	0.564341292000523	0.43424553735028476	0.5856616704105506	0.4931709896601445	0.4969289013273545	0.23413460335588648	0.47797341782635716	0.5315519276759276	0.5378220517947476	0.390970375409165	0.3594603900449346	0.5281190890465466	0.6713944076499245	0.4491062408216957	0.4873020213638201	0.5168070503249931	0.40403579228504977	0.5849848892692995	0.3307775138091654	0.5755911339417932	0.4394467756574413	0.5148969757068133	0.43362499429528034	0.5922915511135894	0.4748961544107134	0.2975161520058767	0.29903184237830616	0.17966151393557672	0.47815612558354426	0.5255053596884783	0.6346267773580901	0.6158204733479127	0.4918653741992687	0.3077134182514737	0.34698070807000453	0.2053993524491412	0.41852964053905545	0.5707517288230101	0.4176461927263776	0.6136018932642491	0.6180390903210794	0.229592518607954	0.4848842775020882	0.9999999999999999	0.5126727471730693	0.4359105126288643	0.5083595190153688	0.49990707676638013	0.5481355940805532	0.17825727389696602	0.35739454030202544	0.319270009950001	0.6222475161890851	0.384344244151972	0.2795095852980515	0.48106677874181747	0.4786269752157848	0.32089935638309763	0.5547196736809004	0.43580861190377906	0.5880556564499215	0.629005249812238	0.5489788251739586	0.48740309681441324	0.6023984035732977	0.3141771924684079	0.5732545137873948	
Q13258	0.26060251633899334	0.370679225934133	0.37782033217855543	0.30817262105078946	0.43918695764619853	0.556030092977694	0.5625551396930112	0.5019881896981255	0.33865421017070724	0.4117116129756914	0.3616489328959097	0.5105238869417406	0.5669988806512984	0.37935098800959877	0.5131432358932876	0.5562247211464484	0.23811047974123906	0.47727079581584037	0.5358013128375982	0.18820729591500085	0.40002814115598306	0.457766175866421	0.39616277438822944	0.37513500322805693	0.5321158200641062	0.4076320753133257	0.450720660615117	0.37389694819124886	0.1729203003972837	0.6032800574896071	0.5602398356704665	0.30402101555377187	0.3379245412690557	0.4108259551428952	0.5757779872283384	0.40569191859200976	0.45040571340162494	0.16903903403295048	0.338530386307935	0.40785143963399134	0.463818328543958	0.23322479250354497	0.2505342742720461	0.4497672261913476	0.4948745510557408	0.22607621487458648	0.5099365011639069	0.5944006576052605	0.252468008356018	0.470384288217062	0.32267637923878684	0.5671472367651508	0.27731566934402213	0.1631756064558185	0.5831588519912099	0.6063308674894141	0.3113679390172204	0.48164896451938044	0.3121630186709145	0.5751927772642114	0.6165001005116616	0.2719437816446017	0.4584945158135997	0.40505708464049484	0.4276253701021005	0.2788368223820682	0.45585991087047795	0.4633768686007841	0.6110006480269015	0.4108259732138511	0.5126727471730693	1.0	0.29191776205506464	0.30711102043213045	0.4121658089416982	0.3442310671815428	0.33794768361448463	0.5343670100628761	0.1998690337269372	0.4812385911355578	0.36692643508393785	0.24600078035579592	0.4626724148775637	0.3919354708651064	0.5466677279027361	0.4444523139779351	0.3832334816693288	0.40707379666879634	0.4743661512719908	0.37252967841065193	0.38092562909899097	0.5767511213742853	0.1564540285360978	0.4966019731518839	
P28335	0.170725251881214	0.4336575031548856	0.45106234687404273	0.4099072878784846	0.42394466310556717	0.5664916782062941	0.3528768806134844	0.4337473544834396	0.231564177922868	0.33805901670222727	0.3629080023101988	0.4174596547893906	0.36355650197805245	0.514993251677118	0.36086096742009144	0.3987987941348319	0.38378628751996474	0.47626141969309815	0.3089314800154222	0.4267766103952346	0.22701499025080077	0.4868463702008854	0.4316941610010506	0.40737148328211736	0.6043183047742589	0.548490805931617	0.3970108302651087	0.6211843672442929	0.3638677714748294	0.5671170263881882	0.5273405097107147	0.21514379271726652	0.22154448902127422	0.5327954266548061	0.4625902580700819	0.38778019161030364	0.03943982464570462	0.28955387144148514	0.4316448891989635	0.40367721168806814	0.40048690533193	0.37885979836392236	0.4653360852084354	0.4369055269043092	0.506347034742987	0.4760276490463638	0.28912931582233814	0.2452241341125434	0.5128904335185398	0.559994690887377	0.3218602216570999	0.42056823597900506	0.30883140761304356	0.4335011039804982	0.10097231775301099	0.30972994283705046	0.36016098345372527	0.4244624934090057	0.22985307884858086	0.4664170941846411	0.37303876173701017	0.45582845963685403	0.18458174903261151	0.38182868077485	0.2918061144233538	0.40228873510021834	0.5104056664414345	0.39394663262148	0.22573546188446414	0.40407258190852646	0.4359105126288643	0.29191776205506464	0.9999999999999998	0.5343065662232063	0.43909915666409505	0.40011969284358273	0.21394379959834817	0.45349762964963874	0.33637863840979554	0.4813595560489334	0.46314988455657174	0.42003526682881825	0.4364720340432539	0.5340209117642989	0.42222131444914496	0.357156447996255	0.5318937537445294	0.34475445093840806	0.36054223902203947	0.4879449972549993	0.4729163448600834	0.49439828745660774	0.18116410815079786	0.6586796815513222	
P18089	0.19186713570297936	0.31962381556173414	0.40305982645572114	0.4331350099548896	0.3343510116396762	0.4518028577735356	0.2537111736196034	0.42318909068140065	0.2879678812580957	0.40641890603549247	0.4455264453831196	0.3312105769956548	0.4869354541102226	0.463027732508005	0.2994848639393011	0.41501368847460374	0.38091758632648964	0.4896278286748295	0.42212276449622554	0.31073977947733555	0.4122351128673952	0.42992456719039074	0.5097902073007622	0.16330467963245657	0.4739862977904562	0.39968910336006014	0.21677057686214915	0.43144258797230484	0.30942925771376	0.4746480792620992	0.2661743155029104	0.41912885592034377	0.3146624987944312	0.48658370300827974	0.306485749960568	0.4259623184092364	0.27004418092814864	0.45229705422914035	0.432092929071379	0.5273525440964217	0.5585460961905002	0.4175271847056885	0.38922819774374584	0.4026061282915993	0.478476341810421	0.3647600083046834	0.4844358415756501	0.4834553072128116	0.4492682478217106	0.399115890398829	0.32286271090378305	0.2767881303577008	0.5110802368423529	0.24455820282946253	0.26531958414584866	0.28705934420330914	0.3132465225170601	0.3725403387741963	0.26731919389505526	0.3741055081034005	0.3562502046724948	0.29903194352212836	0.35999038808017236	0.4423553303127584	0.4826343448744098	0.36520422708015604	0.5749619822590595	0.40242695891455316	0.3036320970377659	0.3449439705421272	0.5083595190153688	0.30711102043213045	0.5343065662232063	0.9999999999999998	0.4350765623100032	0.2983935723021477	0.36156613719836594	0.21527958400344024	0.3003825799494927	0.5678320901090359	0.44227201478658423	0.4628623047846512	0.538480166745239	0.40491706467138355	0.244496234405568	0.3192241449199895	0.41390775390936424	0.37843936634794445	0.28168186291223396	0.5319176477873686	0.3554272930300291	0.5462358996079031	0.4448955688710705	0.4164370685801221	
