	P35348	P21917	P35462	P25100	P51582	P25105	P30939	P18089	P41595	P25021	P51681	Q13255	P28566	Q9Y271	P30872	Q14416	P47898	P08588	P47900	Q5T6X5	P18825	O95665	Q9H244	P21728	P48039	Q9UBS5	P34969	P35346	P21731	Q9NS75	P14416	Q15722	P28222	P50406	Q13258	P21554	Q9NPC1	P29275	O00222	P35368	P08913	P28223	P30518	Q96G91	P30542	P0DMS8	P28335	P29274	Q99677	P08172	P13945	P30556	P35367	P24530	Q14833	P32745	P37288	P07550	Q14832	P20309	P08908	P08912	P25101	P41594	P43657	P11229	O60883	Q13639	P43115	Q14831	P41145	P43088	Q8NFJ5	P08100	Q15077	P43119	P30874	Q15391	P28221	P35372	P21918	Q8TDS4	Q9Y5N1	O15303	P41231	P41143	P43116	P34981	P08173	P34995	P32239	Q9H3N8	P32238	P25024
P08912	8.637469212899905	10.597086098484136	8.572066275665199	8.246102160669881	8.896358445059034	9.531661128596694	7.126813686755976	9.617165910207927	9.493048722943684	8.238511152430267	8.692902731064397	7.701710355163593	8.04871288675823	8.777023917971803	9.112971066943725	7.837239024359948	8.448560407849582	9.26823471765075	8.906903101952201	9.683659362801093	9.859738515690838	8.203984490929917	9.24244075202308	7.672593274357178	8.174568423803732	7.718386072108866	8.136121336988928	8.643784546990256	7.043756334335034	9.267482240779175	8.4190690460085	8.171971332137579	8.396674771007605	9.086797620964006	7.881334592464852	8.672047949911548	10.195940509446954	8.42612992647495	9.179844011229338	7.801261761252682	9.296046596119634	8.531865167165638	8.367808154771824	10.698733381620222	8.996221648858768	11.801767642518616	8.416744774347222	8.950909235795072	9.941014042396372	6.148995477187387	9.109999863244454	7.671021883508132	7.597934793516797	8.035920626637434	8.144483605006906	9.367218148280992	8.454769174263594	7.647647502678691	8.190879314487963	5.508428776667561	8.751888719315112	0.0	8.709430755881707	7.52805922835387	8.631985716271155	6.313886882846248	9.042543975920479	9.47252972254892	8.22482797653713	7.693586692013521	7.9198287662605455	8.685082970329303	10.56016389992093	7.884106826468497	8.67483996077712	8.017455802422184	8.294028503495399	8.644864468705123	8.493270211670355	8.371812885682065	8.679787193869895	9.922732711753396	7.694498578999558	8.256401115992183	8.520113135609218	8.105929846965163	8.34932876559532	7.67119658496129	7.605377934267196	7.929929473091296	7.834821284191599	9.884429990880006	8.301686379413864	8.739262558512404	
P25101	8.151706955109006	10.477193215043052	8.439224990889466	7.890768127247284	8.680944063752106	9.24545471492531	6.976599548897186	8.841076927713459	9.500256346334654	8.415762801658177	7.5782368250077825	7.59465442084582	8.208586063484473	8.410125855280526	8.380573924744159	8.043263418211705	8.271512513415777	8.551444344516534	8.321556554534816	9.994751729566367	9.197143738769745	8.157249809711015	8.837607797415634	7.364637651149522	8.197528414869799	7.354805769990085	7.892931839718986	8.2597732475634	6.174355406644163	8.954787533572087	7.594362376009286	8.07339189286406	8.441505392842195	9.46694352212475	7.149351073171798	8.43271465040336	9.720081456783836	7.559467026008468	9.617743192618681	7.621130726019061	8.815688814777927	8.4561867585195	8.059955950786069	10.524128802840412	8.578680732890579	11.800177294877003	8.115617697710436	8.118722695947614	9.600835870857576	6.753982309722863	8.537187708113345	6.9807884703240966	8.228649900363862	5.87115962752663	8.572949164810941	8.38072735384646	8.960708969993654	7.157474334143342	8.329510191282859	8.060072864060997	8.419101625397237	8.709430755881707	0.0	7.621595855750958	7.828768387151943	7.391110770420669	9.066497894193176	9.974797246259909	7.806847411035749	8.125517287160891	7.589050455795037	8.20463359692164	9.850447377293705	6.870801153429301	9.051273495793062	7.39124896797248	7.696318609338991	8.23821550495902	8.33676228643043	8.296739264406067	8.53342182781002	9.401976447349652	7.543897957438051	8.809778845847855	7.824339959696655	7.858000423407749	7.789196126416246	7.411933737895589	9.379299598235292	7.164081497079806	7.712324338270761	10.075120409831282	8.096492986582419	7.65513924376461	
P41594	7.901106745348901	9.74261302574115	6.895052809564482	7.209674500932388	8.137575087061723	9.079085259092867	5.863476276060949	8.075166563404686	8.730402122975793	7.5667781833395615	6.996137300198817	3.981056848833064	6.120865103346906	8.136744485211224	7.784547268377458	5.189023792948351	6.021061959298153	8.163636288424106	7.874955267541867	9.06515533465221	8.4503009073951	6.187174120188223	7.914158114710553	4.9621486547187645	7.30573758548896	5.399233377645393	6.5362010480664505	7.645637977858655	5.736673860814784	8.907151417635303	6.040231144014414	7.684154749684194	7.206955585107203	8.313377512362104	6.598730848352066	6.191344559100476	9.625113468125372	6.82203298652378	7.740458951063231	6.56742074373632	7.766725804589857	6.644795161604452	7.21730351187757	9.929786653990242	6.66959944346852	11.3074144654112	6.418919971737392	7.426224141570917	9.47778540811235	5.003653864056484	7.934470961429421	6.442277196356855	7.746512762364394	6.71462564438233	5.4987977888446	7.849909002121987	8.242221406978658	6.420011424014844	5.48484900623039	6.588979492328137	6.796269643947732	7.52805922835387	7.621595855750958	0.0	7.633994032192346	4.415071275745651	7.762043520614015	9.360016592052098	7.0747156458687	5.5591305083178355	6.519307540914541	8.487336906526592	9.670847734236174	6.26930586134551	8.500302808777302	6.17790975230447	6.75373665616893	7.6849695292689235	7.171702116052683	7.241861554248715	6.87051385524246	8.91600052791238	4.993188278195148	7.182186947576998	7.39796934531897	6.4223952394781	7.350795042055266	6.3760313084205285	7.818237684493492	7.57535200907006	6.064902872858418	9.298835482706988	7.5029915373717575	7.503834654568532	
P43657	8.662518491917995	10.619364443249392	9.154349805791487	8.725510193759682	8.747550930755741	9.317937653023403	7.2059515338016	9.246172544199503	9.515256900909668	8.580247478965575	8.069661923275765	7.773776198668312	8.100591508313588	8.2327513290997	9.055183883047087	8.356234389154169	8.305968294956042	9.333729814237577	8.364657949838739	9.75263736291562	9.616471567004208	8.153503074041959	9.212261702860397	8.098227348867246	8.638645542666191	7.808004805812505	8.703317229898262	9.01347841230244	6.686196345658927	7.948205131304051	8.339203661107678	8.305565116093046	8.759014236992538	9.670148394487232	7.619720018947875	8.417364146950602	9.271559855060024	8.203935153764142	9.706376232558334	8.034675385152992	9.135803777126622	9.080515928336764	8.579258451541616	10.6502080637496	8.554964989881265	11.774024795661113	8.625397455190745	8.512379482587722	8.798151305781143	6.9932955840745485	9.041126414169893	7.916503094414573	8.478469821812876	7.712036644371433	8.741387640924053	9.216446088843714	8.919572391049336	7.7337228147147865	8.418990376326095	7.899626544829178	8.873314707430877	8.631985716271155	7.828768387151943	7.633994032192346	0.0	7.575265831832207	9.019519296923669	10.242288930002582	8.559375630547772	8.3145912866231	8.496691979990443	8.694606953846991	9.726502658114894	7.828468461502544	8.39452733216946	7.759977472525715	8.379924735894395	8.333717839130186	8.843914800985916	8.970282132298584	9.400439361204082	9.351243292235145	7.696185665634403	9.01371364846847	7.838856666339366	8.229100800299088	8.020010803025306	7.510456339533717	9.523623510236327	7.5669345238488885	7.598797609124887	10.035991985948524	8.375314857237253	8.152601156508537	
P11229	7.375456532408229	9.263123385900718	6.845811975473317	6.942011989873386	7.818011787460171	8.433928236676865	5.366539745362544	7.861713460538274	8.421256684558404	6.7680037820122765	6.679288220011085	5.208686573955027	5.831725489601007	7.983246498912637	7.620387571675329	5.888027289245281	5.808747151206681	7.674069921370588	7.635821369567898	8.979829448571476	8.357763573053607	5.7228119845410355	7.697152146612292	4.934150913787937	7.300949391515211	5.496967953850071	6.557341876800002	7.0295507233107495	5.176536712532164	8.482103002043212	6.270566472664285	7.065669821190275	6.897651838325735	7.893388219089258	6.18713748448642	6.398208908518312	9.376918516451626	6.548305700844783	8.099476934156733	6.294778241137282	7.623008916613256	6.553651495890178	6.894611525749176	9.662726829989198	6.473030397670253	11.241505864786562	6.506770796078777	7.276107674709824	9.507404047049485	4.184616360731172	7.769068491713255	5.861428231216571	6.77547698006469	6.659068115905209	6.282658456843381	7.336745933918983	7.876279310135792	5.632521852864056	6.037504524674801	5.45788691853643	6.504787065694788	6.313886882846248	7.391110770420669	4.415071275745651	7.575265831832207	0.0	7.675839768035323	8.573656814271455	6.66703538907957	6.06608817041996	6.176559038191398	7.92580404481884	9.223902551400718	5.6877000725801	7.960261427192629	5.787580654275754	6.520873257848894	7.104738439075343	7.009567672512269	6.745332906136164	6.71152866453215	8.602304617722066	4.623726948113157	7.417256335105024	7.160956981052477	6.236088264177442	6.784300944985388	6.147647217173461	6.861884023403312	6.9083146085977045	5.7149254358834405	8.938226488083057	7.056699857923475	7.126346904311848	
O60883	9.063599495919687	11.403066021828483	8.799012474952065	9.134312489015011	8.634322123421956	9.84266681624726	7.306712278431286	9.734478623863614	10.65209889513732	9.143467165781198	8.262000549884474	7.7353545390583935	7.827005438181266	9.469010625577821	8.91989383595828	7.489895314432364	7.775852295626214	9.843580445218024	9.498987498807507	10.959246091607831	10.12324326574708	8.139604497023528	9.153247337934397	7.680190059071581	8.484979781968741	7.560873527795255	8.415818893311291	8.731955130133144	7.285462606385941	9.996164727244631	8.177294580537781	8.695417478622492	8.71297964299379	9.322479846502498	8.096013459364988	8.489704579754346	10.3704780235948	8.268619558703255	9.591948847578088	8.824952548018226	9.576739914851714	9.144806470712266	8.945545717178765	10.868779243964035	8.218247397317619	12.785266941389214	8.707150698537559	8.60007989147936	10.313546529229807	7.031876370093336	9.600534402203456	8.32228746719902	9.463268607948853	8.762959864315281	7.769109942899555	8.666947081023453	9.575199551150526	8.274103953644847	7.454051847555551	8.481013326381186	8.778692289625695	9.042543975920479	9.066497894193176	7.762043520614015	9.019519296923669	7.675839768035323	0.0	10.65232356610442	8.141201142653763	8.017240393461217	8.26474300019239	9.839925971286851	10.485236779392537	7.745288435575667	9.679970930459557	8.086429176485845	7.948959512837975	8.695841922615543	8.805421144135394	8.955892660119938	8.799362098043682	9.509919796061858	7.4566479591042905	8.68449835522422	8.872230610780411	8.106804947680201	9.016426245760174	7.974528057744456	8.831375136102846	8.718593880087594	7.499140829658513	9.958105830179303	8.919644266791627	8.341399295308959	
Q13639	9.439074231824973	11.273340965832386	9.413293745463719	9.426146953206358	10.719523676453242	10.973760042813549	8.784442624793819	9.086039952747646	10.029235990611255	8.793610858921605	9.836222770797274	9.346818008326935	8.896009072731614	10.304443343556533	10.034658801633004	9.80663658783256	9.39235231622387	8.789432750374655	10.36260050171332	10.642968819147214	9.930914447726263	9.491354466086877	10.296722447841582	8.469209192627293	9.506218935511239	8.891627430977872	8.984338649993646	9.692764123855673	8.465296245843989	10.84477538195532	9.392182054026689	9.300122717126127	9.120738620413091	8.74707774197506	9.017195214246312	9.677551471299505	11.152181344493288	8.675367092088814	10.961762752985075	8.807816406780224	9.306266738297804	9.468726784902996	9.4570804429262	11.87220437068868	9.944611763567446	13.120204479079023	9.11422769248889	9.694202608025785	12.184707338506058	8.386716578360968	9.221080972299967	8.942529221742667	9.78677986004109	9.537226833216252	10.046889294012026	9.840765296482783	10.033819827544171	7.940653019618403	9.885263759165108	8.884994495172025	9.301609906968073	9.47252972254892	9.974797246259909	9.360016592052098	10.242288930002582	8.573656814271455	10.65232356610442	0.0	9.315565243497728	9.733908358424477	9.02364700422549	9.948905779140935	11.833490714351072	8.897276192702359	10.129921894878292	9.188601429928996	9.200051486466828	9.949983902999897	9.149172384770411	9.595066611456515	9.238408939763664	10.293723905870333	8.988352136769926	10.593653622217913	10.199241857377993	8.884139932350289	9.419965201350609	9.035537487273054	9.796039182135845	9.122750847280557	9.306352280854666	10.7679540705921	9.874881867816827	9.832482016696158	
P43115	8.21307806923245	10.264539828482267	7.676940848398162	7.9483684307234865	7.884127184559699	9.143623510772127	6.326634309543047	8.007477289448316	9.289429036277634	8.169120898138251	7.472112159226754	7.442173917454211	7.818221607008587	8.583403817726385	8.158837711294998	7.681023963474183	7.296527598201998	8.662268621912409	8.839827778398536	9.779919209248568	8.60423926116926	7.801394653293015	8.203213085238726	6.65582261415098	7.808104723327952	6.811802477579606	7.4907790614219705	7.664088921078558	5.912178748537556	9.81356130124757	7.342237635690749	7.3311568318306435	7.567740611474946	8.914586143239937	6.865302606657757	7.609905533904431	9.276278773077491	7.255559196756725	9.226537170812465	7.127264056789819	7.908579976979603	8.068685228041126	8.207364156716963	9.961740617793874	7.578389063443818	11.566186878655031	7.902833534328613	8.140390352082711	10.487509411486153	6.068561653123493	8.063069301042997	6.847548583333154	8.131935571105288	7.822976860336961	7.976619173432094	7.8407505498314	8.241114165886131	6.665137403425411	7.85224674382478	7.884868137002774	8.034115240795652	8.22482797653713	7.806847411035749	7.0747156458687	8.559375630547772	6.66703538907957	8.141201142653763	9.315565243497728	0.0	7.654114283579354	7.251108466569216	7.982785184526478	9.735184872018797	7.045191637141562	8.882368722748593	6.982757426983416	7.009987680888912	7.8217131772285	7.302069531043205	7.829260534725903	7.77717702447445	8.047016022383723	6.7310860981185545	8.587017355801711	8.348147146786335	7.161068362180428	6.890602586693057	7.262100011605699	7.884377967193131	5.78998358721622	7.545985790451339	9.406804838486774	8.172271876864142	7.895093275391591	
Q14831	8.366906851261463	10.085507674841	7.391032869917601	7.903709660311408	8.057091340407453	9.043448256419502	5.775713496456885	8.448162120559722	9.000373218133483	8.193779288336625	7.687905492271001	5.901459989877144	6.339787159981657	8.120048646423667	7.916307466457409	5.123647043372683	6.438080749101707	8.613902688127204	8.434809090088773	9.53360404703254	8.801549038482674	7.304940555969048	8.658914419932449	6.487268043228873	7.154709538575553	5.9671903980879035	7.359088877807346	7.921038167487445	6.163865124318027	8.928228620977926	7.024826911527025	8.000350180898652	7.303612796785311	8.71857623004548	7.297491063439459	7.144175242355778	9.948227821017431	7.813852670302011	6.041243645187587	7.598558333419072	8.213384852420052	7.804085696165944	7.721802142185994	10.193597014752655	7.913433317017307	11.348940736968759	7.3986316229097735	8.385000896743835	10.23357273625389	5.551824345543122	8.488596162497496	7.350381785806404	8.457756980488043	7.601617442570904	5.111009149440963	7.943036919253558	8.501740328195103	7.131320370514226	5.757097917874165	7.042456680899181	7.350370094291445	7.693586692013521	8.125517287160891	5.5591305083178355	8.3145912866231	6.06608817041996	8.017240393461217	9.733908358424477	7.654114283579354	0.0	7.305525604083385	8.919863072802363	10.078866052906006	6.755405015790679	9.023803516888798	7.004475333939487	6.7648738899153225	7.970339641012069	6.970448195506832	7.45974646115374	7.8167781870364275	9.137190209811136	5.970663297406112	5.94182594017474	7.774037440165992	7.065705648688631	7.549381584194341	7.2046631325394275	7.933563763567606	7.915684488256332	7.114928195496832	9.268152044928152	8.219695597100388	7.957672386492693	
P41145	7.872122011614093	10.026262545665347	7.09217615295696	7.585817209710666	8.376504024932384	8.918018196403594	5.954464370745328	7.86360154451017	8.687774719607104	7.457769814589405	6.91586047812429	6.952472616615613	6.929006835955688	8.22915261492968	7.677207271658516	6.960857869582668	7.321919502003164	7.776085240145218	8.36758659337936	9.76656635256335	8.201287541374906	7.360898535381729	8.277274171014685	6.145858415562097	7.743102109896973	5.912636561754671	6.560658627530735	7.540254330655369	6.210419773477926	9.290289527521406	6.860785148841543	7.4076965680139235	6.865137911463435	8.50558874299187	6.893352382498318	6.821805718380385	9.533939910271688	6.625398040547969	8.748941660330926	6.961851707986699	7.749549478675539	7.349476767583574	7.782560973503213	9.637047090198795	7.3002995242463244	11.561185465744648	7.177503065810798	7.48033418795525	10.019265920867227	5.367963041782014	7.8957109759572655	6.7977894777434775	7.706550378206567	7.288862863411464	7.835458534923107	7.716547915672322	8.309476676805115	6.078538567173871	7.601764123310051	7.121077877294717	7.397470276691789	7.9198287662605455	7.589050455795037	6.519307540914541	8.496691979990443	6.176559038191398	8.26474300019239	9.02364700422549	7.251108466569216	7.305525604083385	0.0	8.351555092996406	10.036024257889503	6.378065959677321	8.437324203123252	7.03680035894368	6.7132709916034905	7.642446995874351	6.684262760917704	5.6717626592356885	7.221216598595946	8.723564873385886	6.272455912205095	8.035567941892918	7.7833735259192265	4.5144778256915945	7.5992888835331405	6.699201611065434	8.015554718426543	7.136151148216306	6.9346122581157426	8.9216660398032	7.825340826254375	7.416813458991661	
P43088	9.161652904802867	10.931353887999364	9.265403234013366	9.13987028463088	9.496320483265995	9.593741818341792	7.63333018801255	9.444542467766407	9.948443120995101	8.753048623726487	8.471605294742263	8.747676510539726	8.622091265426208	9.200683630994108	9.169496122014435	9.02590082926159	8.530938531267635	9.516243485565127	9.367112933310384	10.303132205305909	9.826197145024476	8.666197490376431	9.480410369322625	8.36416349409863	8.913868844935207	8.025959256031545	8.86645226050278	9.056853016382401	7.194153786284167	9.652900333707905	8.87151219005272	8.034043739212793	8.82360721566354	9.84337441139952	8.282423289286987	9.008542020659222	9.818899660997394	8.906232996889772	10.155143939803764	8.509614440887969	9.257814358471068	9.148397659382479	8.898331059740782	10.812276728820782	9.277134536016245	11.750445166886449	8.716239510582886	9.38442992400884	10.289929470740244	7.545839108586976	9.191521543369767	7.710756830017513	8.809735121922753	9.015047488692609	9.414344489057143	9.384639853583435	8.903439742394394	8.140308883370562	9.020716199824061	8.116727028052772	9.141163582695834	8.685082970329303	8.20463359692164	8.487336906526592	8.694606953846991	7.92580404481884	9.839925971286851	9.948905779140935	7.982785184526478	8.919863072802363	8.351555092996406	0.0	10.11980278872342	8.046713950418347	9.341130336077226	7.953461437945255	8.676921323384285	8.801541317206958	9.14171046909535	8.841400698014578	9.186617397742618	9.527591996782771	8.182505502077476	9.772557778969803	9.173336490913735	8.348910785867657	7.84901646382777	8.008636459587642	9.546346257260916	7.309480590487334	8.331068502300095	10.412230473464136	8.861874289658601	8.462921255540632	
Q8NFJ5	10.731971431418517	11.951216926781521	10.808202022104116	10.447095823834276	10.035586915089171	10.511282667325299	8.698940016798186	10.507389962558744	11.241171015756732	10.579342746038035	9.714220173275915	9.667725027516546	9.896749752909493	10.39329970706641	10.32365777668936	9.877468489098387	10.074501814591716	10.714785855886797	10.148909556824147	11.239309590534113	10.8487772216756	9.642713027407142	10.201044126782513	9.618923902647145	9.902622698783452	9.316427505339615	9.641260763525299	10.618548555668939	8.905224474444076	10.867321724512632	9.650146842154268	9.875629361435651	10.455979545438947	11.087233186477903	9.34513649476282	9.921720710154128	11.044578731393264	9.509291909067276	10.959984275226295	9.830439483647174	10.612401738216422	10.893911448667343	10.128658384662112	11.968368544443564	9.944876229441624	12.88764340295066	10.12388078354702	9.987445526894161	11.33248282858442	8.787133878180647	10.611938182935477	9.793152746142814	10.143027082953058	9.683571878411087	10.531628132391837	10.512197254842018	11.126920501203326	9.646374907578698	10.206371776157006	9.727475075063023	10.88116360594195	10.56016389992093	9.850447377293705	9.670847734236176	9.726502658114894	9.223902551400718	10.485236779392537	11.833490714351072	9.735184872018797	10.078866052906006	10.036024257889503	10.11980278872342	0.0	9.419599034591242	10.15703267265754	9.07414599208055	10.037129237393813	9.594661674633011	10.031540997881557	10.322760339766894	10.725465800191381	10.662773004809152	9.199372294287905	10.737163982922839	9.802212506820771	10.078139786236202	9.749060641495163	9.532684176277831	10.949511233322282	9.446693303698341	9.283928101553114	11.041273612336434	9.92279014615416	9.75552345929252	
P08100	7.862660704112517	9.917269521982602	7.414889420484778	7.297193305771708	7.711691302463698	8.397346162647532	5.87653634204902	8.506021192408186	9.276185252312033	7.375344360156896	6.242447927253175	6.191425060467508	7.055818453656632	8.010005857802135	7.491579932306081	6.864366108048057	6.8010363885784555	8.197253395725548	7.407571784446899	9.398421030304883	8.975304241879396	6.982395953998102	7.921809536226867	6.111358713615109	7.0795054370124	5.969979984393464	6.976405448553076	7.036935440859984	5.532976220378743	8.948238806369922	6.635194219026541	7.135300076810418	7.3747877621394275	8.048627216984563	6.318709064640144	6.833377000533026	9.336570991898965	6.617757477790534	8.730296787860896	6.975486588384559	8.493722750078213	7.7021846438660875	6.37148915455968	9.589616524835872	6.915287883082715	11.398419360112605	7.217087388897602	7.187256875308231	9.697078689827846	5.078255775154061	8.079232311254355	5.833482330761054	7.713142597729088	6.598902395013205	7.272767560226346	6.964947104961986	8.21088562443143	5.808471785149701	7.212681975783046	6.877016362718853	7.265500722917707	7.884106826468497	6.870801153429301	6.26930586134551	7.828468461502544	5.6877000725801	7.745288435575667	8.897276192702359	7.045191637141562	6.755405015790679	6.378065959677321	8.046713950418347	9.419599034591242	0.0	7.983325490068606	6.0015633486386575	6.530581562657966	7.607692280491201	7.70212424397496	6.88227431299047	7.473272968955438	8.4379902346183	6.08814479407581	7.495875183802451	7.225293222595158	6.194254424927598	7.24271878069808	6.4609773769816385	7.977603025311871	6.801347521198414	6.345128635783844	9.344536532138504	7.528082527323246	6.831731183957678	
Q15077	9.01078000115485	10.913396870564684	9.49681036675629	8.914200921038761	7.160733480639657	8.669630098488872	7.790984290625967	9.610440616973356	9.9930078020619	8.619632547776407	8.15361021645664	8.515213091962801	9.062849121837866	8.716550254160671	9.913278864116663	8.996449572082037	8.819361548693477	9.388578138763055	7.7499156217935985	9.418565881776964	10.094070250977195	8.81850943821074	7.943512825193415	8.558104488093194	8.643130118690497	8.221749507486656	8.787175266240588	9.563499096553574	7.374124379012041	8.918234446786018	9.054448045895919	7.989882836180839	9.49456714308568	9.99100181919669	8.348244178934742	8.889718804109613	10.019159390848673	7.781430693096953	10.336924850036304	8.484822644378047	9.414694608129755	9.699601741455464	8.701905862654588	10.334800909250239	8.705215266888917	11.710045838657305	9.202396014044906	8.603010195526283	9.643252704302705	7.581137998304471	9.26807964229593	8.06870507562519	8.382251793751808	8.586535218304038	9.172734571721731	9.725322786878142	9.348711188102634	8.08615388766581	9.353366878205682	8.289087729020032	9.25652747777138	8.67483996077712	9.051273495793062	8.500302808777302	8.39452733216946	7.960261427192629	9.679970930459557	10.129921894878292	8.882368722748593	9.023803516888798	8.437324203123252	9.341130336077226	10.15703267265754	7.983325490068606	0.0	8.12480727925587	8.92495667668504	7.624621539505647	9.102278300189758	8.775605310305139	9.633601837099546	9.51943731435356	8.215669059647361	9.719575504074248	5.685736274267367	8.19001854786295	8.616885774208528	8.275770419406639	9.72216072361955	7.851696275037103	8.303635926760226	10.244463425294475	8.327726673440829	7.86557097015139	
P43119	8.029312711934788	10.237511959840383	7.732866259759765	7.189188165416757	7.5833961763618545	8.176565475961958	6.082763167753083	8.321334416586723	9.176722732058122	7.18715202196709	6.644364588102659	6.625732820428011	7.004607582067772	7.952077652752614	7.814709972737708	6.909155308351338	7.123328169843433	8.018817932819266	7.958752791021566	9.114982084810949	8.999170798891488	7.052867499385141	7.827307208736682	6.224264173316811	7.110194641890156	6.502531123078707	7.211160234983561	7.382642451200854	5.511931145745743	8.643524305095633	7.122451199530814	7.534012648009083	7.462188962248988	8.31511782517511	6.21458317515038	6.95408727867084	9.547842102218633	6.265452873137449	8.667980930696283	6.973346928380086	8.250108409646304	7.614602036237702	7.10820282261455	9.712833827794059	7.113353698694376	11.42406237094948	7.648629429184505	7.280074039740116	9.456203209115268	5.300143672816934	7.955148007455601	6.269489056318342	7.80087511330669	6.66193244571578	7.473234076664615	7.713301320226726	8.541918670067284	5.965185913811433	7.1516403835472655	6.860714291567993	7.889471361162198	8.017455802422184	7.39124896797248	6.17790975230447	7.759977472525715	5.787580654275754	8.086429176485845	9.188601429928996	6.982757426983416	7.004475333939487	7.03680035894368	7.953461437945255	9.07414599208055	6.0015633486386575	8.12480727925587	0.0	6.9132745660871695	7.371030462419927	7.729122127721116	7.3304853739932065	7.400827270759557	8.62803217308353	6.234405632890799	8.055102169072626	6.970641373333451	6.625697809168238	6.727261780058363	6.538119844192986	7.986351011207251	6.832790473700568	6.487839367156622	9.208625224913767	7.523769837719429	6.783642308187198	
P30874	8.120914524119005	10.043741161283856	7.128503316448584	7.774414155477258	8.401574971692492	9.261374875306805	6.179851946251543	8.374366619481707	9.011356710532109	7.871549664909055	7.374073143623313	6.939039217384741	6.550866605720191	8.575445128865512	5.311348808501683	6.836616980016074	6.940314460810916	8.446436805769437	8.635372352622602	9.655018212305754	8.730601576256067	7.590968222474029	8.564838261214398	6.201154908238473	7.665712965719568	6.50502108633134	7.118358902134529	5.057968906455462	6.409038048356458	8.901143128420125	6.918538407273157	7.765047525223958	7.5263214377070735	8.178812220064172	6.9931808631457635	7.223367709380541	9.601378572480966	7.170661645747384	8.528092545145135	7.259538377955357	8.140798699692386	7.884834420251957	7.787227829269655	10.157892213767672	7.646069895879404	11.76190887381855	7.497384145692329	7.755317012841574	10.008447662532104	5.944020730736012	8.414926015364875	7.106243068704748	8.132997535084506	7.347504768746625	7.1882041557166865	5.040281044592836	8.397351641402867	6.770367888276747	7.185934887906347	7.507419101456734	7.518371019919794	8.294028503495399	7.696318609338991	6.75373665616893	8.379924735894395	6.520873257848894	7.948959512837975	9.200051486466828	7.009987680888912	6.7648738899153225	6.7132709916034905	8.676921323384285	10.037129237393813	6.530581562657966	8.92495667668504	6.9132745660871695	0.0	8.236008940843847	7.306026277494881	7.56642584909869	7.550138542528169	8.633027353150037	6.12854892657327	7.869329416866885	8.14804465293093	6.894505043809665	7.300484058965422	6.898963909080275	8.037892205233796	7.221343409754789	6.848373936663214	8.856417277489289	7.8837028985579005	7.5137752349581035	
Q15391	8.610204981062108	10.323669168161016	8.628651400941962	8.359174334101157	7.166691799425509	8.660645122959156	6.592641020954899	9.003793293380452	9.77501069135634	7.954369254791199	7.481865818958318	7.902363731083188	7.96807051566424	8.235299553773816	8.985739800690638	8.047845257841875	7.98173852380302	8.844291702925167	7.992469753760606	9.846218152154771	9.334667128099168	8.055891988165836	7.4523957534584335	7.412306702846058	7.881363241497548	7.181803156021753	8.247928203369792	8.627352253488297	6.653640055331619	8.949555557592781	8.129129543795205	7.539673910354736	8.485687567038326	9.245754092089909	7.267716000156416	8.416263507458932	9.23005763810051	7.56369251938094	9.429043910650433	7.756300122357321	8.802918335972574	8.882733918578568	8.332218940008854	10.188591074078687	8.055950240328615	11.153593212426406	8.192894139224723	8.03106956638558	9.476893749193804	6.434965072624928	8.693928134393893	7.737762193344142	8.034432529133758	7.816711546231838	8.269090467215923	8.961755087683924	8.996378243153568	7.390211240556467	8.265269530579355	7.732115429514495	8.633435776855906	8.644864468705123	8.23821550495902	7.6849695292689235	8.333717839130186	7.104738439075343	8.695841922615543	9.949983902999897	7.8217131772285	7.970339641012069	7.642446995874351	8.801541317206958	9.594661674633011	7.607692280491201	7.624621539505647	7.371030462419927	8.236008940843847	0.0	8.221452643554404	8.136604811617625	8.66836978396745	8.666271228261818	7.185647997078922	8.806514871953592	7.192857791750171	7.448892525627062	7.737890500547417	7.418829806844121	8.881916760553771	7.688637961130779	7.82685314658029	9.181033408027973	8.210028318778312	7.3292393913750855	
