	Q9Y271	Q15391	P08173	P25021	P25100	P43088	P08100	P32239	P28335	Q13258	P37288	P47898	P51582	O95665	P18089	P25105	Q14416	P34981	P30518	P35368	P14416	P35367	O00222	P21917	Q5T6X5	P43657	P11229	Q14833	P29275	Q14831	Q8NFJ5	P51681	P0DMS8	P30556	Q13639	Q96G91	P50406	Q9NPC1	P35372	P30872	P35462	P35346	P25024	P21731	P08172	P30939	P21728	P20309	P28222	P41595	P41594	O60883	P21554	Q13255	Q9NS75	P34969	P08912	Q9UBS5	P30874	O15303	Q15077	P43116	P47900	P28221	Q15722	P24530	P08588	P08908	Q9Y5N1	Q9H244	P41231	P18825	P43115	P32238	P07550	Q8TDS4	P30542	Q9H3N8	P43119	Q14832	P08913	P35348	P41143	P13945	P32745	P28223	P25101	P48039	P29274	P28566	P41145	P34995	Q99677	P21918
P30874	0.28448461284572024	0.26303069580957184	0.4008831505600788	0.3373669085934341	0.369173123056998	0.29839395410528236	0.4120150352353834	0.41917095393362197	0.38012182795263194	0.3682090211138956	0.3514532568395818	0.4209281709498979	0.279278710670524	0.3297517973170817	0.3720844312067342	0.23329939259458302	0.4468964841290929	0.3964376668453321	0.31973548620124104	0.399654473610383	0.4397616135539282	0.3512708722457642	0.3448133187863886	0.3351906738140421	0.3111203888859273	0.2702494639120149	0.4071056091738602	0.4442761748091617	0.3839297723809743	0.44978706502262533	0.213259888613188	0.3088438561855291	0.2520663752123099	0.34015506517883526	0.3633351218832866	0.26400639280385874	0.42771878498386906	0.3094744423286677	0.3707254592837216	0.7318765261525291	0.48465142685900453	0.741803015445958	0.321249891595606	0.3868698533276426	0.4519649162024172	0.4571885376643641	0.49582561328909497	0.3504294965593684	0.4038049141853213	0.3505291725021289	0.39334927009783044	0.38727744910934925	0.4071427731761602	0.39406870438832253	0.33662852206502447	0.41388723194631216	0.35018791438923674	0.44288711809178255	1.0000000000000004	0.39332505796766526	0.24657713729898634	0.3863586581375992	0.2557507678376489	0.47281016469248627	0.3380794544590626	0.3490319623024299	0.3083682827217405	0.41888780208936927	0.4948131044859565	0.28067788388663983	0.26053249896700637	0.3745826471511995	0.4428236541071143	0.3486631826273723	0.37782538323777326	0.34534220770025414	0.350156210634866	0.4087570068682509	0.33511795240489833	0.4050662379845677	0.3801964980128194	0.3583140657314564	0.4274175940915083	0.31671231140910355	0.7515873743475665	0.3783206927070638	0.3362514035251842	0.35009305999330687	0.3734401709563768	0.4998471017857375	0.46441923767506665	0.4092035771946141	0.25535537562757793	0.42269973394190097	
O15303	0.3120239998823937	0.2815447372391458	0.37414847221809916	0.27760267038463	0.3141990451364047	0.21898895564534848	0.3797891779136234	0.3158081177403395	0.28823957029830316	0.3035087371662358	0.32074713237729724	0.37507446181397025	0.359303584989904	0.24824316772588534	0.3147045368040565	0.252954448973557	0.6203461178895955	0.30110820971659213	0.31042795618273344	0.33285846656371354	0.3853968601815344	0.3255385412786866	0.5067028721738026	0.3231316705534884	0.28893069747458644	0.27385975454077527	0.38899285733059696	0.5991194051913746	0.23557997738337685	0.6543600883713642	0.19136643631225628	0.26996226312462646	0.34311150982794203	0.25601756475311627	0.22750555848753962	0.2615739996668533	0.2602526250276183	0.203985182382427	0.3209223217113907	0.33308848293058013	0.3748088476785931	0.332628596791105	0.23460451553393558	0.3607495888834888	0.498762319735415	0.4573148954494909	0.37097198139230936	0.3844948320994501	0.34133844863072255	0.3006260651516989	0.4499402021510979	0.36125572158093666	0.3765810656528422	0.493624053665636	0.289115676576176	0.3157628514328747	0.4354806563965113	0.46620251597337153	0.39332505796766526	1.000000000000001	0.2190137714091766	0.28029303224597385	0.2859137770801435	0.3749503701115161	0.281313813830802	0.2952173347604543	0.24320125516043534	0.3673407435493776	0.39763268801942175	0.24769163562274676	0.2981785204131835	0.2500282065392465	0.2932675630952081	0.25397767622850465	0.2798980924085572	0.25441678577700577	0.2983246906043067	0.31857299483244395	0.27079184819311136	0.5267498996276113	0.2861458606365614	0.30769234001596785	0.3488992132808408	0.28349565189319215	0.28023326201605553	0.3327857174184994	0.2627878513464922	0.34400210465522535	0.24437046678089303	0.43283093623067526	0.35941042867559836	0.2613828670498069	0.252657106096552	0.3435990544615557	
Q15077	0.376834934701921	0.48261218383998483	0.2505408753100136	0.3444567186478529	0.31118042091997095	0.3080439045603193	0.3243312278485725	0.32244733191214736	0.23405505459471304	0.2926804347313825	0.3127824853526483	0.2493911763747278	0.5640819673808628	0.26836313876375995	0.28817727491142675	0.4251070986536202	0.22759222707554413	0.3151951252653481	0.3072650526107781	0.3343280274444769	0.22403453454876648	0.41935806200017545	0.17348472155392514	0.2864236580156335	0.4198714993501059	0.3921054266500396	0.3228787138025333	0.25313644171172905	0.42226690309463	0.2130063519951942	0.2959923230438468	0.33563994321786306	0.3229388285562706	0.3369040714412744	0.31226196862616473	0.3232982577169628	0.25467254751456586	0.333862692995333	0.3059926053375868	0.19015616200394464	0.23311933320733852	0.21713182364418326	0.40781538448915416	0.40582358631125703	0.33601870805477396	0.3430531289608668	0.24358973286527436	0.3598673229533329	0.21275931558147176	0.2973021205852801	0.24749326537383115	0.23152390524198188	0.26940079914309867	0.27708104558378166	0.420617281276212	0.2767419315050635	0.39585351157794874	0.3044264767418329	0.24657713729898634	0.2190137714091766	1.0000000000000004	0.30752441124227886	0.49793831776371744	0.3094758075021677	0.4267150826009023	0.2881477769196703	0.27868237015185726	0.2649963552408878	0.2921070025070589	0.4794196886704062	0.7116181447486304	0.2665292298703997	0.27176412035504155	0.3975766202958819	0.31411278914847673	0.31299612298889434	0.3114684313616154	0.29128017827687785	0.29459853057897173	0.18097970302210306	0.2931627331941965	0.33291514920357557	0.3550073911470104	0.2995066461779138	0.20540951135001898	0.21017785081478801	0.2502345869849141	0.32395265138964036	0.35954246942330337	0.22511284804225637	0.32090647578963527	0.4340613139288083	0.3915417593011808	0.21265518143728535	
P43116	0.33844614492484637	0.3592550601366233	0.2886042641431838	0.3971386266694103	0.28714727892253145	0.43590364140849314	0.2877048297502533	0.25800157541990576	0.2822834626578182	0.5415090045093639	0.34453549798782573	0.29123998663381867	0.3038358954785526	0.19444589819118233	0.28161605539622786	0.2513037165150166	0.2713240756452171	0.369310216870225	0.3102898932413999	0.31560344287423264	0.2786358444659389	0.3036698178453115	0.2706566888319365	0.3042067861441365	0.3230113947061262	0.341280582511178	0.37069247918144466	0.2633546390041319	0.3748176310240503	0.3262893939831615	0.2683795871828296	0.3626729068647532	0.27777002124999084	0.33291441272270067	0.33567986834224556	0.2859269273357049	0.43572372883939614	0.36986545088037776	0.3275737419026723	0.3289300603656039	0.2759467312131743	0.3993717029473036	0.38398197300751435	0.4820158839446673	0.36214027355895123	0.43267882197787744	0.31450452258377937	0.31434773303792574	0.33559529400593024	0.33171047593199127	0.293657057861866	0.21810830674693993	0.3335180973411336	0.3111128040080885	0.38858613975724166	0.33129536764186296	0.3492125753528435	0.3748038035681138	0.3863586581375992	0.28029303224597385	0.30752441124227886	1.0	0.28981573289819884	0.3717962143334329	0.3861051900339364	0.33911340919399136	0.35962249075193387	0.2673015290485997	0.35883800257093845	0.30773536218906	0.29551917032310193	0.29081200255652945	0.46995465612353876	0.2905864400929362	0.41526965352603373	0.3848090813567844	0.2953444426965379	0.30941974665976807	0.3854224609669713	0.2587233048235402	0.2962587619971724	0.25702907713494944	0.37074587831883343	0.3500599225727248	0.3456552882988717	0.2842733374409415	0.3305116098439054	0.33532036819609257	0.34142999311294303	0.3173318648925958	0.32510899775613594	0.5103630925970783	0.27956685130726294	0.2926430252797873	
P47900	0.3589408551539237	0.40048272090018533	0.2460922801769067	0.2949230096484173	0.3594628747909244	0.27417134128131215	0.3830918141068406	0.3305079373740528	0.3193273527306071	0.35931580558927023	0.2875238310128808	0.2132655644442477	0.3947049897889433	0.24728793288004422	0.3127879908287669	0.3626120573140382	0.32709579569414576	0.29379932795996233	0.315706138585955	0.36067480560235454	0.3567213387553992	0.36882962109172673	0.2252516060222176	0.26688538314275023	0.3288283707193218	0.3665149058662206	0.33471862739603375	0.29402975596763775	0.3633848223756323	0.27469075267908516	0.27233733539881605	0.3421159292786899	0.3356743675285967	0.33843517283940056	0.2546730658641259	0.2700449169495908	0.3454239259679205	0.32446257536446843	0.3067197462654584	0.3207066341192015	0.27240786863790056	0.3133234728242037	0.3290703155712607	0.41637814148980967	0.33718457158791254	0.36103741315299925	0.3049078986788574	0.29185238616660686	0.2779950610986025	0.3149696168143655	0.31672422687913787	0.22647725263228274	0.28980055436202856	0.3112905628785462	0.3786563556997309	0.3545706491479359	0.3352046643327141	0.34664121002631487	0.2557507678376489	0.2859137770801435	0.49793831776371744	0.28981573289819884	1.0000000000000004	0.31882826569472533	0.34875958988181427	0.3700306471251261	0.3024384117071254	0.2807022882486945	0.32217726687838555	0.43857761188393185	0.4614619926674002	0.29120483016193016	0.2396276769315922	0.330107424360623	0.3501103950804173	0.272214314077513	0.3320002028557092	0.24474368150670192	0.27554088046271175	0.2626787936151564	0.30598593244077954	0.3069535266650383	0.33445022381316125	0.2918551386765216	0.26455860252527835	0.22281857340191852	0.3333280627655396	0.35752615007291244	0.37221751232633665	0.24030984021872873	0.29318168040315895	0.3619995655944762	0.4065913357084213	0.26096180526037466	
P28221	0.30379625445813707	0.3681247634094933	0.4406503013962203	0.38150621905510174	0.46274788614276585	0.31112656703408303	0.33229665405481434	0.35112666510013385	0.49636747382564517	0.3423634907920602	0.3477961401094486	0.44235590153683757	0.27278495511881445	0.37237605870858903	0.49833544178629374	0.21302444294540443	0.5463607671384787	0.3559969369725791	0.2929530738563979	0.48132889534234313	0.4904672758247504	0.42288411391224157	0.41720602040590127	0.3598890851293677	0.3499132953506854	0.294537432424375	0.45319392518490964	0.45254431116285376	0.4183840587341445	0.5119418368475227	0.2914855172234144	0.292300356820776	0.28136462647564464	0.34316161928058864	0.42508236791402143	0.2696026541458362	0.4355421764522004	0.3257222993598002	0.45834929753496345	0.4380239205701406	0.5095250522866833	0.41849068747907187	0.289881518786566	0.43461890879544207	0.5469582336443368	0.6365473633130472	0.5338148991241948	0.3799994312631645	0.6115649175699297	0.4370743499788148	0.4438819567668645	0.3377366304643441	0.46390437928636125	0.36984348549811064	0.3164121010810142	0.4958375777004619	0.3976923266759307	0.493165536024146	0.47281016469248627	0.3749503701115161	0.3094758075021677	0.3717962143334329	0.31882826569472533	1.0	0.3107775197358763	0.30369418719384805	0.4248485326829871	0.5059712653339359	0.5429009383916631	0.3220456180787718	0.3077026743888498	0.5234059982133448	0.48561517119259834	0.3868341891869218	0.38513166017282613	0.3280326558847245	0.3895465202956553	0.37555493520748007	0.32431567211269985	0.40733027254793375	0.5189471307489602	0.44411613616319423	0.48394270592237343	0.4063051397135627	0.4163652631316908	0.46279811964525874	0.3337617417177252	0.47380258827839117	0.4795297482510651	0.596703115305396	0.5559512477641209	0.42035906813635976	0.23303344497511003	0.48257561882647826	
Q15722	0.43645978418820697	0.4171331572635746	0.26573531153550844	0.38207191079188996	0.31380811878791204	0.42770804827239167	0.3514179697188763	0.3474888874530926	0.3321048827923445	0.38545726503189287	0.3404865455727219	0.26861562056479976	0.3568883523119341	0.2915775561330507	0.2958770052153787	0.370314444458574	0.2788418982298539	0.42180624913088316	0.3175932201937894	0.38073500535178545	0.2754208690554345	0.38805732853452857	0.22563818791024973	0.2998168231279	0.3645126507738656	0.3212946855456881	0.35793518197381535	0.2667584247960715	0.3443470082602199	0.27962872206793155	0.2697510520777898	0.402026219024229	0.2847524582876192	0.3896151309392669	0.37058711691954255	0.2894111896201864	0.2585769084880275	0.6579956619916479	0.32658811025947787	0.3372980731981181	0.3003745568160952	0.32886230275350886	0.47798874477062225	0.4787668887015122	0.38327402686832196	0.42190817421391574	0.3201954102660952	0.3622254104391811	0.3360794879968103	0.3045519290495629	0.2698671454598651	0.3003163668875786	0.29108925297492794	0.3154975333029283	0.4149544480902573	0.3335824309137366	0.3985309154574747	0.3342584299796626	0.3380794544590626	0.281313813830802	0.4267150826009023	0.3861051900339364	0.34875958988181427	0.3107775197358763	1.0000000000000009	0.33124636242810906	0.26003976155973585	0.28622890523612216	0.33205060227969097	0.3553185478003077	0.4200428531563263	0.2682268909599871	0.42677439579749027	0.3615410304496005	0.39235830825007734	0.4371859969674041	0.3113180595841575	0.37903421258524483	0.26931606934347935	0.27381467572121715	0.29724488712092195	0.3200521471290535	0.40202596433095417	0.33943712405867305	0.3152852470407171	0.30465829524943466	0.3122717726082477	0.3280767367932749	0.2951792352189532	0.29499425965898	0.3894357452000545	0.4995810303367063	0.3234006989134166	0.30067216153076026	
P24530	0.3047575871936815	0.3184197239762896	0.1699583122108749	0.28601700238809946	0.42365240249727587	0.2235461525728727	0.37450430863503126	0.35074966556042664	0.2978534365446933	0.3940354030707089	0.2746708180388196	0.20439389690826315	0.27794819685786354	0.25130593537719764	0.2874942044587248	0.28927675850396595	0.30065021758626365	0.3501555488346426	0.30714056012007324	0.4001606841905849	0.39461272355660126	0.31842499415257314	0.23171630660845183	0.2700755214214469	0.2705485572649895	0.36742473662297553	0.35480589985040906	0.3208143745113352	0.37032883986176046	0.28325839548529025	0.25822825100074015	0.3377906225821147	0.26719314704867847	0.4104066686651571	0.29934158178429715	0.20782782621913	0.25154251030475244	0.2763749469518785	0.2900807743989626	0.29376593347499547	0.31634469013617617	0.33996454471669113	0.33047078955395004	0.4341292345787522	0.3361548601757758	0.32397696696093725	0.40526107122712185	0.34684397915133736	0.2691295104197102	0.2663873619621619	0.3776204263654059	0.2343730215819931	0.28179241102946045	0.3781294553502548	0.31625935533030136	0.2717058899949025	0.3779110264985614	0.2880925772726629	0.3490319623024299	0.2952173347604543	0.2881477769196703	0.33911340919399136	0.3700306471251261	0.30369418719384805	0.33124636242810906	1.0000000000000004	0.276405663539887	0.25069179208668446	0.32466529920792675	0.28563320610872905	0.3627017234299478	0.3177428997404248	0.28587891424968515	0.3233317127031505	0.35931342063292565	0.24133479998269702	0.3014763174851485	0.24100284223539664	0.3585789898052444	0.26853903775708055	0.2675978431334106	0.32779268426866204	0.32281540067644815	0.28955684877786414	0.2778271175819117	0.3728975059938538	0.6038846563676242	0.28392885008032553	0.370583299515271	0.29625226116485937	0.34906187589585014	0.39704686454398586	0.32698764590983465	0.3189019291819277	
P08588	0.28111781445958123	0.28392186248847473	0.24478703548557634	0.36677389531482885	0.40868420658618165	0.2668335482241328	0.25832379397769084	0.2685160076538876	0.3668643465257705	0.36949358735236837	0.19055619937080312	0.2980645105160873	0.2288465457888072	0.2657306136244445	0.5686581053145336	0.23610652460685938	0.3022158358234811	0.31650323896348886	0.36378108578667984	0.5655489721812381	0.3556458351677728	0.3087102546783361	0.25488935228124	0.2917165704505211	0.26210206247079637	0.23001077099270578	0.3527261898250097	0.2257792854398331	0.40555814671582807	0.26463993636792216	0.20156712395328424	0.27533190435087684	0.23421462470557847	0.4032234280984428	0.47770904455279467	0.20658788724049348	0.36779006070094905	0.23011707867791292	0.40173749593175023	0.2744542460154499	0.33675810213448465	0.32522303438325484	0.28556076010070053	0.43300082911674453	0.40962844218439104	0.36806386695338245	0.41414910425771867	0.32906650996720055	0.3830856628566427	0.3749131842135983	0.2872112284778079	0.18791985226887792	0.38460243276907546	0.245838456282215	0.32245321027112533	0.43614491398135763	0.2957074098760377	0.353752360267789	0.3083682827217405	0.24320125516043534	0.27868237015185726	0.35962249075193387	0.3024384117071254	0.4248485326829871	0.26003976155973585	0.276405663539887	1.0	0.3751745487742155	0.36516677278271253	0.34257558900899443	0.33269856368707196	0.5312114854490629	0.2896850696635275	0.2598952992436031	0.7064460199659413	0.18954258075723013	0.3114964850435192	0.2590207086175982	0.290121395271596	0.32347060150341067	0.5291861239449203	0.5412744886707775	0.43321147052942727	0.6254093647471022	0.2644548977982554	0.33090960183721474	0.3143780124683344	0.30419189829921905	0.3416100301088216	0.34174698164694817	0.40937460278578597	0.3901478576198275	0.18431339081802578	0.4211400901281067	
P08908	0.21717630538670907	0.2788316926100259	0.41831344754671895	0.2769996437723316	0.3352528211022364	0.2914687923158795	0.38157218129748016	0.4345773738131904	0.5168258108123649	0.29785954070639836	0.33764148263265265	0.5540478439667673	0.2615335127797076	0.3902232348069131	0.4326910528625145	0.1606336150440607	0.47673658935227115	0.3432788446154042	0.3233790868167179	0.4395674942518978	0.39525363875941444	0.34322165432384555	0.31222715965580927	0.3636398826787637	0.24589016780121453	0.2666592464561454	0.5106258879525012	0.5277956895344258	0.32708568867383725	0.4328124785794508	0.14264864487140128	0.28521576787621905	0.24289099714872509	0.3433241928154763	0.39242732928912927	0.22081623745336826	0.3379006911990584	0.2099623361020113	0.41382784190740607	0.349438384417991	0.4858164530282617	0.3901580675790618	0.202424834865158	0.36793298160444327	0.4695632218038673	0.4363338782427445	0.5087487916815807	0.3003251402603264	0.47767114936674593	0.3699652386739844	0.47922763750784925	0.3219568504841352	0.4442436925878961	0.47030210733463135	0.25401604247879966	0.3959537728402016	0.3418582013747646	0.49399630728536326	0.41888780208936927	0.3673407435493776	0.2649963552408878	0.2673015290485997	0.2807022882486945	0.5059712653339359	0.28622890523612216	0.25069179208668446	0.3751745487742155	1.0000000000000002	0.5782643463063512	0.35337549648719385	0.28447821310637894	0.43366848279862436	0.35270130847449965	0.3183072830531676	0.3764657150358483	0.23481120312785952	0.4225216656073011	0.33668408564600466	0.25836027780380827	0.4341224845526276	0.39773593900827686	0.41237485647453276	0.46437817800931835	0.36611558050739906	0.35226293636206385	0.44290605508413844	0.29592619014814747	0.3314124091363636	0.36683995125582625	0.5914491930037653	0.4307337509478077	0.29910582136102243	0.1454807532242592	0.41303885533322077	
Q9Y5N1	0.2612069470611854	0.363664169804472	0.4060721220509172	0.4003827988095209	0.33361911615235473	0.31002203971725634	0.37737188234272706	0.48257115293388525	0.46712108675225145	0.3973453223858203	0.3324483590822427	0.6321300438061954	0.289358303079103	0.5824563507509497	0.42621333097714875	0.24885282153289573	0.5489002548973384	0.3983159754176484	0.32456572878522394	0.4130547825332438	0.48673746736767887	0.4408025040230953	0.3629450978322494	0.41966938683257493	0.34278913394316257	0.3057139842769977	0.6356914891347223	0.5561940365755682	0.4095557762474177	0.5032414187705849	0.2917564104338549	0.30039807376054256	0.26301975868148836	0.33505855276897845	0.34888050516236696	0.3045182448574697	0.4122545334570195	0.3287101387342022	0.41011257207867685	0.45971618719750995	0.4506352446904638	0.4639206584987834	0.34732301928993065	0.44485753722770793	0.5730187982746872	0.5306110100405719	0.5659285322818561	0.3904768227670242	0.5164936224791252	0.3888868384620078	0.6019414327918957	0.40470721654463077	0.5143767566655431	0.551720542028926	0.30853736496054784	0.3988346854734658	0.3849699105550777	0.5789193235421508	0.4948131044859565	0.39763268801942175	0.2921070025070589	0.35883800257093845	0.32217726687838555	0.5429009383916631	0.33205060227969097	0.32466529920792675	0.36516677278271253	0.5782643463063512	1.0000000000000007	0.3683489662074293	0.29415986515415854	0.4218687909905683	0.4124280449233271	0.31442765779368365	0.3941319528776293	0.33640591608020176	0.5372890414986009	0.423510951550059	0.3423746243947504	0.5330413408072314	0.43155781273958166	0.3367333351468937	0.47655437350041513	0.3610784842834665	0.43694655751944933	0.4611664905630759	0.2678523258320329	0.37397483317774255	0.42028573365480615	0.6671329566736985	0.4592389511794739	0.35795416986142925	0.24008794278714946	0.4459526614357706	
Q9H244	0.33613178585799863	0.4876697231535203	0.31900743361712736	0.3551781012378229	0.25766649764425165	0.26630572966789356	0.3019718806413233	0.279610022382102	0.2945218986927879	0.3578208355731113	0.26492481210738794	0.33386023501150075	0.49225941152597913	0.3153009102416263	0.3428458937974562	0.3121856402052718	0.2719897318466029	0.26097855255951574	0.34397642846057985	0.3089474052917964	0.31291786855615344	0.3052424831025823	0.22722027749596518	0.28870036307794944	0.3023145892517925	0.24294073453550075	0.33870844630760377	0.3198409573151617	0.4088423603646202	0.2484054083733546	0.27267296766865623	0.41796390737833844	0.3470320785810273	0.35273081258553324	0.27223671232881896	0.29865722313401233	0.291711125950206	0.26559939639251584	0.3765382937930103	0.26207675336884273	0.30511920779281976	0.29571981886245363	0.4469587305929684	0.39544825149674234	0.3947384095019584	0.33450045247516347	0.3242587489917333	0.23979259716608028	0.26581296441752383	0.22953503554686347	0.3241067304107269	0.291718396490805	0.37345636686331984	0.2963513410525753	0.2648418723502961	0.2742377026652688	0.29371508801642743	0.3255815014436642	0.28067788388663983	0.24769163562274676	0.4794196886704062	0.30773536218906	0.43857761188393185	0.3220456180787718	0.3553185478003077	0.28563320610872905	0.34257558900899443	0.35337549648719385	0.3683489662074293	1.0000000000000004	0.45190632952340576	0.2937872671401258	0.35715704643287927	0.2784459339999687	0.39019747230173607	0.3262304417282544	0.37267545130854757	0.3282585564528137	0.31717223790217736	0.29843830856822673	0.3376208812644098	0.2807238910802713	0.38053412027311506	0.3061134375600275	0.27471293950306885	0.29461274387571557	0.2596582962011815	0.30728533176911477	0.400410628846975	0.2868009740526083	0.3209642475450669	0.3482685621117248	0.3063486616675136	0.34187476185677257	
P41231	0.41814486536876516	0.46268209636386914	0.2080695761377193	0.37516170905021934	0.32714582218038835	0.24279752287952988	0.32145554555580336	0.3567392353197305	0.2611440914605342	0.33196936117958054	0.2916624641672975	0.24916000367886926	0.6609791084374508	0.3029206116043064	0.32014218168971437	0.3812795371702936	0.3374256693339072	0.3518477486981707	0.37856945102829337	0.3734702664552772	0.2481072497499482	0.3659187388948092	0.23836528920885117	0.2655049702091414	0.3345863388695701	0.38823943584414183	0.3266073454913273	0.3366286667611972	0.4298511183346807	0.3098370978213171	0.27481383334885856	0.3280711636540985	0.30800309212568516	0.31873659282934785	0.2277292940403061	0.2550498807640097	0.26522559129756795	0.37245382927452375	0.31787707053824843	0.2438025462242221	0.2605598561146535	0.2340404123721605	0.41967261737123757	0.42937539460924457	0.34944994635936766	0.36912556915512074	0.2806799106766997	0.36603529729809026	0.2510271127564432	0.3234836279700133	0.31287208106342984	0.26304984073499826	0.2697176783928334	0.3557040218280655	0.42195804803312476	0.2962394851952251	0.3384417403832621	0.3444218572907495	0.26053249896700637	0.2981785204131835	0.7116181447486304	0.29551917032310193	0.4614619926674002	0.3077026743888498	0.4200428531563263	0.3627017234299478	0.33269856368707196	0.28447821310637894	0.29415986515415854	0.45190632952340576	1.0000000000000002	0.3130174866682831	0.24635402104197704	0.4086097670280588	0.30624215732429805	0.24259568465218526	0.34720097692728347	0.31270101011798934	0.36740503869733365	0.26915709447028396	0.3324324935514121	0.3579347800055191	0.3674047189554811	0.3248061625232056	0.23028839998855322	0.23382397467586882	0.3452948268445608	0.33518223895943305	0.32593109949897203	0.25530209668594556	0.31568832497913446	0.4455990861957465	0.43738738734630433	0.24016943317323114	
P18825	0.251286708006472	0.31306542337297977	0.326793322728962	0.29826061077439636	0.562547802042928	0.3114256086117981	0.26188960365392366	0.3258194610188935	0.38452616647996163	0.28823410271686195	0.2863139900234873	0.35724192156683154	0.28398677073396955	0.35244012416210024	0.7753388023308212	0.26148056775445305	0.41482922677646455	0.3135564679452984	0.28185366422189095	0.6398483496823435	0.4536597361756045	0.32918268758416025	0.2767543914534328	0.31480890340137596	0.22605200456919222	0.29083119824907894	0.37203806598108147	0.3661893015678763	0.35623339066525617	0.3532252765380456	0.26358494354076534	0.20627640952021736	0.2629020315502728	0.3489927474389637	0.3927478692603353	0.22682032808073033	0.3349958597242153	0.2590337181969146	0.4242470131256582	0.3656303046510965	0.4726459809790067	0.39618052834980744	0.242003075113814	0.4169116115023671	0.4593500552178577	0.45586412495322104	0.44512470683890515	0.299976235887761	0.45229557780657503	0.35008659988031865	0.3728950064508345	0.24719626227359745	0.4281757285294807	0.3294183576609481	0.2650672644331651	0.3922399465618296	0.29929103175186195	0.3828009270335204	0.3745826471511995	0.2500282065392465	0.2665292298703997	0.29081200255652945	0.29120483016193016	0.5234059982133448	0.2682268909599871	0.3177428997404248	0.5312114854490629	0.43366848279862436	0.4218687909905683	0.2937872671401258	0.3130174866682831	1.0000000000000009	0.4049172915084228	0.22487594138981246	0.5287400975091858	0.3032777585103901	0.34251217498132575	0.30527084641356184	0.25462138220174807	0.35350616123609435	0.7622669721319681	0.5898465384731579	0.4431091905236485	0.5778880899507015	0.31116948720386095	0.3514516447650753	0.32045759711802657	0.3244148531835698	0.4138766346233671	0.4336729544854493	0.44858414344018954	0.3438945599220964	0.21371868193817678	0.33788830118477436	
P43115	0.3006978866443577	0.354129585594218	0.4367001839248773	0.30572755723304135	0.3578175840628356	0.42208771016905017	0.34062309880054653	0.31826934001419677	0.3308101178124483	0.4138309169171693	0.3898137172233179	0.38073029885559345	0.3823747081654396	0.31389933140099363	0.4397141747472222	0.2701066127134263	0.32387537837895397	0.354444687527777	0.2664796732989798	0.4386185930860834	0.38871358924761285	0.36714176225808826	0.24654041574068755	0.312092014544054	0.3039801933806769	0.2588079279921104	0.40588334787633606	0.3339346982498617	0.3896612992835381	0.318295291992457	0.27733418286018663	0.3151543739613024	0.2911478190192237	0.41092892149924015	0.3569541479781656	0.30702253514958033	0.32822498698578473	0.37041139350025176	0.3453003153619388	0.365345986706608	0.41599860038333897	0.41306634359165983	0.27470492503179283	0.5144423555405686	0.4603494656237705	0.4562174275658238	0.44037595317832257	0.30526740889031445	0.41309969430157634	0.3201558064033547	0.35887288338458134	0.3719352011575844	0.3615642919665448	0.32674525550841904	0.20304057968029995	0.3708109094412907	0.3759033581828446	0.4117420122377808	0.4428236541071143	0.2932675630952081	0.27176412035504155	0.46995465612353876	0.2396276769315922	0.48561517119259834	0.42677439579749027	0.28587891424968515	0.2896850696635275	0.35270130847449965	0.4124280449233271	0.35715704643287927	0.24635402104197704	0.4049172915084228	0.9999999999999998	0.3184882050292497	0.42206295030468965	0.4460893371578125	0.3800310685130337	0.3373490593911826	0.3493674029733337	0.31121028921909016	0.4289017898910084	0.359139950797261	0.40244775906636376	0.388519881276312	0.3999209425609417	0.36474038312578994	0.337002494753122	0.34502599149493623	0.32744017785776736	0.3096206522438156	0.395112815642277	0.6314398914061117	0.1917739768681871	0.4022975731104092	
P32238	0.30673842334271473	0.3372433593150639	0.30814307281030034	0.3379383493352285	0.30774818760656486	0.3253412252908567	0.31655603060633597	0.6602128846215103	0.33255972723388044	0.24475649008604478	0.35829341408104776	0.2932948806455202	0.3516108018588865	0.3726893453005707	0.22768685288146745	0.24253191907405863	0.29724272489233516	0.35606839642831367	0.2714675431418765	0.39393857922854747	0.2800515205641354	0.3323881523844738	0.23605305845870525	0.27775632299223363	0.34418157631224805	0.3365761922091718	0.39937604926936343	0.2743145244567208	0.3134069608644796	0.2747796881388726	0.28316801020150373	0.23549529701126726	0.21880579588931987	0.2721890064862621	0.30445483325857436	0.1473488667479181	0.28693126730129204	0.3184555019090469	0.2576257295855874	0.30416678742542214	0.31350345896395665	0.28704157946679365	0.24225909087002626	0.3878311916611423	0.3523739730689661	0.40649053479689545	0.3362389272597026	0.3613570112267752	0.3077046998816657	0.3854325512792918	0.34326853997248635	0.28998943276391664	0.2868218868321856	0.3474962229042491	0.26538957874695324	0.32969689148776643	0.4000734354747004	0.3278167013293493	0.3486631826273723	0.25397767622850465	0.3975766202958819	0.2905864400929362	0.330107424360623	0.3868341891869218	0.3615410304496005	0.3233317127031505	0.2598952992436031	0.3183072830531676	0.31442765779368365	0.2784459339999687	0.4086097670280588	0.22487594138981246	0.3184882050292497	1.0000000000000004	0.3244073937280569	0.27240482449476083	0.2925296606048534	0.22106907899833966	0.31419165985529607	0.24519922644873687	0.25938908760561485	0.3158553455980053	0.3636168407390937	0.27184476855707623	0.2737071767045769	0.3568878128578779	0.3379183996159064	0.3776516612255586	0.2770526720238784	0.3639877469604091	0.34998761578716775	0.39022137802982326	0.3489400493408951	0.2979307788085953	
