	Q14833	P30556	P08173	O60883	P30874	Q15077	P21731	Q8TDS4	P41231	Q9Y271	P43116	P25024	P35372	P28335	P08588	P43088	P35346	P51582	P30872	Q8NFJ5	Q9UBS5	Q99677	P08100	P41143	P41145	P47898	O95665	Q9Y5N1	Q9NS75	Q9H3N8	P28222	P35367	P08908	P47900	P48039	P29275	Q9NPC1	P35368	P25105	Q14416	P37288	P30939	Q14832	P14416	P28566	P21918	P32238	P25100	P41594	P32745	P34981	P32239	P43115	Q15391	Q13255	P50406	O00222	P25021	P11229	P08172	P51681	P43657	P34995	P21554	Q15722	P35462	P28221	Q13258	P20309	P43119	P35348	P0DMS8	P07550	P30542	P41595	P18825	Q9H244	Q96G91	P13945	Q5T6X5	P34969	Q13639	P18089	P21917	P30518	P29274	P28223	P08913	P24530	Q14831	P25101	O15303	P08912	P21728
P43657	0.14583333333333334	0.2222222222222222	0.09375	0.17647058823529413	0.10204081632653061	0.23529411764705882	0.24242424242424243	0.08771929824561403	0.17777777777777778	0.19642857142857142	0.1875	0.14634146341463414	0.16666666666666666	0.1702127659574468	0.11538461538461539	0.17543859649122806	0.14545454545454545	0.13725490196078433	0.16393442622950818	0.10144927536231885	0.20512820512820512	0.24561403508771928	0.12121212121212122	0.17777777777777778	0.13333333333333333	0.14634146341463414	0.20454545454545456	0.16216216216216217	0.22950819672131148	0.16216216216216217	0.11864406779661017	0.19672131147540983	0.17777777777777778	0.21153846153846154	0.1568627450980392	0.21739130434782608	0.16417910447761194	0.16666666666666666	0.140625	0.19047619047619047	0.1864406779661017	0.18421052631578946	0.19148936170212766	0.1	0.1956521739130435	0.12727272727272726	0.1864406779661017	0.1956521739130435	0.15	0.11864406779661017	0.2619047619047619	0.18604651162790697	0.1590909090909091	0.17543859649122806	0.17073170731707318	0.171875	0.11290322580645161	0.19298245614035087	0.16216216216216217	0.08333333333333333	0.13953488372093023	1.0	0.13636363636363635	0.15217391304347827	0.1956521739130435	0.14	0.12903225806451613	0.23684210526315788	0.18518518518518517	0.11627906976744186	0.12698412698412698	0.12162162162162163	0.15384615384615385	0.13725490196078433	0.16417910447761194	0.125	0.11666666666666667	0.14545454545454545	0.12280701754385964	0.2153846153846154	0.1276595744680851	0.16176470588235295	0.15789473684210525	0.11764705882352941	0.1111111111111111	0.15254237288135594	0.15517241379310345	0.15789473684210525	0.18181818181818182	0.18604651162790697	0.1875	0.16981132075471697	0.17543859649122806	0.13953488372093023	
P34995	0.075	0.23076923076923078	0.07407407407407407	0.11627906976744186	0.07692307692307693	0.1590909090909091	0.2608695652173913	0.13636363636363635	0.24242424242424243	0.1702127659574468	0.18421052631578946	0.16666666666666666	0.15625	0.13157894736842105	0.12195121951219512	0.1702127659574468	0.13333333333333333	0.15	0.18	0.12280701754385964	0.12903225806451613	0.1568627450980392	0.13636363636363635	0.17142857142857143	0.11428571428571428	0.12903225806451613	0.17142857142857143	0.10714285714285714	0.16666666666666666	0.1044776119402985	0.08	0.10909090909090909	0.10810810810810811	0.18604651162790697	0.14634146341463414	0.15789473684210525	0.17857142857142858	0.15625	0.12962962962962962	0.08571428571428572	0.13725490196078433	0.2222222222222222	0.1	0.10344827586206896	0.13157894736842105	0.08695652173913043	0.16	0.16216216216216217	0.0967741935483871	0.14893617021276595	0.20588235294117646	0.18181818181818182	0.25806451612903225	0.12244897959183673	0.125	0.10526315789473684	0.05555555555555555	0.12	0.14814814814814814	0.125	0.12121212121212122	0.13636363636363635	1.0	0.10810810810810811	0.19444444444444445	0.125	0.11538461538461539	0.16666666666666666	0.15555555555555556	0.16129032258064516	0.11320754716981132	0.09230769230769231	0.17857142857142858	0.12195121951219512	0.15789473684210525	0.1111111111111111	0.12244897959183673	0.13333333333333333	0.13043478260869565	0.11666666666666667	0.10810810810810811	0.09836065573770492	0.10204081632653061	0.10344827586206896	0.15151515151515152	0.12	0.0784313725490196	0.125	0.14285714285714285	0.08333333333333333	0.125	0.08695652173913043	0.1702127659574468	0.08823529411764706	
P21554	0.2777777777777778	0.20689655172413793	0.19607843137254902	0.1590909090909091	0.21621621621621623	0.14893617021276595	0.18518518518518517	0.15217391304347827	0.1891891891891892	0.1836734693877551	0.14285714285714285	0.22580645161290322	0.3333333333333333	0.2777777777777778	0.1951219512195122	0.16	0.2558139534883721	0.1951219512195122	0.21568627450980393	0.13559322033898305	0.35714285714285715	0.16981132075471697	0.2727272727272727	0.29411764705882354	0.3125	0.46153846153846156	0.2222222222222222	0.3076923076923077	0.1	0.2222222222222222	0.26666666666666666	0.14285714285714285	0.2222222222222222	0.2	0.21951219512195122	0.20512820512820512	0.13114754098360656	0.21212121212121213	0.2549019607843137	0.28125	0.19607843137254902	0.2413793103448276	0.3055555555555556	0.2962962962962963	0.3142857142857143	0.23255813953488372	0.17307692307692307	0.2777777777777778	0.37037037037037035	0.2127659574468085	0.2571428571428571	0.3125	0.2	0.13725490196078433	0.3448275862068966	0.15789473684210525	0.2	0.20408163265306123	0.25925925925925924	0.2	0.2903225806451613	0.15217391304347827	0.10810810810810811	1.0	0.24324324324324326	0.23076923076923078	0.17307692307692307	0.3103448275862069	0.1956521739130435	0.21875	0.14814814814814814	0.12121212121212122	0.2413793103448276	0.2564102564102564	0.21052631578947367	0.21153846153846154	0.1836734693877551	0.17391304347826086	0.1956521739130435	0.14754098360655737	0.41935483870967744	0.1864406779661017	0.2127659574468085	0.15517241379310345	0.20588235294117646	0.18	0.23404255319148937	0.2127659574468085	0.16216216216216217	0.23529411764705882	0.17073170731707318	0.20454545454545456	0.16	0.2903225806451613	
Q15722	0.14285714285714285	0.1935483870967742	0.10526315789473684	0.17777777777777778	0.14634146341463414	0.24444444444444444	0.25925925925925924	0.14583333333333334	0.24324324324324326	0.25	0.19047619047619047	0.25	0.16666666666666666	0.17073170731707318	0.1590909090909091	0.17647058823529413	0.24444444444444444	0.275	0.18518518518518517	0.09523809523809523	0.21212121212121213	0.18518518518518517	0.15384615384615385	0.21052631578947367	0.2222222222222222	0.21212121212121213	0.21052631578947367	0.16129032258064516	0.15254237288135594	0.16176470588235295	0.1346153846153846	0.2	0.12195121951219512	0.21739130434782608	0.18181818181818182	0.2564102564102564	0.2909090909090909	0.16666666666666666	0.2	0.16216216216216217	0.18867924528301888	0.22580645161290322	0.16666666666666666	0.12121212121212122	0.23076923076923078	0.1	0.26	0.2	0.14705882352941177	0.20408163265306123	0.2777777777777778	0.2571428571428571	0.15789473684210525	0.25	0.20588235294117646	0.13333333333333333	0.12727272727272726	0.2708333333333333	0.16129032258064516	0.10344827586206896	0.2	0.1956521739130435	0.19444444444444445	0.24324324324324326	1.0	0.13636363636363635	0.10526315789473684	0.3333333333333333	0.2127659574468085	0.17142857142857143	0.16363636363636364	0.10144927536231885	0.1875	0.13333333333333333	0.14516129032258066	0.14035087719298245	0.1320754716981132	0.12	0.16326530612244897	0.125	0.1794871794871795	0.2	0.1346153846153846	0.15	0.16216216216216217	0.1509433962264151	0.17647058823529413	0.1346153846153846	0.15384615384615385	0.1891891891891892	0.16279069767441862	0.14583333333333334	0.22448979591836735	0.16666666666666666	
P35462	0.19047619047619047	0.18181818181818182	0.25	0.1956521739130435	0.2564102564102564	0.16	0.2	0.1875	0.17073170731707318	0.16981132075471697	0.15555555555555556	0.16666666666666666	0.29411764705882354	0.3157894736842105	0.2619047619047619	0.14814814814814814	0.2608695652173913	0.15217391304347827	0.2	0.09230769230769231	0.2727272727272727	0.13793103448275862	0.18518518518518517	0.2	0.21052631578947367	0.2727272727272727	0.2	0.22580645161290322	0.16666666666666666	0.19117647058823528	0.24489795918367346	0.15254237288135594	0.2972972972972973	0.16	0.2558139534883721	0.275	0.10606060606060606	0.2571428571428571	0.1724137931034483	0.25	0.18181818181818182	0.17647058823529413	0.275	0.39285714285714285	0.28205128205128205	0.35714285714285715	0.18181818181818182	0.25	0.24242424242424243	0.19607843137254902	0.17073170731707318	0.24324324324324326	0.21052631578947367	0.08771929824561403	0.19444444444444445	0.20689655172413793	0.30612244897959184	0.14545454545454545	0.3103448275862069	0.1724137931034483	0.1282051282051282	0.14	0.125	0.23076923076923078	0.13636363636363635	1.0	0.25	0.2	0.20408163265306123	0.22857142857142856	0.2692307692307692	0.09859154929577464	0.3333333333333333	0.20454545454545456	0.19672131147540983	0.24074074074074073	0.16981132075471697	0.13725490196078433	0.18	0.15625	0.2631578947368421	0.2542372881355932	0.22	0.12698412698412698	0.125	0.26	0.2653061224489796	0.2978723404255319	0.11904761904761904	0.24324324324324326	0.15555555555555556	0.16326530612244897	0.21568627450980393	0.29411764705882354	
P28221	0.16666666666666666	0.18181818181818182	0.2	0.1724137931034483	0.14814814814814814	0.22413793103448276	0.11363636363636363	0.16666666666666666	0.1509433962264151	0.15384615384615385	0.16071428571428573	0.12244897959183673	0.29545454545454547	0.26	0.24528301886792453	0.171875	0.24561403508771928	0.15789473684210525	0.1791044776119403	0.13513513513513514	0.25	0.14492753623188406	0.125	0.2978723404255319	0.2826086956521739	0.2222222222222222	0.17307692307692307	0.21428571428571427	0.1527777777777778	0.175	0.34545454545454546	0.15714285714285714	0.24489795918367346	0.12698412698412698	0.24074074074074073	0.23076923076923078	0.16216216216216217	0.1875	0.14084507042253522	0.20833333333333334	0.13043478260869565	0.2926829268292683	0.18518518518518517	0.20930232558139536	0.3125	0.20689655172413793	0.2	0.21153846153846154	0.2	0.1935483870967742	0.19607843137254902	0.18	0.20408163265306123	0.15384615384615385	0.16666666666666666	0.18571428571428572	0.18461538461538463	0.20634920634920634	0.18604651162790697	0.11904761904761904	0.14	0.12903225806451613	0.11538461538461539	0.17307692307692307	0.10526315789473684	0.25	1.0	0.14583333333333334	0.18032786885245902	0.14285714285714285	0.19696969696969696	0.12345679012345678	0.17777777777777778	0.2	0.2835820895522388	0.17647058823529413	0.15384615384615385	0.12698412698412698	0.16129032258064516	0.20833333333333334	0.22	0.20833333333333334	0.23333333333333334	0.18309859154929578	0.16	0.2459016393442623	0.25	0.2542372881355932	0.1111111111111111	0.22916666666666666	0.14035087719298245	0.14754098360655737	0.19047619047619047	0.1875	
Q13258	0.17647058823529413	0.2608695652173913	0.1702127659574468	0.18421052631578946	0.21875	0.23076923076923078	0.3	0.20512820512820512	0.26666666666666666	0.20930232558139536	0.23529411764705882	0.28	0.21428571428571427	0.21212121212121213	0.16216216216216217	0.20930232558139536	0.2631578947368421	0.22857142857142856	0.19148936170212766	0.10909090909090909	0.3333333333333333	0.19148936170212766	0.2222222222222222	0.26666666666666666	0.2413793103448276	0.28	0.26666666666666666	0.21739130434782608	0.2	0.18333333333333332	0.18604651162790697	0.1836734693877551	0.1875	0.2	0.2571428571428571	0.28125	0.16666666666666666	0.21428571428571427	0.23404255319148937	0.20689655172413793	0.2222222222222222	0.25	0.24242424242424243	0.16	0.2903225806451613	0.11904761904761904	0.2222222222222222	0.21212121212121213	0.19230769230769232	0.18604651162790697	0.3103448275862069	0.2857142857142857	0.2413793103448276	0.18181818181818182	0.2222222222222222	0.17647058823529413	0.17391304347826086	0.2619047619047619	0.21739130434782608	0.14285714285714285	0.25925925925925924	0.23684210526315788	0.16666666666666666	0.3103448275862069	0.3333333333333333	0.2	0.14583333333333334	1.0	0.225	0.2222222222222222	0.12	0.13333333333333333	0.30434782608695654	0.19444444444444445	0.16666666666666666	0.16326530612244897	0.15555555555555556	0.17073170731707318	0.225	0.16363636363636364	0.22580645161290322	0.23076923076923078	0.1590909090909091	0.12962962962962962	0.20689655172413793	0.20454545454545456	0.18181818181818182	0.18604651162790697	0.1935483870967742	0.2413793103448276	0.2	0.175	0.18181818181818182	0.21428571428571427	
P20309	0.1875	0.1794871794871795	0.2413793103448276	0.19230769230769232	0.14285714285714285	0.18181818181818182	0.2647058823529412	0.12280701754385964	0.2222222222222222	0.1896551724137931	0.20408163265306123	0.13953488372093023	0.21428571428571427	0.26666666666666666	0.2	0.1896551724137931	0.22641509433962265	0.15384615384615385	0.23728813559322035	0.13043478260869565	0.2564102564102564	0.19672131147540983	0.11428571428571428	0.2222222222222222	0.20454545454545456	0.2564102564102564	0.25	0.25	0.203125	0.17333333333333334	0.1724137931034483	0.3157894736842105	0.2222222222222222	0.2037037037037037	0.19607843137254902	0.23404255319148937	0.14285714285714285	0.21428571428571427	0.19047619047619047	0.18181818181818182	0.2	0.23684210526315788	0.20833333333333334	0.1794871794871795	0.29545454545454547	0.16363636363636364	0.22033898305084745	0.29545454545454547	0.2	0.21428571428571427	0.27906976744186046	0.2619047619047619	0.20454545454545456	0.1896551724137931	0.25	0.203125	0.16393442622950818	0.22807017543859648	0.25	0.17142857142857143	0.13333333333333333	0.18518518518518517	0.15555555555555556	0.1956521739130435	0.2127659574468085	0.20408163265306123	0.18032786885245902	0.225	1.0	0.19047619047619047	0.1774193548387097	0.14864864864864866	0.23684210526315788	0.17647058823529413	0.25	0.21311475409836064	0.13114754098360656	0.16071428571428573	0.17857142857142858	0.17391304347826086	0.1702127659574468	0.22727272727272727	0.1724137931034483	0.18181818181818182	0.15555555555555556	0.16666666666666666	0.1896551724137931	0.21428571428571427	0.22727272727272727	0.23255813953488372	0.1568627450980392	0.18518518518518517	0.46808510638297873	0.24390243902439024	
P43119	0.1388888888888889	0.2	0.21739130434782608	0.21052631578947367	0.17647058823529413	0.13953488372093023	0.22727272727272727	0.17073170731707318	0.14705882352941177	0.1276595744680851	0.19444444444444445	0.13793103448275862	0.16666666666666666	0.1388888888888889	0.1282051282051282	0.15217391304347827	0.225	0.15789473684210525	0.1875	0.12727272727272726	0.2222222222222222	0.14	0.15	0.18181818181818182	0.1935483870967742	0.2222222222222222	0.3	0.16	0.10909090909090909	0.2	0.18181818181818182	0.1346153846153846	0.18181818181818182	0.13953488372093023	0.18421052631578946	0.16666666666666666	0.10344827586206896	0.16666666666666666	0.1568627450980392	0.125	0.14285714285714285	0.24	0.2	0.15384615384615385	0.24242424242424243	0.2	0.19148936170212766	0.20588235294117646	0.18518518518518517	0.18181818181818182	0.25806451612903225	0.23333333333333334	0.1935483870967742	0.10416666666666667	0.21428571428571427	0.1509433962264151	0.1702127659574468	0.14893617021276595	0.20833333333333334	0.13636363636363635	0.12903225806451613	0.11627906976744186	0.16129032258064516	0.21875	0.17142857142857143	0.22857142857142856	0.14285714285714285	0.2222222222222222	0.19047619047619047	1.0	0.16326530612244897	0.09523809523809523	0.14814814814814814	0.1891891891891892	0.12280701754385964	0.13725490196078433	0.17777777777777778	0.13953488372093023	0.16279069767441862	0.14035087719298245	0.11428571428571428	0.16071428571428573	0.13043478260869565	0.14814814814814814	0.125	0.14893617021276595	0.23255813953488372	0.13043478260869565	0.11764705882352941	0.1935483870967742	0.16216216216216217	0.17073170731707318	0.15217391304347827	0.16666666666666666	
P35348	0.10344827586206896	0.17777777777777778	0.16176470588235295	0.1896551724137931	0.16666666666666666	0.16129032258064516	0.21951219512195122	0.18333333333333332	0.21568627450980393	0.15151515151515152	0.11864406779661017	0.14285714285714285	0.20833333333333334	0.28	0.3137254901960784	0.13432835820895522	0.16129032258064516	0.17543859649122806	0.17647058823529413	0.1038961038961039	0.16666666666666666	0.15942028985507245	0.12195121951219512	0.21568627450980393	0.1320754716981132	0.16666666666666666	0.14814814814814814	0.13043478260869565	0.18309859154929578	0.20253164556962025	0.171875	0.17142857142857143	0.16981132075471697	0.16129032258064516	0.19298245614035087	0.18181818181818182	0.14473684210526316	0.38095238095238093	0.15492957746478872	0.1568627450980392	0.1791044776119403	0.14893617021276595	0.16071428571428573	0.15217391304347827	0.18518518518518517	0.24561403508771928	0.1791044776119403	0.3333333333333333	0.14583333333333334	0.171875	0.16981132075471697	0.17647058823529413	0.15384615384615385	0.10144927536231885	0.14	0.13513513513513514	0.16417910447761194	0.16666666666666666	0.13043478260869565	0.09090909090909091	0.13725490196078433	0.12698412698412698	0.11320754716981132	0.14814814814814814	0.16363636363636364	0.2692307692307692	0.19696969696969696	0.12	0.1774193548387097	0.16326530612244897	1.0	0.09523809523809523	0.2558139534883721	0.17543859649122806	0.16	0.24615384615384617	0.11764705882352941	0.125	0.25862068965517243	0.14285714285714285	0.21568627450980393	0.1891891891891892	0.2711864406779661	0.13333333333333333	0.11320754716981132	0.18461538461538463	0.20634920634920634	0.25	0.12962962962962962	0.17647058823529413	0.15789473684210525	0.16393442622950818	0.1875	0.1836734693877551	
P0DMS8	0.10144927536231885	0.1016949152542373	0.10975609756097561	0.125	0.10294117647058823	0.1506849315068493	0.10714285714285714	0.12162162162162163	0.1044776119402985	0.14285714285714285	0.09859154929577464	0.11475409836065574	0.12903225806451613	0.16923076923076924	0.11267605633802817	0.15789473684210525	0.1506849315068493	0.09722222222222222	0.15	0.11494252873563218	0.0967741935483871	0.12195121951219512	0.07407407407407407	0.13846153846153847	0.07462686567164178	0.07936507936507936	0.13846153846153847	0.0847457627118644	0.12941176470588237	0.15053763440860216	0.1917808219178082	0.13253012048192772	0.12121212121212122	0.1506849315068493	0.1267605633802817	0.1323529411764706	0.13793103448275862	0.1111111111111111	0.10588235294117647	0.109375	0.1518987341772152	0.08196721311475409	0.1323529411764706	0.1016949152542373	0.11764705882352941	0.09210526315789473	0.1375	0.10144927536231885	0.08064516129032258	0.14473684210526316	0.13846153846153847	0.09090909090909091	0.125	0.11392405063291139	0.09523809523809523	0.14285714285714285	0.08433734939759036	0.12658227848101267	0.10344827586206896	0.05263157894736842	0.12903225806451613	0.12162162162162163	0.09230769230769231	0.12121212121212122	0.10144927536231885	0.09859154929577464	0.12345679012345678	0.13333333333333333	0.14864864864864866	0.09523809523809523	0.09523809523809523	1.0	0.13793103448275862	0.14492753623188406	0.16470588235294117	0.14814814814814814	0.11392405063291139	0.2727272727272727	0.14864864864864866	0.14942528735632185	0.1044776119402985	0.19047619047619047	0.12987012987012986	0.2597402597402597	0.09230769230769231	0.12658227848101267	0.1	0.14473684210526316	0.08955223880597014	0.125	0.13043478260869565	0.16901408450704225	0.15789473684210525	0.12903225806451613	
P07550	0.1875	0.35	0.17777777777777778	0.10256410256410256	0.15625	0.15	0.4117647058823529	0.15384615384615385	0.2	0.21951219512195122	0.17647058823529413	0.2	0.3333333333333333	0.35714285714285715	0.36666666666666664	0.13636363636363635	0.21052631578947367	0.17142857142857143	0.17391304347826086	0.05357142857142857	0.25	0.14893617021276595	0.3333333333333333	0.2857142857142857	0.25925925925925924	0.30434782608695654	0.16129032258064516	0.3	0.16	0.13114754098360656	0.1951219512195122	0.14285714285714285	0.2413793103448276	0.1794871794871795	0.23529411764705882	0.25806451612903225	0.10909090909090909	0.391304347826087	0.14285714285714285	0.2222222222222222	0.15217391304347827	0.21739130434782608	0.14705882352941177	0.35	0.26666666666666666	0.25	0.15217391304347827	0.3103448275862069	0.2608695652173913	0.2564102564102564	0.2	0.25925925925925924	0.3076923076923077	0.1111111111111111	0.19230769230769232	0.1836734693877551	0.15555555555555556	0.1590909090909091	0.3	0.2222222222222222	0.18518518518518517	0.15384615384615385	0.17857142857142858	0.2413793103448276	0.1875	0.3333333333333333	0.17777777777777778	0.30434782608695654	0.23684210526315788	0.14814814814814814	0.2558139534883721	0.13793103448275862	1.0	0.20588235294117646	0.19607843137254902	0.25	0.13636363636363635	0.15	0.20512820512820512	0.12727272727272726	0.2857142857142857	0.19230769230769232	0.2564102564102564	0.11320754716981132	0.17857142857142858	0.13333333333333333	0.19047619047619047	0.2564102564102564	0.20689655172413793	0.1724137931034483	0.25	0.15384615384615385	0.25	0.28	
P30542	0.13333333333333333	0.17647058823529413	0.15789473684210525	0.16666666666666666	0.13636363636363635	0.1346153846153846	0.1935483870967742	0.11538461538461539	0.13953488372093023	0.14545454545454545	0.15217391304347827	0.16216216216216217	0.18421052631578946	0.21428571428571427	0.17391304347826086	0.125	0.20408163265306123	0.14893617021276595	0.19642857142857142	0.14285714285714285	0.22857142857142856	0.15517241379310345	0.2222222222222222	0.225	0.175	0.19444444444444445	0.1951219512195122	0.21875	0.109375	0.18840579710144928	0.16981132075471697	0.15	0.225	0.1568627450980392	0.1702127659574468	0.23809523809523808	0.12121212121212122	0.2857142857142857	0.15	0.1794871794871795	0.11864406779661017	0.20588235294117646	0.20930232558139536	0.21212121212121213	0.275	0.13725490196078433	0.15789473684210525	0.21428571428571427	0.23529411764705882	0.14814814814814814	0.225	0.175	0.20512820512820512	0.14545454545454545	0.15789473684210525	0.12698412698412698	0.08333333333333333	0.16363636363636364	0.18181818181818182	0.16666666666666666	0.2857142857142857	0.13725490196078433	0.12195121951219512	0.2564102564102564	0.13333333333333333	0.20454545454545456	0.2	0.19444444444444445	0.17647058823529413	0.1891891891891892	0.17543859649122806	0.14492753623188406	0.20588235294117646	1.0	0.15625	0.21428571428571427	0.18867924528301888	0.1568627450980392	0.15384615384615385	0.13636363636363635	0.225	0.171875	0.16981132075471697	0.16129032258064516	0.12195121951219512	0.2549019607843137	0.18867924528301888	0.21568627450980393	0.09090909090909091	0.11904761904761904	0.1276595744680851	0.13725490196078433	0.16666666666666666	0.21621621621621623	
P41595	0.18333333333333332	0.15384615384615385	0.16216216216216217	0.11764705882352941	0.14754098360655737	0.2153846153846154	0.14	0.11428571428571428	0.15	0.1527777777777778	0.140625	0.10526315789473684	0.22641509433962265	0.22413793103448276	0.21311475409836064	0.18571428571428572	0.16176470588235295	0.15625	0.1917808219178082	0.10843373493975904	0.21153846153846154	0.16	0.10416666666666667	0.2545454545454545	0.17543859649122806	0.18867924528301888	0.1694915254237288	0.20408163265306123	0.1518987341772152	0.2	0.26153846153846155	0.2361111111111111	0.23214285714285715	0.14492753623188406	0.171875	0.16129032258064516	0.13253012048192772	0.16071428571428573	0.14102564102564102	0.17857142857142858	0.1780821917808219	0.22	0.16129032258064516	0.1320754716981132	0.22413793103448276	0.14705882352941177	0.2112676056338028	0.18333333333333332	0.21568627450980393	0.17142857142857143	0.21052631578947367	0.19642857142857142	0.21818181818181817	0.1527777777777778	0.16363636363636364	0.18181818181818182	0.14864864864864866	0.21739130434782608	0.18	0.1	0.1016949152542373	0.16417910447761194	0.15789473684210525	0.21052631578947367	0.14516129032258066	0.19672131147540983	0.2835820895522388	0.16666666666666666	0.25	0.12280701754385964	0.16	0.16470588235294117	0.19607843137254902	0.15625	1.0	0.2054794520547945	0.1527777777777778	0.14492753623188406	0.15942028985507245	0.1875	0.1896551724137931	0.20253164556962025	0.22388059701492538	0.16455696202531644	0.11864406779661017	0.16666666666666666	0.16901408450704225	0.22388059701492538	0.13333333333333333	0.17543859649122806	0.140625	0.14705882352941177	0.22058823529411764	0.16071428571428573	
P18825	0.2037037037037037	0.125	0.17647058823529413	0.16666666666666666	0.14285714285714285	0.15873015873015872	0.18604651162790697	0.1076923076923077	0.16666666666666666	0.16666666666666666	0.09836065573770492	0.16326530612244897	0.2553191489361702	0.27450980392156865	0.25925925925925924	0.1323529411764706	0.15873015873015872	0.13333333333333333	0.15714285714285714	0.13157894736842105	0.1875	0.15714285714285714	0.11904761904761904	0.21153846153846154	0.17307692307692307	0.2391304347826087	0.18867924528301888	0.20454545454545456	0.11842105263157894	0.14285714285714285	0.22580645161290322	0.16901408450704225	0.26	0.19672131147540983	0.13114754098360656	0.15789473684210525	0.1282051282051282	0.2553191489361702	0.25757575757575757	0.17647058823529413	0.17647058823529413	0.14583333333333334	0.15789473684210525	0.17391304347826086	0.18181818181818182	0.18032786885245902	0.14285714285714285	0.22641509433962265	0.21739130434782608	0.16923076923076924	0.14545454545454545	0.1509433962264151	0.1509433962264151	0.16666666666666666	0.16	0.14864864864864866	0.19696969696969696	0.13043478260869565	0.15217391304347827	0.11363636363636363	0.1568627450980392	0.125	0.1111111111111111	0.21153846153846154	0.14035087719298245	0.24074074074074073	0.17647058823529413	0.16326530612244897	0.21311475409836064	0.13725490196078433	0.24615384615384617	0.14814814814814814	0.25	0.21428571428571427	0.2054794520547945	1.0	0.203125	0.140625	0.1746031746031746	0.14102564102564102	0.18867924528301888	0.18666666666666668	0.4339622641509434	0.19444444444444445	0.1111111111111111	0.2	0.2222222222222222	0.4074074074074074	0.19230769230769232	0.19607843137254902	0.17543859649122806	0.125	0.16666666666666666	0.22916666666666666	
Q9H244	0.17647058823529413	0.11363636363636363	0.13636363636363635	0.2037037037037037	0.09259259259259259	0.25925925925925924	0.12195121951219512	0.15517241379310345	0.1836734693877551	0.14285714285714285	0.12727272727272726	0.18181818181818182	0.17391304347826086	0.17647058823529413	0.18867924528301888	0.1076923076923077	0.15254237288135594	0.21153846153846154	0.13432835820895522	0.1095890410958904	0.18181818181818182	0.16923076923076924	0.10526315789473684	0.20833333333333334	0.19148936170212766	0.18181818181818182	0.20833333333333334	0.17073170731707318	0.1267605633802817	0.1375	0.14516129032258066	0.16417910447761194	0.1836734693877551	0.21428571428571427	0.14285714285714285	0.1509433962264151	0.1527777777777778	0.17391304347826086	0.21875	0.1702127659574468	0.15384615384615385	0.13636363636363635	0.19607843137254902	0.13953488372093023	0.17647058823529413	0.13559322033898305	0.15384615384615385	0.1111111111111111	0.18604651162790697	0.12698412698412698	0.16	0.19148936170212766	0.21739130434782608	0.2	0.1276595744680851	0.14285714285714285	0.12121212121212122	0.12307692307692308	0.17073170731707318	0.1891891891891892	0.17391304347826086	0.11666666666666667	0.12244897959183673	0.1836734693877551	0.1320754716981132	0.16981132075471697	0.15384615384615385	0.15555555555555556	0.13114754098360656	0.17777777777777778	0.11764705882352941	0.11392405063291139	0.13636363636363635	0.18867924528301888	0.1527777777777778	0.203125	1.0	0.1724137931034483	0.11290322580645161	0.1506849315068493	0.11538461538461539	0.16666666666666666	0.14516129032258066	0.125	0.1	0.19672131147540983	0.125	0.18333333333333332	0.09615384615384616	0.12	0.10714285714285714	0.11666666666666667	0.14285714285714285	0.14893617021276595	
Q96G91	0.14285714285714285	0.15384615384615385	0.109375	0.19607843137254902	0.1	0.16363636363636364	0.16666666666666666	0.08620689655172414	0.14893617021276595	0.13333333333333333	0.11538461538461539	0.17073170731707318	0.21951219512195122	0.16666666666666666	0.1568627450980392	0.15254237288135594	0.16363636363636364	0.11320754716981132	0.16129032258064516	0.1	0.17073170731707318	0.14285714285714285	0.11764705882352941	0.17391304347826086	0.15555555555555556	0.17073170731707318	0.22727272727272727	0.1282051282051282	0.10144927536231885	0.12987012987012986	0.11666666666666667	0.12121212121212122	0.14893617021276595	0.16363636363636364	0.15384615384615385	0.16326530612244897	0.14492753623188406	0.16279069767441862	0.15625	0.1590909090909091	0.16393442622950818	0.15	0.1875	0.15384615384615385	0.16666666666666666	0.10526315789473684	0.14516129032258066	0.16666666666666666	0.11904761904761904	0.11666666666666667	0.2	0.18181818181818182	0.15555555555555556	0.15254237288135594	0.13953488372093023	0.15151515151515152	0.09375	0.11290322580645161	0.15789473684210525	0.1111111111111111	0.19047619047619047	0.14545454545454545	0.13333333333333333	0.17391304347826086	0.12	0.13725490196078433	0.12698412698412698	0.17073170731707318	0.16071428571428573	0.13953488372093023	0.125	0.2727272727272727	0.15	0.1568627450980392	0.14492753623188406	0.140625	0.1724137931034483	1.0	0.16071428571428573	0.19402985074626866	0.125	0.1267605633802817	0.11666666666666667	0.18461538461538463	0.10869565217391304	0.1694915254237288	0.15254237288135594	0.15517241379310345	0.1276595744680851	0.15555555555555556	0.1836734693877551	0.16666666666666666	0.15254237288135594	0.13636363636363635	
