	P37288	Q13255	P25101	P43115	P11229	P35367	P41145	P08913	P21917	P13945	P0DMS8	P32745	O15303	P21731	P28221	Q13258	P34995	P08100	Q13639	P41143	Q96G91	Q99677	P25021	P47900	P25100	P50406	P28335	Q5T6X5	Q15722	P35372	P35346	P30542	P51681	P41231	Q8NFJ5	P08588	P24530	Q15077	P30939	Q9Y271	P43119	P25105	P28222	P43088	P35368	O60883	O95665	P20309	Q8TDS4	Q9UBS5	P21554	P41594	Q9NS75	Q14832	Q14416	P43116	P30556	P30518	P34969	P08912	P21728	P34981	P41595	P07550	P29275	P30874	P32238	P43657	P30872	P14416	Q9H244	P18825	Q9H3N8	Q15391	P51582	P18089	P47898	P32239	P28566	Q9Y5N1	Q14831	P08173	O00222	P25024	P28223	P35348	P08908	Q14833	P48039	P08172	P21918	P29274	P35462	Q9NPC1
P43116	0.45595836639404297	-0.6313837170600891	-0.5350998044013977	0.42191699147224426	0.3354976177215576	-0.760689377784729	-0.5795126557350159	-0.1572117656469345	0.30005553364753723	0.3618238568305969	0.2462991178035736	-0.6586717367172241	-0.6303277611732483	0.5657714605331421	0.5632179975509644	0.7090532183647156	0.6915611028671265	0.33038729429244995	-0.10936771333217621	-0.5720140933990479	0.4670881927013397	-0.6124924421310425	0.10041546076536179	-0.5595332980155945	-0.5498880743980408	-0.06255333870649338	0.47996506094932556	-0.6286864876747131	0.3082771599292755	-0.551084041595459	-0.36521583795547485	0.49437981843948364	0.011341717094182968	-0.5164897441864014	-0.5977269411087036	-0.7486129403114319	-0.573883593082428	0.36750179529190063	0.3804786503314972	0.5775910019874573	0.6703051328659058	0.5495522618293762	0.552097499370575	0.5720242261886597	-0.5542384386062622	0.029093364253640175	0.5528912544250488	-0.5177411437034607	0.5408563017845154	-0.6315860152244568	-0.4983693063259125	-0.5961843132972717	-0.6365036368370056	-0.6388869285583496	-0.6060205101966858	0.9999997615814209	0.38461950421333313	0.293158620595932	-0.6630017161369324	-0.49374186992645264	0.1317954659461975	-0.4667220413684845	0.5440791845321655	-0.3470213711261749	0.2934778928756714	-0.20132488012313843	0.6678600311279297	0.4605076014995575	-0.6367545127868652	-0.46741724014282227	0.6460247039794922	-0.49671053886413574	0.15363441407680511	0.6439997553825378	-0.4825592041015625	0.41084522008895874	0.4724573493003845	0.6705110669136047	0.475995272397995	-0.1502111405134201	-0.6428543329238892	0.4512021541595459	-0.6513139605522156	-0.6844597458839417	0.5078970193862915	-0.7811046242713928	0.34733402729034424	-0.6312620043754578	0.5698360800743103	0.2793561816215515	0.3898743987083435	0.04037360101938248	-0.5944249629974365	0.5610028505325317	
P30556	0.2460825890302658	-0.5023905038833618	-0.4601525366306305	0.284012109041214	0.5234652757644653	-0.5281128883361816	-0.4735138416290283	-0.3562016785144806	0.09945996850728989	0.18356528878211975	0.4821217656135559	-0.5309767723083496	-0.5149812698364258	0.2909321188926697	0.49895212054252625	0.4331558048725128	0.27735042572021484	0.1279570758342743	0.16891473531723022	-0.47896790504455566	0.06950896233320236	-0.4639125466346741	0.32710665464401245	-0.47289758920669556	-0.4255375266075134	-0.23924365639686584	0.4520799517631531	-0.4868248701095581	0.07816700637340546	-0.45745986700057983	-0.46396639943122864	0.5123936533927917	-0.10477270185947418	-0.4763982594013214	-0.6055551767349243	-0.637247622013092	-0.49103042483329773	-0.047726742923259735	0.5783360600471497	0.3058229982852936	0.36484724283218384	0.7014766335487366	0.4824298620223999	0.5672402381896973	-0.43761739134788513	-0.31437811255455017	0.17122723162174225	-0.3447567820549011	0.6980516314506531	-0.5327814817428589	-0.43600237369537354	-0.45864927768707275	-0.5098460912704468	-0.5016823410987854	-0.48776745796203613	0.38461950421333313	0.9999999403953552	-0.09942857921123505	-0.5235808491706848	-0.3327770233154297	0.3394124507904053	-0.3377998173236847	0.39632266759872437	-0.16406698524951935	0.47023332118988037	-0.11457815766334534	0.2645159065723419	0.7489714026451111	-0.5262250304222107	-0.3045995533466339	0.45458725094795227	-0.5344476699829102	0.0958695113658905	0.4376928210258484	-0.43521156907081604	0.24346596002578735	0.47535794973373413	0.2537393271923065	0.5673087239265442	-0.28624606132507324	-0.5116416215896606	0.6129522919654846	-0.5250307321548462	-0.546501100063324	0.46100664138793945	-0.5315821170806885	0.3297000527381897	-0.5032802820205688	0.31484389305114746	0.6542053818702698	0.45911547541618347	0.24370065331459045	-0.4183652400970459	0.3313872516155243	
P30518	0.7021481990814209	-0.516394317150116	-0.40756794810295105	0.42888015508651733	0.10691069066524506	-0.46814608573913574	-0.47708842158317566	0.547410786151886	0.27545884251594543	0.536421000957489	0.17201198637485504	-0.23581089079380035	-0.5097585320472717	0.132554829120636	0.2595111131668091	0.3496094048023224	0.33189547061920166	0.10628395527601242	0.40873801708221436	-0.39871516823768616	0.6612908244132996	-0.4078389108181	0.4035066068172455	-0.3725464940071106	-0.411597341299057	0.7122097611427307	0.2056758552789688	-0.5112114548683167	0.7224671840667725	-0.43927401304244995	0.32891321182250977	0.0831761583685875	0.4501573145389557	-0.30500179529190063	-0.21937495470046997	-0.044360123574733734	-0.40575581789016724	0.7475810050964355	0.16331779956817627	0.3075122535228729	0.2742450535297394	0.14680986106395721	0.20324529707431793	-0.11324120312929153	-0.4213505685329437	0.6899793148040771	0.6844509840011597	-0.4160778522491455	0.0225791335105896	-0.5352192521095276	-0.4145206809043884	-0.44784650206565857	-0.28682953119277954	-0.5450178384780884	-0.4825664460659027	0.293158620595932	-0.09942857921123505	0.9999997615814209	-0.4949599504470825	-0.3731609284877777	0.46079903841018677	0.21979305148124695	0.10137505829334259	0.45831164717674255	0.01771710254251957	0.3968014717102051	0.1667841672897339	0.015277347527444363	-0.35626646876335144	0.1290591061115265	0.2620302140712738	0.3279232978820801	0.47051098942756653	0.11956958472728729	-0.39259475469589233	0.061139922589063644	0.4068674147129059	0.3228631615638733	0.13838189840316772	0.5821458697319031	-0.5518155694007874	-0.011869741603732109	-0.5625966787338257	-0.2807854115962982	0.08090823143720627	-0.3594615161418915	0.6068243980407715	-0.5253125429153442	0.49429914355278015	-0.20633502304553986	0.41610440611839294	0.3082779049873352	0.09337802231311798	0.5553072094917297	
P34969	-0.6184391975402832	0.7044501304626465	0.9368976950645447	-0.39462363719940186	-0.5391977429389954	0.8851442337036133	0.9758606553077698	0.11207505315542221	-0.3790387511253357	-0.5852053165435791	-0.6970518827438354	0.9040360450744629	0.7137724757194519	-0.4070083498954773	-0.7030737400054932	-0.7373233437538147	-0.5118495225906372	-0.4113028049468994	-0.42347705364227295	0.9552110433578491	-0.7221555709838867	0.9529815316200256	-0.6466917395591736	0.9287323951721191	0.43498045206069946	-0.2838119864463806	-0.6026383638381958	0.6793829798698425	-0.6881732940673828	0.9553102254867554	0.41480880975723267	-0.5774439573287964	-0.20929308235645294	0.8992094993591309	0.8767046928405762	0.7250692844390869	0.9596913456916809	-0.6146613955497742	-0.6852477192878723	-0.648874044418335	-0.6331366896629333	-0.72271329164505	-0.597366213798523	-0.40056923031806946	0.45676302909851074	-0.1514902412891388	-0.7483189105987549	0.35364463925361633	-0.49406737089157104	0.7828874588012695	0.9210475087165833	0.5436124205589294	0.8945655226707458	0.7572710514068604	0.6221024990081787	-0.6630017161369324	-0.5235808491706848	-0.4949599504470825	0.9999999403953552	0.29328203201293945	-0.6122251749038696	0.363031268119812	-0.5505706667900085	-0.09877995401620865	-0.516973078250885	-0.07677029818296432	-0.5439207553863525	-0.5611624717712402	0.958876371383667	0.2018219381570816	-0.6625304222106934	0.331217885017395	-0.6157344579696655	-0.6076390743255615	0.9015085101127625	-0.24908657371997833	-0.7734663486480713	-0.5343500971794128	-0.6467039585113525	-0.14920982718467712	0.7956634163856506	-0.5215937495231628	0.852567195892334	0.8917954564094543	-0.6111210584640503	0.8740631937980652	-0.7130780220031738	0.7207246422767639	-0.7040835022926331	-0.3917589485645294	-0.7234543561935425	-0.509315013885498	0.39255189895629883	-0.7324561476707458	
P08912	-0.5425583124160767	0.8389000296592712	0.018796244636178017	-0.6441218256950378	-0.2301410287618637	0.6128005981445312	0.13681620359420776	-0.24829398095607758	-0.1631283164024353	-0.34699803590774536	-0.08811412751674652	0.08839298784732819	0.819575309753418	-0.35294508934020996	-0.46264228224754333	-0.286243200302124	-0.47699040174484253	-0.14267438650131226	0.08463054895401001	0.06634397804737091	-0.2762371599674225	0.1222386509180069	-0.07844331860542297	0.02694579027593136	0.962058424949646	-0.13216668367385864	-0.419405460357666	0.8507483005523682	-0.23072367906570435	0.06571346521377563	-0.22436845302581787	-0.3573451340198517	-0.24042798578739166	-0.028029020875692368	0.10933931916952133	0.3900138735771179	0.07255887240171432	-0.28786996006965637	-0.19297251105308533	-0.417660653591156	-0.30998098850250244	-0.32086384296417236	-0.523578941822052	-0.43963807821273804	0.9543916583061218	-0.3319756090641022	-0.3988858759403229	0.9946327805519104	-0.48324036598205566	0.7602381706237793	-0.007462495472282171	0.9307087659835815	0.11111631244421005	0.7852472066879272	0.8872259855270386	-0.49374186992645264	-0.3327770233154297	-0.3731609284877777	0.29328203201293945	0.9999995231628418	-0.16310638189315796	0.07381174713373184	-0.46749070286750793	0.11201061308383942	-0.08897450566291809	-0.16028544306755066	-0.37967970967292786	-0.3764549791812897	0.13490596413612366	0.39849263429641724	-0.4901890754699707	0.22352728247642517	0.1530410200357437	-0.3870123624801636	-0.033014021813869476	-0.4121430814266205	-0.3781919479370117	-0.5860925316810608	-0.3057471811771393	0.030394848436117172	0.7441471815109253	-0.3592930734157562	0.6755548119544983	0.17741727828979492	-0.40481245517730713	0.46613654494285583	-0.38606202602386475	0.8150181770324707	-0.4574248790740967	-0.1664895862340927	-0.38471394777297974	0.038298606872558594	0.44352132081985474	-0.42737165093421936	
P21728	0.5443259477615356	-0.4878033995628357	-0.6014975309371948	0.3085957467556	0.27345046401023865	-0.4541667699813843	-0.6317992806434631	0.22961966693401337	0.08743715286254883	0.32941004633903503	0.6614423394203186	-0.43265193700790405	-0.5098483562469482	-0.06408893316984177	0.3063291609287262	0.3610599935054779	0.03782504051923752	0.1662064492702484	0.7340050935745239	-0.5882883071899414	0.4423207640647888	-0.5480555295944214	0.8303252458572388	-0.5634564757347107	-0.2998198866844177	0.5862927436828613	0.38948526978492737	-0.47542843222618103	0.5131768584251404	-0.6090296506881714	-0.08615406602621078	0.23528464138507843	0.29367128014564514	-0.5690182447433472	-0.4450925588607788	-0.1812034696340561	-0.6082231998443604	0.4427955150604248	0.47472018003463745	0.3304723799228668	0.2215372920036316	0.437371164560318	0.20218534767627716	0.0629168376326561	-0.3247643709182739	0.2517009377479553	0.38643208146095276	-0.21424604952335358	0.2359458953142166	-0.5609369277954102	-0.6072311401367188	-0.35134056210517883	-0.44421660900115967	-0.5331025719642639	-0.44344431161880493	0.1317954659461975	0.3394124507904053	0.46079903841018677	-0.6122251749038696	-0.16310638189315796	0.9999993443489075	0.164665088057518	0.20196889340877533	0.5920060276985168	0.3322502076625824	0.45817381143569946	0.08900143951177597	0.3539474904537201	-0.5445969104766846	0.34305939078330994	0.28178104758262634	0.19271500408649445	0.6831086277961731	0.18065840005874634	-0.6124306917190552	-0.13437534868717194	0.5437265038490295	0.06341280043125153	0.32555440068244934	0.4519297182559967	-0.5595237612724304	0.16733995079994202	-0.5918936133384705	-0.41172996163368225	0.29351070523262024	-0.29439568519592285	0.7036444544792175	-0.5152174830436707	0.49366670846939087	0.1744382232427597	0.7336662411689758	0.7043770551681519	0.1933746337890625	0.3345654010772705	
P34981	0.06432870030403137	0.17592160403728485	0.3561989963054657	0.004258172586560249	-0.5579736828804016	0.4296884834766388	0.3370920717716217	0.4509417712688446	-0.4974147081375122	-0.3669237494468689	-0.1578473597764969	0.5805279016494751	0.17581234872341156	-0.5120404362678528	-0.37180665135383606	-0.451015442609787	-0.5315697193145752	-0.07136457413434982	0.23300275206565857	0.40765950083732605	-0.14326754212379456	0.4719771444797516	0.04876718670129776	0.4381030797958374	0.07439052313566208	0.3495866358280182	-0.2557471990585327	0.1890222132205963	0.004705891478806734	0.36286666989326477	0.6922442317008972	-0.4711395800113678	0.5257205963134766	0.45193594694137573	0.5420863032341003	0.6150267720222473	0.3746287226676941	0.10599010437726974	-0.3216663897037506	-0.18785244226455688	-0.5777422785758972	-0.3084222972393036	-0.38749969005584717	-0.3288439214229584	0.09919603168964386	0.4060819745063782	-0.22891956567764282	0.08780798316001892	-0.36303281784057617	0.17275792360305786	0.31600427627563477	0.15664994716644287	0.5842277407646179	0.18878701329231262	0.16634346544742584	-0.4667220413684845	-0.3377998173236847	0.21979305148124695	0.363031268119812	0.07381174713373184	0.164665088057518	0.9999998211860657	-0.33225032687187195	0.6498774290084839	-0.5085176229476929	0.6634197235107422	-0.30266934633255005	-0.24860522150993347	0.49870505928993225	0.5237845778465271	-0.2003362774848938	0.5467944741249084	0.13925960659980774	-0.2656693160533905	0.3162144124507904	-0.4227093756198883	-0.348947674036026	-0.4488283693790436	-0.3684200346469879	0.4198971688747406	0.1874743402004242	-0.5469930171966553	0.20431968569755554	0.6299618482589722	-0.2885516881942749	0.5807693600654602	0.002230588346719742	0.17657570540905	-0.046681128442287445	-0.43741804361343384	-0.23971572518348694	-0.12865392863750458	0.5663877725601196	-0.449433833360672	
P41595	0.4858502447605133	-0.5908797383308411	-0.42213401198387146	0.3883717954158783	0.1991632580757141	-0.614736795425415	-0.4662870764732361	-0.1880912035703659	-0.08066681772470474	0.30588167905807495	0.3413664996623993	-0.5417073369026184	-0.5975889563560486	0.1647839993238449	0.6342745423316956	0.38694167137145996	0.24702174961566925	0.20846453309059143	-0.08049141615629196	-0.4534929692745209	0.293609082698822	-0.4670083224773407	0.14731726050376892	-0.4305937886238098	-0.5391030311584473	-0.08188905566930771	0.8158156871795654	-0.5762474536895752	0.22340843081474304	-0.43989530205726624	-0.3758690655231476	0.3038177788257599	0.06879057735204697	-0.39886218309402466	-0.501284122467041	-0.6302101016044617	-0.4609983563423157	0.24191714823246002	0.47141537070274353	0.6549214124679565	0.25994980335235596	0.4814869165420532	0.5282192826271057	0.39141741394996643	-0.5351733565330505	-0.002012360142543912	0.4330165684223175	-0.4852425158023834	0.47331708669662476	-0.5959679484367371	-0.3982316255569458	-0.5709297060966492	-0.4476636052131653	-0.5853147506713867	-0.5778110027313232	0.5440791845321655	0.39632266759872437	0.10137505829334259	-0.5505706667900085	-0.46749070286750793	0.20196889340877533	-0.33225032687187195	1.0000003576278687	-0.21226169168949127	0.16532142460346222	-0.15463842451572418	0.7022154927253723	0.461043119430542	-0.5114306211471558	-0.4258047938346863	0.6511577367782593	-0.5668306946754456	0.11036553978919983	0.6671248078346252	-0.38367730379104614	0.208079531788826	0.4578518867492676	0.680854320526123	0.5159298777580261	-0.319316029548645	-0.5969857573509216	0.4017978310585022	-0.5961833000183105	-0.4975510239601135	0.8411340117454529	-0.6298017501831055	0.34989434480667114	-0.590330958366394	0.41128402948379517	0.23870278894901276	0.440725713968277	-0.03719186410307884	-0.5626605153083801	0.33965635299682617	
P07550	0.27687621116638184	-0.021293126046657562	-0.17249751091003418	0.038980595767498016	-0.16265541315078735	0.1222841665148735	-0.17944563925266266	0.4651941657066345	-0.1793210357427597	0.1060832291841507	0.23161642253398895	0.1533072590827942	-0.03882153332233429	-0.4003687798976898	-0.10154411941766739	-0.1361183226108551	-0.33044499158859253	-0.009124231524765491	0.6867231130599976	-0.11713117361068726	0.1858183890581131	-0.06162325665354729	0.5099416971206665	-0.1041446104645729	0.05744699388742447	0.6810050010681152	-0.016300372779369354	-0.007994920015335083	0.37599268555641174	-0.17216233909130096	0.4230259656906128	-0.21443261206150055	0.4897502660751343	-0.11143588274717331	0.08518119901418686	0.49192172288894653	-0.14093834161758423	0.31666070222854614	0.037844184786081314	-0.09216760843992233	-0.2949475944042206	-0.06471733748912811	-0.1897662878036499	-0.37737584114074707	0.05746005102992058	0.4778884947299957	0.10257274657487869	0.08612210303544998	-0.2323443442583084	-0.08623550832271576	-0.21346494555473328	0.07038505375385284	0.08282385766506195	-0.06508379429578781	0.0030766106210649014	-0.3470213711261749	-0.16406698524951935	0.45831164717674255	-0.09877995401620865	0.11201061308383942	0.5920060276985168	0.6498774290084839	-0.21226169168949127	0.9999998211860657	-0.15352985262870789	0.6764218211174011	-0.21311040222644806	-0.11841166764497757	0.0007388065569102764	0.5865501165390015	-0.11632730811834335	0.5799197554588318	0.4958989918231964	-0.20712019503116608	-0.22179752588272095	-0.38739150762557983	0.13467779755592346	-0.301400750875473	-0.11355846375226974	0.6264137625694275	-0.08811981230974197	-0.33912205696105957	-0.11283308267593384	0.18158839643001556	-0.0984639823436737	0.2854119837284088	0.3790411055088043	-0.04806751385331154	0.09550973773002625	-0.28149864077568054	0.27467334270477295	0.41338208317756653	0.5679971575737	-0.04089421406388283	
P29275	0.06694120913743973	-0.35870614647865295	-0.5210762023925781	0.07208465784788132	0.6503820419311523	-0.44892770051956177	-0.5244521498680115	-0.1795872300863266	0.47732293605804443	0.36530381441116333	0.6416898965835571	-0.5639199018478394	-0.38083669543266296	0.4017011821269989	0.28444644808769226	0.5422279834747314	0.3833457827568054	-0.03640828654170036	0.3217832148075104	-0.5529993176460266	0.16414141654968262	-0.5639676451683044	0.4102676808834076	-0.5626097917556763	-0.18855689465999603	0.07291976362466812	0.3396267890930176	-0.36381909251213074	0.17171761393547058	-0.5305582880973816	-0.5473422408103943	0.7285735607147217	-0.35639047622680664	-0.5921619534492493	-0.5552685856819153	-0.4584290683269501	-0.5295338034629822	-0.01013223361223936	0.48935940861701965	0.11915740370750427	0.6025844812393188	0.390287309885025	0.22786755859851837	0.26444894075393677	-0.22618697583675385	-0.13248494267463684	0.20510797202587128	-0.13104990124702454	0.4012756943702698	-0.4087267816066742	-0.5001038312911987	-0.2732063829898834	-0.5784658789634705	-0.3951728045940399	-0.34055662155151367	0.2934778928756714	0.47023332118988037	0.01771710254251957	-0.516973078250885	-0.08897450566291809	0.3322502076625824	-0.5085176229476929	0.16532142460346222	-0.15352985262870789	0.9999998211860657	-0.2672866880893707	0.054204169660806656	0.2558276355266571	-0.5769272446632385	-0.03339530527591705	0.11861549317836761	-0.23145422339439392	0.25514325499534607	0.17047880589962006	-0.5186564326286316	0.2999800145626068	0.5185652375221252	0.20043809711933136	0.39141565561294556	0.028429793193936348	-0.4062417149543762	0.5210818648338318	-0.4313563406467438	-0.6093089580535889	0.21112234890460968	-0.44722574949264526	0.2923300564289093	-0.3801817297935486	0.12140405178070068	0.5449490547180176	0.46242856979370117	0.6713734865188599	-0.08857060223817825	0.4114471971988678	
P30874	0.2880915105342865	-0.22216442227363586	-0.015544218942523003	0.15585018694400787	-0.2396489977836609	-0.06956881284713745	-0.07072119414806366	0.46339845657348633	-0.1229308620095253	-0.10195090621709824	0.1488475501537323	0.2384471744298935	-0.2186882495880127	-0.17171339690685272	-0.05140918865799904	-0.20914390683174133	-0.1801973432302475	0.2773470878601074	0.37281620502471924	0.017508523538708687	0.18288381397724152	0.021344510838389397	0.4382431209087372	0.06251367926597595	-0.19969286024570465	0.5260778665542603	-0.15449285507202148	-0.21265791356563568	0.29729539155960083	-0.02150006964802742	0.6798797845840454	-0.11003807187080383	0.7589261531829834	0.06915642321109772	0.19408093392848969	0.2738126516342163	-0.02377597987651825	0.39197638630867004	-0.11946194618940353	0.05782394856214523	-0.2658120095729828	-0.011353220790624619	-0.0054803346283733845	-0.08528148382902145	-0.19239753484725952	0.43159547448158264	0.053183794021606445	-0.16596916317939758	-0.22179903090000153	-0.22979560494422913	-0.038159094750881195	-0.17208561301231384	0.1294124573469162	-0.23123104870319366	-0.19509857892990112	-0.20132488012313843	-0.11457815766334534	0.3968014717102051	-0.07677029818296432	-0.16028544306755066	0.45817381143569946	0.6634197235107422	-0.15463842451572418	0.6764218211174011	-0.2672866880893707	1.0	-0.1276330053806305	0.05399954319000244	0.09978622943162918	0.46711957454681396	0.05279863253235817	0.48127472400665283	0.2960515320301056	-0.07991895079612732	-0.01979806087911129	-0.20607993006706238	0.058185793459415436	-0.16667161881923676	-0.1392371654510498	0.5952572822570801	-0.23805902898311615	-0.22304965555667877	-0.2300976663827896	0.2645580768585205	-0.0746208056807518	0.16443376243114471	0.3412858545780182	-0.2275732159614563	0.3505634665489197	-0.20161102712154388	0.09518030285835266	0.1283426433801651	0.33425283432006836	-0.06448367238044739	
P32238	0.44930315017700195	-0.4862523078918457	-0.44859686493873596	0.3373771905899048	0.1182313859462738	-0.5933111310005188	-0.4797011911869049	-0.18214237689971924	-0.010691077448427677	0.27783310413360596	0.21218055486679077	-0.5414267182350159	-0.48991164565086365	0.22846022248268127	0.5291458368301392	0.36473891139030457	0.3439314663410187	0.3377072811126709	-0.1542738974094391	-0.47434166073799133	0.4005361497402191	-0.49466174840927124	0.047386933118104935	-0.45472410321235657	-0.42158830165863037	-0.09593748301267624	0.5516396164894104	-0.4731459617614746	0.25419923663139343	-0.4621886909008026	-0.28469744324684143	0.28300052881240845	0.1339193731546402	-0.4091361165046692	-0.4683052897453308	-0.593303918838501	-0.48122498393058777	0.3403630256652832	0.3129737675189972	0.5876696109771729	0.2698371112346649	0.393986314535141	0.45860862731933594	0.4215645492076874	-0.41374099254608154	0.08678637444972992	0.49664193391799927	-0.39963844418525696	0.3908126652240753	-0.490002304315567	-0.421967476606369	-0.46293920278549194	-0.47783759236335754	-0.4915863573551178	-0.467054158449173	0.6678600311279297	0.2645159065723419	0.1667841672897339	-0.5439207553863525	-0.37967970967292786	0.08900143951177597	-0.30266934633255005	0.7022154927253723	-0.21311040222644806	0.054204169660806656	-0.1276330053806305	0.9999996423721313	0.35651639103889465	-0.5197122097015381	-0.44925928115844727	0.6222009062767029	-0.5094543695449829	0.1312376856803894	0.6461074948310852	-0.40735819935798645	0.28803375363349915	0.3201276361942291	0.7069199085235596	0.400155246257782	-0.2144927680492401	-0.5038930177688599	0.28613612055778503	-0.5145699381828308	-0.5109134912490845	0.7013730406761169	-0.635553777217865	0.2788654565811157	-0.487101286649704	0.43479982018470764	0.13435466587543488	0.31903597712516785	-0.12908720970153809	-0.588051438331604	0.3373467028141022	
P43657	0.3563942313194275	-0.5629221796989441	-0.4445270895957947	0.28510820865631104	0.2945362329483032	-0.6191577315330505	-0.4787234961986542	-0.30582940578460693	0.09714680165052414	0.07807107269763947	0.40733617544174194	-0.5309361219406128	-0.5771509408950806	0.28158247470855713	0.5333412885665894	0.3559490144252777	0.28004223108291626	0.357639342546463	0.06050141155719757	-0.46978679299354553	0.242381289601326	-0.4825928211212158	0.3687525987625122	-0.44333383440971375	-0.49068063497543335	-0.15366870164871216	0.4023486077785492	-0.5509200692176819	0.17100633680820465	-0.44621142745018005	-0.32284310460090637	0.39740797877311707	0.14579471945762634	-0.4272073805332184	-0.5488994121551514	-0.6746663451194763	-0.48955482244491577	0.15721547603607178	0.4948974549770355	0.5298447012901306	0.3266676962375641	0.8131398558616638	0.5277504920959473	0.5695629119873047	-0.48932382464408875	-0.18479807674884796	0.2534829080104828	-0.38558512926101685	0.6510945558547974	-0.5808531641960144	-0.41280192136764526	-0.5098384618759155	-0.5092607140541077	-0.5713202953338623	-0.5374994277954102	0.4605076014995575	0.7489714026451111	0.015277347527444363	-0.5611624717712402	-0.3764549791812897	0.3539474904537201	-0.24860522150993347	0.461043119430542	-0.11841166764497757	0.2558276355266571	0.05399954319000244	0.35651639103889465	0.9999997615814209	-0.5275663137435913	-0.2906188368797302	0.6404954791069031	-0.5251627564430237	0.17893266677856445	0.63881516456604	-0.3953912556171417	0.09234266728162766	0.4663894772529602	0.2738620936870575	0.5119124054908752	-0.2165272980928421	-0.5846194624900818	0.4542514979839325	-0.5939943194389343	-0.5197485685348511	0.5039612650871277	-0.5876986980438232	0.3542420268058777	-0.5708045959472656	0.5234798789024353	0.4461320638656616	0.41514986753463745	0.0936310887336731	-0.48681914806365967	0.33256208896636963	
P30872	-0.4905654489994049	0.5512430667877197	0.9597594738006592	-0.26975399255752563	-0.566161036491394	0.8106926083564758	0.9668353199958801	0.23064734041690826	-0.39739370346069336	-0.552564263343811	-0.6965145468711853	0.972353994846344	0.5676043033599854	-0.4126022458076477	-0.6512490510940552	-0.7418866753578186	-0.4973565340042114	-0.3763694763183594	-0.3941328227519989	0.9821476340293884	-0.6550171971321106	0.9779863953590393	-0.6131671071052551	0.972777783870697	0.2741832435131073	-0.154383584856987	-0.5688009858131409	0.5316812992095947	-0.5992351770401001	0.9680634140968323	0.6065735816955566	-0.5820663571357727	-0.04873419553041458	0.9602288603782654	0.925200343132019	0.7561423182487488	0.9749647974967957	-0.5072258114814758	-0.6821650862693787	-0.5844311118125916	-0.6527534127235413	-0.7043023705482483	-0.5315282940864563	-0.3851569890975952	0.2976229786872864	-0.005328501109033823	-0.6792677044868469	0.1923263669013977	-0.4768204987049103	0.6372213959693909	0.9394229650497437	0.3872424364089966	0.9528148174285889	0.6123782396316528	0.47263050079345703	-0.6367545127868652	-0.5262250304222107	-0.35626646876335144	0.958876371383667	0.13490596413612366	-0.5445969104766846	0.49870505928993225	-0.5114306211471558	0.0007388065569102764	-0.5769272446632385	0.09978622943162918	-0.5197122097015381	-0.5275663137435913	0.9999999403953552	0.2068134993314743	-0.5932224988937378	0.3908107876777649	-0.5956008434295654	-0.581771194934845	0.9341675043106079	-0.25780871510505676	-0.727764904499054	-0.4783894121646881	-0.6321307420730591	-0.07228793948888779	0.652434229850769	-0.5276107788085938	0.7189598083496094	0.950850248336792	-0.5737237334251404	0.8455280065536499	-0.6212887167930603	0.5741297602653503	-0.6174429655075073	-0.43170851469039917	-0.672778844833374	-0.5307362079620361	0.3966148793697357	-0.6856582164764404	
P14416	-0.09849745035171509	0.28827372193336487	0.05858251452445984	-0.2466440051794052	-0.18497756123542786	0.393285870552063	0.09330934286117554	0.5234827399253845	-0.09485244005918503	-0.2583807110786438	0.08534472435712814	0.26457926630973816	0.24755370616912842	-0.3464511036872864	-0.3235936462879181	-0.26305875182151794	-0.3965027928352356	-0.16337591409683228	0.4109312891960144	0.1156451478600502	-0.17824365198612213	0.12638351321220398	0.33391237258911133	0.08462927490472794	0.3182954788208008	0.4672202169895172	-0.29229068756103516	0.2633591890335083	-0.07187002152204514	0.08653341233730316	0.22935239970684052	-0.2556551992893219	0.15139102935791016	0.04911871626973152	0.32050251960754395	0.5362960696220398	0.09646998345851898	-0.05022542551159859	-0.11437947303056717	-0.34434962272644043	-0.31216150522232056	-0.29517099261283875	-0.3569675385951996	-0.37298962473869324	0.304167240858078	0.2334497720003128	-0.3273266851902008	0.38894855976104736	-0.408845454454422	0.24981336295604706	0.03755956143140793	0.3524315059185028	0.2129628211259842	0.23711305856704712	0.28315067291259766	-0.46741724014282227	-0.3045995533466339	0.1290591061115265	0.2018219381570816	0.39849263429641724	0.34305939078330994	0.5237845778465271	-0.4258047938346863	0.5865501165390015	-0.03339530527591705	0.46711957454681396	-0.44925928115844727	-0.2906188368797302	0.2068134993314743	1.0000005960464478	-0.40109583735466003	0.739389181137085	0.3232787847518921	-0.42595842480659485	-0.01123969815671444	-0.3489929735660553	-0.0884828194975853	-0.5164720416069031	-0.2697228789329529	0.647739052772522	0.22537438571453094	-0.3004814088344574	0.21613478660583496	0.31312936544418335	-0.40515515208244324	0.5561910271644592	0.1774509847164154	0.24115023016929626	-0.13295675814151764	-0.2305980920791626	-0.10952546447515488	0.3514000475406647	0.8858138918876648	-0.3603283762931824	
